Date,Time,Day,Is_Holiday,Weather,Station,From_Station,To_Station,Passenger_Entries,Passenger_Exits,Passenger_Count,Occupancy_Percent,Crowd_Level,Train_Speed_kmph,Number_of_Trips,Delay_Minutes,Congestion_Level,Peak_Hour,Train_Frequency_Per_Hour,AI_Recommendation,Recommended_Frequency
2026-02-10,07:30,Tuesday,0,Sunny,Rail Hub,Rail Hub,Airport,617,895,1512,60.5,Medium,29,8,2,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-10,07:45,Tuesday,0,Cloudy,University,University,Rail Hub,726,576,1302,52.1,Medium,80,7,0,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-10,08:00,Tuesday,0,Cloudy,Market,Tech Park,South Gate,982,762,1744,69.8,Medium,43,4,3,Medium,1,6,Deploy Crowd Control,Every 3 Minutes
2026-02-10,08:15,Tuesday,0,Cloudy,Airport,University,South Gate,519,848,1367,54.7,Medium,55,4,2,Medium,1,6,Deploy Crowd Control,Every 3 Minutes
2026-02-10,08:30,Tuesday,0,Rainy,Stadium,Central,Airport,504,481,985,39.4,Low,64,6,1,Low,1,4,Normal Operation,Every 3 Minutes
2026-02-10,08:45,Tuesday,0,Cloudy,Airport,Rail Hub,University,1001,866,1867,74.7,Medium,39,6,0,Medium,1,4,Deploy Crowd Control,Every 3 Minutes
2026-02-10,09:00,Tuesday,0,Rainy,City Center,Central,Tech Park,1028,453,1481,59.2,Medium,52,4,0,Medium,1,6,Deploy Crowd Control,Every 3 Minutes
2026-02-10,09:15,Tuesday,0,Sunny,Rail Hub,University,Airport,917,1080,1997,79.9,Medium,74,8,1,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-10,09:30,Tuesday,0,Rainy,North Gate,North Gate,City Center,625,787,1412,56.5,Medium,37,6,3,Medium,1,4,Deploy Crowd Control,Every 3 Minutes
2026-02-10,09:45,Tuesday,0,Sunny,Market,North Gate,Stadium,549,782,1331,53.2,Medium,65,8,0,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-10,10:00,Tuesday,0,Rainy,Stadium,South Gate,Stadium,1151,761,1912,76.5,Medium,72,4,2,Medium,1,6,Deploy Crowd Control,Every 3 Minutes
2026-02-10,10:15,Tuesday,0,Cloudy,City Center,Central,Airport,848,653,1501,60.0,Medium,47,8,6,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-10,10:30,Tuesday,0,Sunny,Airport,Stadium,Stadium,837,612,1449,58.0,Medium,39,7,2,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-10,10:45,Tuesday,0,Rainy,Market,Central,North Gate,1065,1001,2066,82.6,High,55,5,0,High,1,5,Increase Train Frequency,Every 3 Minutes
2026-02-10,11:00,Tuesday,0,Sunny,Stadium,Tech Park,Market,150,196,346,13.8,Low,46,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-02-10,11:15,Tuesday,0,Rainy,Central,University,Airport,231,180,411,16.4,Low,64,2,0,Low,0,8,Normal Operation,Every 7 Minutes
2026-02-10,11:30,Tuesday,0,Cloudy,City Center,South Gate,Tech Park,125,215,340,13.6,Low,73,4,1,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-10,11:45,Tuesday,0,Rainy,City Center,University,Stadium,91,143,234,9.4,Low,66,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-10,12:00,Tuesday,0,Cloudy,Stadium,North Gate,Stadium,206,213,419,16.8,Low,73,2,0,Low,0,8,Normal Operation,Every 7 Minutes
2026-02-10,12:15,Tuesday,0,Rainy,Market,Tech Park,Stadium,137,64,201,8.0,Low,78,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-10,12:30,Tuesday,0,Cloudy,City Center,University,Central,193,124,317,12.7,Low,35,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-02-10,12:45,Tuesday,0,Rainy,Rail Hub,Airport,Tech Park,171,195,366,14.6,Low,28,5,4,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-10,13:00,Tuesday,0,Rainy,City Center,Central,Market,126,89,215,8.6,Low,33,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-10,13:15,Tuesday,0,Sunny,South Gate,Market,Rail Hub,197,170,367,14.7,Low,38,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-02-10,13:30,Tuesday,0,Rainy,Rail Hub,University,Airport,238,118,356,14.2,Low,41,5,6,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-10,13:45,Tuesday,0,Rainy,Airport,Rail Hub,City Center,143,206,349,14.0,Low,66,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-10,14:00,Tuesday,0,Cloudy,Airport,Market,Stadium,242,144,386,15.4,Low,43,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-10,14:15,Tuesday,0,Rainy,Market,Tech Park,Market,212,150,362,14.5,Low,62,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-10,14:30,Tuesday,0,Rainy,Market,North Gate,Rail Hub,181,191,372,14.9,Low,79,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-10,14:45,Tuesday,0,Cloudy,University,Central,Stadium,142,73,215,8.6,Low,71,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-02-10,15:00,Tuesday,0,Sunny,Stadium,South Gate,Tech Park,230,132,362,14.5,Low,80,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-10,15:15,Tuesday,0,Cloudy,South Gate,Stadium,University,159,130,289,11.6,Low,32,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-02-10,15:30,Tuesday,0,Rainy,City Center,North Gate,South Gate,189,94,283,11.3,Low,48,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-10,15:45,Tuesday,0,Cloudy,Tech Park,South Gate,North Gate,225,87,312,12.5,Low,29,5,2,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-10,16:00,Tuesday,0,Cloudy,Rail Hub,Rail Hub,Central,246,191,437,17.5,Low,69,4,1,Low,0,6,Normal Operation,Every 7 Minutes
2026-02-10,16:15,Tuesday,0,Cloudy,Rail Hub,Tech Park,Stadium,226,169,395,15.8,Low,59,4,3,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-10,16:30,Tuesday,0,Rainy,North Gate,Stadium,Market,207,144,351,14.0,Low,54,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-02-10,16:45,Tuesday,0,Cloudy,North Gate,North Gate,Central,158,69,227,9.1,Low,71,5,3,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-10,17:00,Tuesday,0,Cloudy,Airport,Central,Central,977,926,1903,76.1,Medium,48,5,2,Medium,1,5,Deploy Crowd Control,Every 3 Minutes
2026-02-10,17:15,Tuesday,0,Cloudy,Market,City Center,City Center,1047,673,1720,68.8,Medium,66,7,1,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-10,17:30,Tuesday,0,Sunny,North Gate,Rail Hub,Rail Hub,1013,779,1792,71.7,Medium,55,5,1,Medium,1,5,Deploy Crowd Control,Every 3 Minutes
2026-02-10,17:45,Tuesday,0,Rainy,Tech Park,Central,City Center,633,1017,1650,66.0,Medium,70,6,3,Medium,1,4,Deploy Crowd Control,Every 3 Minutes
2026-02-10,18:00,Tuesday,0,Sunny,Airport,Tech Park,Airport,641,852,1493,59.7,Medium,49,5,1,Medium,1,5,Deploy Crowd Control,Every 3 Minutes
2026-02-10,18:15,Tuesday,0,Cloudy,Rail Hub,Central,North Gate,961,609,1570,62.8,Medium,65,6,3,Medium,1,4,Deploy Crowd Control,Every 3 Minutes
2026-02-10,18:30,Tuesday,0,Sunny,City Center,Rail Hub,Tech Park,751,724,1475,59.0,Medium,79,7,1,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-10,18:45,Tuesday,0,Sunny,Rail Hub,Tech Park,Stadium,748,815,1563,62.5,Medium,51,6,2,Medium,1,4,Deploy Crowd Control,Every 3 Minutes
2026-02-10,19:00,Tuesday,0,Sunny,City Center,University,South Gate,537,491,1028,41.1,Low,42,4,0,Low,1,6,Normal Operation,Every 3 Minutes
2026-02-10,19:15,Tuesday,0,Cloudy,Tech Park,Airport,City Center,1077,730,1807,72.3,Medium,52,7,3,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-10,19:30,Tuesday,0,Sunny,Market,Central,University,1077,705,1782,71.3,Medium,56,5,4,Medium,1,5,Deploy Crowd Control,Every 3 Minutes
2026-02-10,19:45,Tuesday,0,Cloudy,Central,City Center,City Center,948,864,1812,72.5,Medium,39,4,0,Medium,1,6,Deploy Crowd Control,Every 3 Minutes
2026-02-10,20:00,Tuesday,0,Rainy,North Gate,Market,Tech Park,1171,1097,2268,90.7,High,53,6,3,High,1,4,Increase Train Frequency,Every 3 Minutes
2026-02-10,20:15,Tuesday,0,Sunny,Central,Tech Park,Rail Hub,762,829,1591,63.6,Medium,48,6,2,Medium,1,4,Deploy Crowd Control,Every 3 Minutes
2026-02-10,20:30,Tuesday,0,Cloudy,Central,Stadium,Stadium,629,867,1496,59.8,Medium,59,4,2,Medium,1,6,Deploy Crowd Control,Every 3 Minutes
2026-02-10,20:45,Tuesday,0,Rainy,Rail Hub,City Center,Stadium,1188,769,1957,78.3,Medium,41,5,3,Medium,1,5,Deploy Crowd Control,Every 3 Minutes
2026-02-10,21:00,Tuesday,0,Cloudy,North Gate,Central,Market,227,213,440,17.6,Low,29,5,3,Low,0,5,Normal Operation,Every 7 Minutes
2026-02-10,21:15,Tuesday,0,Sunny,North Gate,City Center,University,182,204,386,15.4,Low,75,5,1,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-10,21:30,Tuesday,0,Rainy,Central,Central,University,127,107,234,9.4,Low,49,4,2,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-10,21:45,Tuesday,0,Sunny,Stadium,Stadium,Central,235,69,304,12.2,Low,69,5,2,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-10,22:00,Tuesday,0,Rainy,Airport,South Gate,Rail Hub,167,87,254,10.2,Low,46,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-10,22:15,Tuesday,0,Sunny,Stadium,Airport,University,191,213,404,16.2,Low,39,5,1,Low,0,5,Normal Operation,Every 7 Minutes
2026-02-10,22:30,Tuesday,0,Sunny,Airport,Airport,Rail Hub,221,109,330,13.2,Low,67,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-10,22:45,Tuesday,0,Sunny,Rail Hub,Central,Tech Park,176,216,392,15.7,Low,37,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-10,23:00,Tuesday,0,Sunny,Central,Market,City Center,202,81,283,11.3,Low,31,2,2,Low,0,8,Normal Operation,Every 10 Minutes
2026-02-10,23:15,Tuesday,0,Sunny,Market,South Gate,City Center,139,178,317,12.7,Low,73,5,4,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-10,23:30,Tuesday,0,Cloudy,Central,City Center,Market,160,133,293,11.7,Low,80,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-10,23:45,Tuesday,0,Sunny,Central,Market,Central,182,109,291,11.6,Low,40,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-11,00:00,Wednesday,0,Sunny,City Center,University,Tech Park,187,207,394,15.8,Low,56,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-11,00:15,Wednesday,0,Rainy,Rail Hub,University,Central,162,95,257,10.3,Low,61,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-11,00:30,Wednesday,0,Rainy,University,South Gate,Tech Park,84,169,253,10.1,Low,35,5,4,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-11,00:45,Wednesday,0,Sunny,Tech Park,Stadium,South Gate,198,115,313,12.5,Low,65,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-11,01:00,Wednesday,0,Cloudy,Stadium,Tech Park,Stadium,220,197,417,16.7,Low,56,4,0,Low,0,6,Normal Operation,Every 7 Minutes
2026-02-11,01:15,Wednesday,0,Cloudy,Stadium,Rail Hub,Market,93,171,264,10.6,Low,37,2,2,Low,0,8,Normal Operation,Every 10 Minutes
2026-02-11,01:30,Wednesday,0,Rainy,Rail Hub,Rail Hub,City Center,196,99,295,11.8,Low,80,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-02-11,01:45,Wednesday,0,Rainy,City Center,Airport,Stadium,182,78,260,10.4,Low,46,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-11,02:00,Wednesday,0,Sunny,Central,Tech Park,University,167,110,277,11.1,Low,31,5,1,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-11,02:15,Wednesday,0,Rainy,University,North Gate,Airport,218,191,409,16.4,Low,80,2,0,Low,0,8,Normal Operation,Every 7 Minutes
2026-02-11,02:30,Wednesday,0,Rainy,University,Airport,City Center,176,138,314,12.6,Low,65,4,5,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-11,02:45,Wednesday,0,Cloudy,Rail Hub,South Gate,City Center,214,108,322,12.9,Low,41,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-02-11,03:00,Wednesday,0,Rainy,Tech Park,Central,Airport,140,155,295,11.8,Low,80,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-11,03:15,Wednesday,0,Rainy,Rail Hub,Central,Market,101,217,318,12.7,Low,65,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-11,03:30,Wednesday,0,Cloudy,Central,Airport,Tech Park,110,180,290,11.6,Low,59,5,2,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-11,03:45,Wednesday,0,Sunny,Central,Central,Stadium,202,179,381,15.2,Low,76,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-02-11,04:00,Wednesday,0,Cloudy,Central,Stadium,Rail Hub,152,117,269,10.8,Low,75,4,1,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-11,04:15,Wednesday,0,Cloudy,Stadium,Central,Tech Park,118,135,253,10.1,Low,30,5,5,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-11,04:30,Wednesday,0,Sunny,Airport,Airport,Stadium,88,206,294,11.8,Low,32,5,1,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-11,04:45,Wednesday,0,Rainy,Tech Park,Central,City Center,87,105,192,7.7,Low,53,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-02-11,05:00,Wednesday,0,Cloudy,South Gate,Rail Hub,City Center,224,181,405,16.2,Low,73,3,2,Low,0,7,Normal Operation,Every 7 Minutes
2026-02-11,05:15,Wednesday,0,Sunny,Airport,Rail Hub,Rail Hub,83,104,187,7.5,Low,50,5,3,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-11,05:30,Wednesday,0,Cloudy,South Gate,North Gate,Rail Hub,245,177,422,16.9,Low,70,4,0,Low,0,6,Normal Operation,Every 7 Minutes
2026-02-11,05:45,Wednesday,0,Cloudy,Tech Park,City Center,Tech Park,232,175,407,16.3,Low,46,4,0,Low,0,6,Normal Operation,Every 7 Minutes
2026-02-11,06:00,Wednesday,0,Sunny,University,South Gate,Airport,249,217,466,18.6,Low,33,3,0,Low,0,7,Normal Operation,Every 7 Minutes
2026-02-11,06:15,Wednesday,0,Cloudy,South Gate,South Gate,Central,108,149,257,10.3,Low,58,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-11,06:30,Wednesday,0,Rainy,Tech Park,University,University,103,108,211,8.4,Low,58,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-11,06:45,Wednesday,0,Rainy,Rail Hub,Airport,University,235,174,409,16.4,Low,59,5,5,Low,0,5,Normal Operation,Every 7 Minutes
2026-02-11,07:00,Wednesday,0,Sunny,Market,Rail Hub,Central,827,801,1628,65.1,Medium,48,7,1,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-11,07:15,Wednesday,0,Cloudy,Market,Market,Airport,805,1080,1885,75.4,Medium,61,7,2,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-11,07:30,Wednesday,0,Cloudy,South Gate,University,City Center,1102,1076,2178,87.1,High,60,6,2,High,1,4,Increase Train Frequency,Every 3 Minutes
2026-02-11,07:45,Wednesday,0,Cloudy,Central,South Gate,Tech Park,1190,814,2004,80.2,High,44,7,2,High,1,3,Increase Train Frequency,Every 3 Minutes
2026-02-11,08:00,Wednesday,0,Sunny,Rail Hub,North Gate,Tech Park,1132,1041,2173,86.9,High,53,6,0,High,1,4,Increase Train Frequency,Every 3 Minutes
2026-02-11,08:15,Wednesday,0,Sunny,Stadium,Airport,Central,1105,561,1666,66.6,Medium,36,4,1,Medium,1,6,Deploy Crowd Control,Every 3 Minutes
2026-02-11,08:30,Wednesday,0,Rainy,Market,Rail Hub,Market,880,522,1402,56.1,Medium,59,7,3,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-11,08:45,Wednesday,0,Rainy,Tech Park,North Gate,Tech Park,1110,677,1787,71.5,Medium,33,5,1,Medium,1,5,Deploy Crowd Control,Every 3 Minutes
2026-02-11,09:00,Wednesday,0,Rainy,University,North Gate,South Gate,620,962,1582,63.3,Medium,75,7,1,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-11,09:15,Wednesday,0,Rainy,Market,University,South Gate,508,490,998,39.9,Low,38,5,1,Low,1,5,Normal Operation,Every 3 Minutes
2026-02-11,09:30,Wednesday,0,Sunny,Tech Park,South Gate,Market,1130,957,2087,83.5,High,50,6,1,High,1,4,Increase Train Frequency,Every 3 Minutes
2026-02-11,09:45,Wednesday,0,Sunny,Rail Hub,Rail Hub,City Center,1029,945,1974,79.0,Medium,35,8,1,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-11,10:00,Wednesday,0,Sunny,South Gate,University,Central,981,711,1692,67.7,Medium,49,7,0,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-11,10:15,Wednesday,0,Cloudy,City Center,Stadium,Market,1097,703,1800,72.0,Medium,36,7,0,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-11,10:30,Wednesday,0,Cloudy,Stadium,Tech Park,Market,684,532,1216,48.6,Low,60,5,1,Low,1,5,Normal Operation,Every 3 Minutes
2026-02-11,10:45,Wednesday,0,Sunny,South Gate,University,Stadium,852,597,1449,58.0,Medium,39,8,2,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-11,11:00,Wednesday,0,Cloudy,Rail Hub,Tech Park,South Gate,208,192,400,16.0,Low,60,5,0,Low,0,5,Normal Operation,Every 7 Minutes
2026-02-11,11:15,Wednesday,0,Cloudy,Tech Park,South Gate,Airport,211,126,337,13.5,Low,78,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-11,11:30,Wednesday,0,Sunny,South Gate,Rail Hub,North Gate,81,89,170,6.8,Low,72,3,4,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-11,11:45,Wednesday,0,Cloudy,Central,Stadium,Tech Park,164,214,378,15.1,Low,41,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-11,12:00,Wednesday,0,Rainy,Airport,City Center,South Gate,228,113,341,13.6,Low,37,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-02-11,12:15,Wednesday,0,Rainy,South Gate,Tech Park,University,155,182,337,13.5,Low,53,3,4,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-11,12:30,Wednesday,0,Sunny,Airport,North Gate,Central,172,164,336,13.4,Low,74,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-11,12:45,Wednesday,0,Cloudy,Central,South Gate,Market,248,167,415,16.6,Low,69,4,0,Low,0,6,Normal Operation,Every 7 Minutes
2026-02-11,13:00,Wednesday,0,Sunny,Tech Park,South Gate,North Gate,139,86,225,9.0,Low,58,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-11,13:15,Wednesday,0,Sunny,Central,Stadium,Airport,134,172,306,12.2,Low,70,3,1,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-11,13:30,Wednesday,0,Rainy,University,North Gate,Airport,242,101,343,13.7,Low,56,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-11,13:45,Wednesday,0,Sunny,City Center,Central,Stadium,240,79,319,12.8,Low,62,3,2,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-11,14:00,Wednesday,0,Rainy,City Center,Airport,Tech Park,222,184,406,16.2,Low,56,5,0,Low,0,5,Normal Operation,Every 7 Minutes
2026-02-11,14:15,Wednesday,0,Rainy,South Gate,University,University,168,219,387,15.5,Low,62,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-11,14:30,Wednesday,0,Sunny,Tech Park,Market,Market,190,143,333,13.3,Low,40,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-02-11,14:45,Wednesday,0,Sunny,Tech Park,Market,Market,115,79,194,7.8,Low,72,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-11,15:00,Wednesday,0,Cloudy,University,Rail Hub,Rail Hub,229,70,299,12.0,Low,53,4,1,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-11,15:15,Wednesday,0,Rainy,South Gate,Market,South Gate,124,197,321,12.8,Low,74,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-11,15:30,Wednesday,0,Cloudy,Central,City Center,Rail Hub,164,99,263,10.5,Low,72,3,1,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-11,15:45,Wednesday,0,Rainy,Market,City Center,Central,197,83,280,11.2,Low,43,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-11,16:00,Wednesday,0,Sunny,University,Stadium,Market,177,193,370,14.8,Low,77,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-11,16:15,Wednesday,0,Cloudy,City Center,Stadium,City Center,189,198,387,15.5,Low,40,4,1,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-11,16:30,Wednesday,0,Rainy,Stadium,Market,North Gate,176,67,243,9.7,Low,58,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-11,16:45,Wednesday,0,Cloudy,Stadium,Market,North Gate,100,61,161,6.4,Low,41,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-11,17:00,Wednesday,0,Sunny,South Gate,North Gate,Tech Park,1153,1098,2251,90.0,High,60,6,0,High,1,4,Increase Train Frequency,Every 3 Minutes
2026-02-11,17:15,Wednesday,0,Cloudy,City Center,Central,Central,697,582,1279,51.2,Medium,56,7,5,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-11,17:30,Wednesday,0,Cloudy,Tech Park,Central,City Center,718,797,1515,60.6,Medium,43,7,0,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-11,17:45,Wednesday,0,Cloudy,North Gate,Tech Park,Stadium,1151,579,1730,69.2,Medium,64,5,1,Medium,1,5,Deploy Crowd Control,Every 3 Minutes
2026-02-11,18:00,Wednesday,0,Sunny,South Gate,Tech Park,Tech Park,667,710,1377,55.1,Medium,46,5,5,Medium,1,5,Deploy Crowd Control,Every 3 Minutes
2026-02-11,18:15,Wednesday,0,Cloudy,University,Stadium,Stadium,1033,1068,2101,84.0,High,65,5,2,High,1,5,Increase Train Frequency,Every 3 Minutes
2026-02-11,18:30,Wednesday,0,Rainy,Central,Airport,Tech Park,800,556,1356,54.2,Medium,61,8,3,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-11,18:45,Wednesday,0,Rainy,University,Stadium,North Gate,1152,742,1894,75.8,Medium,68,7,3,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-11,19:00,Wednesday,0,Rainy,University,South Gate,University,851,839,1690,67.6,Medium,62,6,0,Medium,1,4,Deploy Crowd Control,Every 3 Minutes
2026-02-11,19:15,Wednesday,0,Cloudy,North Gate,Airport,City Center,712,641,1353,54.1,Medium,69,5,0,Medium,1,5,Deploy Crowd Control,Every 3 Minutes
2026-02-11,19:30,Wednesday,0,Cloudy,Market,Central,University,1116,788,1904,76.2,Medium,31,7,0,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-11,19:45,Wednesday,0,Sunny,North Gate,Rail Hub,Rail Hub,1193,1079,2272,90.9,High,47,6,3,High,1,4,Increase Train Frequency,Every 3 Minutes
2026-02-11,20:00,Wednesday,0,Rainy,South Gate,Market,Rail Hub,663,881,1544,61.8,Medium,69,4,1,Medium,1,6,Deploy Crowd Control,Every 3 Minutes
2026-02-11,20:15,Wednesday,0,Cloudy,North Gate,Central,North Gate,560,537,1097,43.9,Low,71,5,4,Low,1,5,Normal Operation,Every 3 Minutes
2026-02-11,20:30,Wednesday,0,Sunny,Rail Hub,Airport,University,1023,479,1502,60.1,Medium,60,8,1,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-11,20:45,Wednesday,0,Sunny,Market,Market,Rail Hub,729,703,1432,57.3,Medium,57,6,0,Medium,1,4,Deploy Crowd Control,Every 3 Minutes
2026-02-11,21:00,Wednesday,0,Sunny,Tech Park,North Gate,North Gate,220,79,299,12.0,Low,50,2,3,Low,0,8,Normal Operation,Every 10 Minutes
2026-02-11,21:15,Wednesday,0,Cloudy,South Gate,Central,City Center,130,143,273,10.9,Low,58,5,1,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-11,21:30,Wednesday,0,Rainy,Stadium,Tech Park,Rail Hub,205,102,307,12.3,Low,54,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-11,21:45,Wednesday,0,Cloudy,Rail Hub,Stadium,Tech Park,174,178,352,14.1,Low,52,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-11,22:00,Wednesday,0,Rainy,Tech Park,North Gate,University,236,205,441,17.6,Low,50,4,0,Low,0,6,Normal Operation,Every 7 Minutes
2026-02-11,22:15,Wednesday,0,Sunny,Rail Hub,South Gate,Market,241,81,322,12.9,Low,36,5,1,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-11,22:30,Wednesday,0,Cloudy,South Gate,Tech Park,City Center,99,203,302,12.1,Low,74,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-11,22:45,Wednesday,0,Rainy,Tech Park,Market,Market,116,75,191,7.6,Low,70,5,2,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-11,23:00,Wednesday,0,Sunny,Airport,South Gate,Tech Park,180,140,320,12.8,Low,34,3,1,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-11,23:15,Wednesday,0,Cloudy,South Gate,North Gate,Central,155,141,296,11.8,Low,33,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-11,23:30,Wednesday,0,Rainy,City Center,Central,Market,201,158,359,14.4,Low,42,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-11,23:45,Wednesday,0,Rainy,Market,Tech Park,North Gate,116,136,252,10.1,Low,42,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-02-12,00:00,Thursday,0,Sunny,Airport,North Gate,University,123,132,255,10.2,Low,66,3,1,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-12,00:15,Thursday,0,Sunny,South Gate,City Center,Airport,244,65,309,12.4,Low,35,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-12,00:30,Thursday,0,Rainy,Central,Central,South Gate,172,102,274,11.0,Low,75,2,0,Low,0,8,Normal Operation,Every 10 Minutes
