TripID,Date,From_Station,To_Station,Distance_km,Fare,Cost_per_passenger,Passengers,Ticket_Type,Remarks
112531,2024-09-15,   Barakhamba Road  ,Kalkaji Mandir,9.85,101.87,106.52,28.0,Smart Card,Unknown
146137,2022-07-02,Noida City Centre,Mandi House,0.61,104.22,34.11,14.0,Smart Card,Unknown
130541,2023-08-22,Model Town,Barakhamba Road,1.5,169.8,37.71,21.0,Return,festival
71264,2022-12-24,Hauz Khas,Barakhamba Road,9.29,83.51,83.61,31.0,Tourist Card,festival
143791,2022-08-22,New Delhi,Pragati Maidan,4.67,87.58,36.31,23.0,Smart Card,off-peak
101654,2022-06-02,Model Town,Rajiv Chowk,18.6,105.65,95.94,17.0,Tourist Card,peak
102037,2024-08-26,New Delhi,Inderlok,16.33,39.06,9.46,17.0,Return,off-peak
107522,2023-07-25,Netaji Subhash Place,Punjabi Bagh,7.41,136.99,17.76,31.0,Smart Card,festival
24274,2022-06-12,  RAJIV CHOWK   ,Kalkaji Mandir,27.36,39.86,59.2,20.0,Single,Unknown
13661,2024-04-26,Pragati Maidan,Netaji Subhash Place,2.24,161.98,23.51,23.0,Tourist Card,maintenance
72912,2023-11-02,  DILSHAD GARDEN  ,Central Secretariat,5.97,73.92,112.03,17.0,Tourist Card,peak
8733,2022-10-04,Jasola Vihar,Mandi House,4.12,95.88,25.1,27.0,Single,peak
93631,2023-09-12,Old Delhi,Dilshad Garden,4.31,101.15,38.45,20.0,Return,weekend
51351,2022-08-02, central secretariat   ,Dilshad Garden,2.84,193.96,88.28,21.0,Smart Card,peak
128449,2024-09-08,Kalkaji Mandir,Barakhamba Road,3.68,52.94,47.91,22.0,Tourist Card,Unknown
130586,2024-02-24,Central Secretariat,Hauz Khas,1.97,122.01,110.55,21.0,Return,weekend
92942,2023-12-20,Jasola Vihar,Dilshad Garden,1.59,22.53,49.29,14.0,Smart Card,Unknown
4274,2023-06-07,Laxmi Nagar,Rajiv Chowk,1.2,132.84,25.87,24.0,Tourist Card,festival
8976,2023-08-30,Noida City Centre,Barakhamba Road,3.05,151.33,55.54,17.0,Smart Card,weekend
92707,2022-08-17,Shivaji Park,Chandni Chowk,1.99,172.13,40.38,18.0,Tourist Card,weekend
135554,2024-09-13,Hauz Khas,Central Secretariat,16.49,53.31,32.28,23.0,Smart Card,maintenance
19189,2022-07-28,Noida City Centre,Jasola Vihar,2.33,159.23,60.01,15.0,Smart Card,peak
24040,2024-11-14,   Inderlok  ,Rajiv Chowk,4.81,86.07,72.46,22.0,Return,off-peak
30200,2024-04-26,Laxmi Nagar,Model Town,7.84,144.25,112.99,28.0,Smart Card,festival
111435,2022-07-21,Model Town,Pragati Maidan,16.67,40.83,51.14,16.0,Return,festival
26511,2022-01-30,Shivaji Park,Model Town,10.54,151.29,39.09,19.0,Single,off-peak
28947,2023-09-05,Barakhamba Road,Old Delhi,3.44,163.41,97.5,21.0,Single,Unknown
124925,2022-10-30,Kirti Nagar,Old Delhi,5.47,92.16,29.13,20.0,Single,off-peak
96029,2024-04-20, Rajiv Chowk  ,Kashmere Gate,0.95,44.09,17.11,21.0,Single,maintenance
84013,2022-01-12, Shivaji Park ,Netaji Subhash Place,2.34,122.14,79.16,26.0,Smart Card,maintenance
121828,2023-04-28,Netaji Subhash Place,Punjabi Bagh,3.0,109.35,88.97,25.0,Tourist Card,weekend
13721,2023-05-24,  Janakpuri West ,AIIMS,8.35,151.31,87.52,14.0,Smart Card,Unknown
67025,2023-08-14,Janakpuri West,Kashmere Gate,3.7,32.58,117.4,20.0,Single,festival
102631,2022-08-28,Pragati Maidan,Shivaji Park,2.65,103.95,112.72,24.0,Single,Unknown
137077,2022-07-28,Noida City Centre,Kirti Nagar,0.51,37.28,105.86,25.0,Tourist Card,peak
113929,2024-02-05,Dilshad Garden,Mandi House,10.96,137.65,101.5,21.0,Single,weekend
66016,2023-07-16,Noida City Centre,AIIMS,8.29,127.64,12.23,20.0,Tourist Card,peak
78773,2023-07-18,Pragati Maidan,Jasola Vihar,9.67,67.37,51.9,19.0,Smart Card,weekend
26133,2024-06-12,Laxmi Nagar,Punjabi Bagh,0.83,126.61,37.46,26.0,Single,weekend
102108,2024-08-26,Central Secretariat,Noida City Centre,0.78,142.67,101.28,19.0,Tourist Card,Unknown
66868,2024-12-23,Chandni Chowk,Rajiv Chowk,0.8,121.95,44.24,20.0,Single,weekend
69119,2024-07-25,Netaji Subhash Place,Chandni Chowk,4.07,72.93,107.04,33.0,Tourist Card,off-peak
80477,2023-12-13,Model Town,Shivaji Park,8.84,25.44,71.06,24.0,Smart Card,maintenance
103068,2024-08-30, Punjabi Bagh  ,Kashmere Gate,2.41,137.91,80.46,17.0,Single,Unknown
21307,2022-05-12, kashmere gate   ,Chandni Chowk,13.86,170.56,82.52,20.0,Tourist Card,off-peak
43752,2024-05-11, MODEL TOWN   ,Punjabi Bagh,28.38,70.02,22.44,28.0,Tourist Card,Unknown
101260,2022-08-27,Punjabi Bagh,Chandni Chowk,2.25,174.49,24.11,20.0,Return,weekend
66600,2023-01-31,Kirti Nagar,Punjabi Bagh,6.78,39.63,82.7,25.0,Single,weekend
15350,2023-11-13,Rajouri Garden,Inderlok,0.53,142.42,51.28,27.0,Return,weekend
8451,2024-01-08,AIIMS,Kirti Nagar,1.84,72.73,11.0,12.0,Tourist Card,festival
91053,2024-03-01,Pragati Maidan,Laxmi Nagar,1.39,65.89,59.11,9.0,Smart Card,off-peak
2346,2024-01-03,Central Secretariat,Punjabi Bagh,9.3,140.39,116.79,23.0,Single,weekend
94214,2024-07-29,Central Secretariat,Punjabi Bagh,2.34,121.6,57.81,23.0,Single,weekend
15987,2024-12-09,Noida City Centre,Kalkaji Mandir,6.14,184.6,50.9,17.0,Tourist Card,festival
69403,2023-09-14,Kashmere Gate,Kalkaji Mandir,1.15,131.62,15.36,19.0,Single,off-peak
139461,2024-02-09,Chandni Chowk,Netaji Subhash Place,2.96,68.03,39.57,15.0,Smart Card,weekend
115397,2024-08-31,Netaji Subhash Place,Noida City Centre,2.26,97.41,103.72,21.0,Single,weekend
86037,2022-01-23,Punjabi Bagh,Central Secretariat,0.62,74.9,14.05,17.0,Smart Card,peak
133623,2023-07-02,  Hauz Khas   ,Noida City Centre,5.9,86.37,57.72,22.0,Return,peak
117165,2024-09-13,Shivaji Park,Dilshad Garden,1.25,83.57,108.3,23.0,Smart Card,off-peak
55966,2023-07-21,Netaji Subhash Place,Inderlok,0.65,104.04,111.22,24.0,Single,weekend
114524,2022-04-25,  Dilshad Garden ,New Delhi,0.82,153.03,45.53,17.0,Smart Card,off-peak
105356,2022-01-12,Central Secretariat,Old Delhi,5.05,14.01,114.04,24.0,Single,weekend
133193,2023-10-02,New Delhi,Inderlok,4.25,61.9,64.18,24.0,Smart Card,peak
116188,2023-11-11,Punjabi Bagh,Noida City Centre,6.91,50.46,47.64,28.0,Tourist Card,off-peak
24837,2023-12-22,Jasola Vihar,Old Delhi,10.33,35.68,49.81,21.0,Tourist Card,maintenance
118213,2024-08-03,Model Town,Chandni Chowk,3.79,198.5,102.14,17.0,Return,Unknown
117024,2024-07-13,  shivaji park ,Kalkaji Mandir,3.46,64.38,93.39,29.0,Tourist Card,off-peak
18005,2024-08-17,   MODEL TOWN  ,Kashmere Gate,7.69,83.7,38.38,18.0,Single,Unknown
75245,2023-09-06,   Laxmi Nagar   ,Janakpuri West,2.92,11.89,100.02,21.0,Single,festival
12,2024-11-28,AIIMS,Shivaji Park,0.86,101.63,81.89,23.0,Return,maintenance
142399,2022-10-25,Barakhamba Road,Netaji Subhash Place,6.31,17.18,18.2,24.0,Single,festival
74972,2024-02-29,Jasola Vihar,Old Delhi,2.1,44.34,66.23,20.0,Tourist Card,Unknown
30996,2024-04-04,Kirti Nagar,Jasola Vihar,6.38,68.13,76.7,18.0,Return,weekend
122506,2024-07-12,Model Town,Kalkaji Mandir,22.26,59.02,98.07,25.0,Tourist Card,festival
65926,2022-04-03,Kirti Nagar,Model Town,1.93,18.82,83.49,11.0,Smart Card,festival
12972,2024-10-11,   Noida City Centre ,Barakhamba Road,1.38,24.46,106.77,23.0,Tourist Card,maintenance
3034,2022-04-22,Punjabi Bagh,Chandni Chowk,9.24,117.4,73.17,24.0,Smart Card,Unknown
93918,2022-06-02,Rajiv Chowk,Model Town,7.57,113.05,40.73,23.0,Single,Unknown
7818,2024-10-26,Kalkaji Mandir,Shivaji Park,17.86,75.96,63.87,17.0,Smart Card,maintenance
103471,2022-03-08, jasola vihar   ,Pragati Maidan,1.07,177.21,35.25,14.0,Return,off-peak
10060,2022-12-13,Laxmi Nagar,New Delhi,2.61,72.92,35.05,11.0,Single,Unknown
142321,2024-08-05, CHANDNI CHOWK  ,Dilshad Garden,8.93,125.06,69.03,18.0,Return,festival
118703,2023-11-28,Pragati Maidan,Laxmi Nagar,0.83,142.91,57.06,22.0,Single,weekend
51908,2024-08-08,Dilshad Garden,Laxmi Nagar,10.83,86.69,85.34,20.0,Return,Unknown
143288,2024-11-11,Rajiv Chowk,Central Secretariat,8.39,161.92,50.62,17.0,Single,off-peak
93753,2024-08-12,Laxmi Nagar,Kirti Nagar,12.6,111.75,14.01,13.0,Single,peak
99250,2022-07-03,Chandni Chowk,Punjabi Bagh,12.27,105.34,85.66,17.0,Return,festival
108668,2022-07-29,Laxmi Nagar,Dilshad Garden,13.55,18.88,103.08,13.0,Tourist Card,maintenance
149134,2022-12-10,Dilshad Garden,Kalkaji Mandir,1.77,121.68,43.9,15.0,Return,peak
106455,2024-02-12,Kashmere Gate,Laxmi Nagar,2.09,167.05,18.97,17.0,Tourist Card,weekend
106625,2023-11-14,  kalkaji mandir   ,Pragati Maidan,1.21,17.78,40.5,26.0,Single,weekend
93117,2022-07-17,Jasola Vihar,Kalkaji Mandir,6.85,43.63,63.57,20.0,Smart Card,festival
73650,2023-08-07,   New Delhi   ,Pragati Maidan,12.89,178.14,41.53,28.0,Single,festival
49644,2023-12-30,Mandi House,Kirti Nagar,2.9,122.12,86.26,20.0,Tourist Card,peak
51016,2024-05-19,   New Delhi   ,Chandni Chowk,11.31,53.31,60.89,16.0,Return,weekend
60491,2024-11-07,Rajouri Garden,Kirti Nagar,1.85,198.75,50.84,18.0,Tourist Card,Unknown
128863,2024-06-02,Barakhamba Road,AIIMS,9.3,152.13,93.92,33.0,Tourist Card,festival
142452,2022-03-04,Mandi House,Kashmere Gate,10.14,88.64,12.51,20.0,Smart Card,festival
48939,2024-12-15,Netaji Subhash Place,Mandi House,1.47,148.92,33.4,21.0,Return,festival
94184,2023-02-17,Shivaji Park,Janakpuri West,4.49,87.72,82.98,26.0,Return,maintenance
119960,2023-06-08,Inderlok,Hauz Khas,1.45,164.46,64.08,17.0,Single,weekend
140842,2022-12-12,Chandni Chowk,Kalkaji Mandir,4.52,144.41,66.16,19.0,Smart Card,Unknown
115151,2024-05-29,Old Delhi,Janakpuri West,3.57,57.32,81.99,18.0,Smart Card,off-peak
144497,2023-08-28,AIIMS,Hauz Khas,2.0,162.85,13.8,19.0,Single,festival
140318,2022-02-26,Rajouri Garden,Punjabi Bagh,5.24,128.23,53.03,15.0,Return,Unknown
19680,2024-11-10,Model Town,Barakhamba Road,0.52,177.24,112.21,23.0,Tourist Card,peak
112433,2024-10-15,Jasola Vihar,Rajouri Garden,6.98,10.99,36.42,22.0,Tourist Card,Unknown
20163,2024-01-09,Netaji Subhash Place,Kirti Nagar,3.69,110.39,33.1,22.0,Smart Card,Unknown
101645,2023-09-08, kashmere gate ,Old Delhi,10.23,186.31,36.35,9.0,Single,maintenance
71783,2022-04-25,Laxmi Nagar,AIIMS,0.7,114.23,98.46,19.0,Return,peak
119150,2023-06-10,Model Town,Mandi House,1.56,133.27,92.43,10.0,Return,peak
130399,2022-06-17,Noida City Centre,Barakhamba Road,6.52,114.73,55.64,19.0,Return,Unknown
135609,2022-07-11,Rajouri Garden,Hauz Khas,11.09,165.99,107.31,16.0,Return,off-peak
132169,2023-01-29,Jasola Vihar,Punjabi Bagh,2.7,105.74,96.71,16.0,Single,peak
59117,2023-06-08,Janakpuri West,Central Secretariat,9.09,97.23,75.34,19.0,Single,Unknown
35720,2023-08-15,Barakhamba Road,Dilshad Garden,25.19,62.87,91.72,18.0,Tourist Card,weekend
133675,2023-04-21,Kalkaji Mandir,Inderlok,7.83,32.71,6.42,16.0,Single,festival
61334,2022-12-20,Kashmere Gate,Rajouri Garden,0.91,80.22,109.11,23.0,Tourist Card,weekend
132355,2024-08-18,  Central Secretariat   ,Rajiv Chowk,3.56,52.12,69.6,24.0,Tourist Card,weekend
90344,2024-03-16,Hauz Khas,Barakhamba Road,13.82,174.13,7.75,23.0,Smart Card,festival
148952,2023-12-18,Laxmi Nagar,Pragati Maidan,14.75,146.67,115.01,20.0,Tourist Card,Unknown
58015,2023-09-27, JASOLA VIHAR ,Netaji Subhash Place,8.92,72.26,95.67,21.0,Tourist Card,weekend
118199,2023-01-07,Rajiv Chowk,Hauz Khas,1.03,52.12,48.05,21.0,Tourist Card,Unknown
109727,2024-07-03,Rajiv Chowk,Shivaji Park,1.22,187.39,94.33,22.0,Return,Unknown
141742,2023-10-10,Hauz Khas,Noida City Centre,1.93,171.78,57.68,18.0,Single,maintenance
62943,2023-03-26,Rajiv Chowk,Old Delhi,3.76,195.38,58.97,17.0,Return,weekend
47793,2022-04-04, Jasola Vihar ,Netaji Subhash Place,5.87,170.55,54.38,28.0,Tourist Card,weekend
67692,2024-01-18,Noida City Centre,Laxmi Nagar,4.5,74.39,32.05,14.0,Single,peak
107107,2022-02-26, Model Town ,Barakhamba Road,4.24,26.45,91.62,17.0,Single,festival
60148,2024-11-08,New Delhi,AIIMS,6.95,23.07,21.92,16.0,Single,peak
102652,2024-03-06, NEW DELHI ,Janakpuri West,30.15,61.22,64.05,26.0,Tourist Card,maintenance
112994,2022-05-12,   kashmere gate  ,Central Secretariat,4.8,134.25,32.85,17.0,Smart Card,festival
93971,2023-11-17,Old Delhi,Kirti Nagar,2.6,78.14,26.67,32.0,Tourist Card,festival
31445,2023-03-08, Kirti Nagar  ,Central Secretariat,10.18,90.92,61.94,25.0,Tourist Card,peak
54200,2024-08-04,  Kashmere Gate   ,Janakpuri West,0.88,108.4,105.23,11.0,Single,off-peak
108007,2022-05-22,Rajiv Chowk,Model Town,3.76,142.12,13.55,24.0,Tourist Card,weekend
54390,2024-06-20,Kashmere Gate,Hauz Khas,0.92,43.24,25.57,15.0,Single,weekend
123450,2022-06-03,Dilshad Garden,Kashmere Gate,1.14,30.07,6.36,11.0,Smart Card,Unknown
32454,2022-10-10,Laxmi Nagar,Model Town,1.13,35.34,73.75,20.0,Single,Unknown
37530,2022-07-12,Inderlok,Pragati Maidan,11.64,91.97,42.86,20.0,Tourist Card,weekend
73135,2024-12-14,   JANAKPURI WEST ,Kashmere Gate,1.11,50.81,113.67,17.0,Single,festival
95232,2023-07-04,Kashmere Gate,AIIMS,2.57,93.05,117.73,18.0,Tourist Card,off-peak
127072,2024-09-25, Model Town   ,Central Secretariat,2.91,17.06,9.08,18.0,Return,peak
136833,2022-10-14,Barakhamba Road,Kalkaji Mandir,10.45,187.27,9.48,12.0,Single,off-peak
95102,2022-06-02,Old Delhi,Hauz Khas,5.93,126.75,113.1,25.0,Tourist Card,weekend
13914,2024-08-30,Pragati Maidan,Jasola Vihar,1.4,31.42,83.27,21.0,Single,peak
31584,2024-05-17,Janakpuri West,Model Town,20.52,87.96,102.41,29.0,Return,peak
138726,2022-04-28,Netaji Subhash Place,Barakhamba Road,10.41,34.6,26.83,22.0,Return,festival
32339,2023-05-29,Chandni Chowk,Old Delhi,1.9,189.51,50.79,21.0,Tourist Card,Unknown
57820,2023-05-10,   Janakpuri West   ,Dilshad Garden,3.47,61.82,97.71,16.0,Smart Card,weekend
57395,2022-10-09, LAXMI NAGAR   ,Noida City Centre,6.9,13.81,16.59,27.0,Tourist Card,maintenance
8432,2023-10-06,Barakhamba Road,New Delhi,11.39,171.26,94.48,18.0,Return,festival
36191,2022-11-04,Kirti Nagar,Central Secretariat,7.37,41.84,51.9,28.0,Tourist Card,weekend
56161,2022-03-20,Pragati Maidan,Kalkaji Mandir,3.15,182.93,38.7,21.0,Return,Unknown
126498,2022-09-26,Kashmere Gate,Netaji Subhash Place,7.87,18.93,76.98,18.0,Return,Unknown
53928,2022-02-13,Barakhamba Road,Central Secretariat,10.68,183.83,46.75,17.0,Return,peak
17895,2022-06-12,Old Delhi,Dilshad Garden,4.31,177.29,35.44,18.0,Smart Card,weekend
67660,2023-08-19,Central Secretariat,Inderlok,7.84,19.38,14.39,22.0,Return,Unknown
15943,2023-10-08,Old Delhi,AIIMS,3.41,32.53,29.02,24.0,Smart Card,weekend
105194,2022-07-20,Chandni Chowk,Pragati Maidan,6.94,67.78,110.66,22.0,Return,peak
95204,2022-12-21,   NOIDA CITY CENTRE ,Mandi House,3.71,106.72,85.14,17.0,Return,maintenance
114842,2024-01-10,Mandi House,Inderlok,5.14,142.02,113.85,19.0,Smart Card,festival
146590,2023-06-18,Rajouri Garden,Kashmere Gate,2.99,190.42,69.64,19.0,Return,off-peak
52938,2023-02-15,Kashmere Gate,Mandi House,3.29,36.86,72.08,18.0,Single,peak
71722,2023-04-03, Kashmere Gate ,AIIMS,6.42,194.08,54.72,15.0,Return,off-peak
131275,2023-05-09,Punjabi Bagh,Laxmi Nagar,1.24,144.34,27.06,27.0,Return,festival
74836,2023-11-01,Dilshad Garden,Barakhamba Road,5.86,197.96,70.36,20.0,Return,Unknown
144182,2024-04-03,Pragati Maidan,Janakpuri West,8.3,97.89,82.75,24.0,Smart Card,Unknown
117653,2022-02-14,Barakhamba Road,New Delhi,1.17,147.03,66.75,15.0,Return,Unknown
93416,2023-11-01,   AIIMS ,Kashmere Gate,1.83,108.1,70.0,18.0,Tourist Card,Unknown
90594,2023-08-31,Hauz Khas,Pragati Maidan,2.38,39.78,26.74,16.0,Return,Unknown
127114,2023-02-27,Kalkaji Mandir,Laxmi Nagar,1.8,65.45,92.54,24.0,Single,festival
14144,2023-05-29,Rajiv Chowk,Pragati Maidan,6.0,108.71,49.62,16.0,Tourist Card,off-peak
31035,2023-04-10,Dilshad Garden,AIIMS,6.16,197.6,51.85,26.0,Single,Unknown
46964,2023-05-20,Central Secretariat,Kashmere Gate,2.25,48.5,52.29,17.0,Single,weekend
139300,2023-10-29,Hauz Khas,Janakpuri West,2.25,62.59,26.59,15.0,Return,off-peak
83094,2022-07-03,New Delhi,Laxmi Nagar,3.85,181.69,68.98,24.0,Single,off-peak
79284,2023-03-02,Hauz Khas,Shivaji Park,1.27,34.29,38.72,19.0,Single,maintenance
74382,2023-05-25,  Kashmere Gate   ,Dilshad Garden,1.41,155.14,16.02,19.0,Tourist Card,Unknown
89833,2023-03-30,Kirti Nagar,Old Delhi,0.78,192.14,90.96,16.0,Return,off-peak
111470,2024-02-03, OLD DELHI ,AIIMS,5.18,41.32,97.7,15.0,Smart Card,festival
36534,2023-02-07,Old Delhi,Kalkaji Mandir,9.05,87.87,53.48,17.0,Return,Unknown
89980,2024-11-23,New Delhi,Kashmere Gate,17.7,171.15,11.05,28.0,Single,Unknown
134319,2023-11-18,Mandi House,Central Secretariat,8.33,115.72,74.47,16.0,Tourist Card,weekend
121862,2023-06-20,New Delhi,Kirti Nagar,4.34,131.1,23.9,15.0,Smart Card,maintenance
104336,2023-08-20,Barakhamba Road,Chandni Chowk,6.87,159.13,108.62,19.0,Smart Card,peak
24242,2023-05-28,  MANDI HOUSE ,Noida City Centre,1.13,73.13,47.48,20.0,Smart Card,festival
126723,2024-07-23,   Model Town  ,Rajiv Chowk,16.37,57.16,116.67,30.0,Tourist Card,festival
32753,2024-09-09,Kalkaji Mandir,Barakhamba Road,1.2,174.24,89.66,12.0,Tourist Card,weekend
144786,2022-10-22,Laxmi Nagar,Hauz Khas,15.48,145.21,96.03,22.0,Smart Card,off-peak
129933,2024-03-01,New Delhi,Old Delhi,5.45,30.92,5.09,12.0,Tourist Card,off-peak
61670,2023-09-13,  Noida City Centre   ,Model Town,1.48,19.42,37.24,26.0,Single,festival
35208,2023-06-17,Rajiv Chowk,Rajouri Garden,3.1,32.3,72.11,25.0,Single,weekend
27850,2024-02-19, JANAKPURI WEST ,Old Delhi,10.1,97.01,20.63,24.0,Smart Card,off-peak
14418,2023-11-11,Central Secretariat,Chandni Chowk,6.18,195.5,79.27,18.0,Tourist Card,festival
12395,2024-06-25,Noida City Centre,Old Delhi,0.77,194.79,95.78,14.0,Smart Card,maintenance
48072,2022-02-06,Mandi House,Kalkaji Mandir,5.85,105.13,97.89,10.0,Tourist Card,peak
144650,2022-11-09,   Model Town   ,Kalkaji Mandir,1.12,187.16,105.23,36.0,Return,Unknown
67916,2023-12-29,Hauz Khas,Punjabi Bagh,2.84,76.47,82.53,24.0,Return,festival
36600,2023-08-18, Janakpuri West  ,Noida City Centre,12.14,106.79,109.54,16.0,Smart Card,Unknown
11019,2023-03-12,Shivaji Park,Central Secretariat,2.86,115.28,11.81,28.0,Single,weekend
86604,2022-06-24,Mandi House,Noida City Centre,3.93,95.39,84.76,17.0,Tourist Card,maintenance
78759,2022-04-04,   PRAGATI MAIDAN  ,Janakpuri West,13.52,81.53,70.23,22.0,Tourist Card,Unknown
120437,2023-04-24,   Model Town ,New Delhi,1.79,180.53,49.93,22.0,Return,peak
139982,2022-02-18,Mandi House,Netaji Subhash Place,7.37,138.54,118.85,20.0,Tourist Card,maintenance
144013,2024-08-29,  janakpuri west  ,Netaji Subhash Place,1.37,129.4,26.14,23.0,Single,weekend
130354,2023-12-24,Kashmere Gate,Hauz Khas,3.49,33.97,93.66,23.0,Single,maintenance
86356,2023-10-17,  Laxmi Nagar ,Netaji Subhash Place,1.23,25.17,66.03,12.0,Smart Card,off-peak
123816,2022-08-26,Kirti Nagar,Pragati Maidan,6.15,59.14,107.17,16.0,Return,festival
105445,2022-02-14,   Old Delhi   ,Rajouri Garden,1.03,188.66,57.43,20.0,Tourist Card,festival
106840,2023-08-04,   JANAKPURI WEST   ,Chandni Chowk,3.3,145.25,112.47,22.0,Return,off-peak
91448,2023-09-04,Mandi House,Chandni Chowk,1.97,171.44,113.38,19.0,Single,festival
134122,2024-07-12,Noida City Centre,Laxmi Nagar,4.39,126.17,66.06,20.0,Return,festival
141606,2023-10-04,Central Secretariat,New Delhi,10.78,24.69,99.82,21.0,Return,weekend
87257,2024-04-12,  rajiv chowk ,Pragati Maidan,20.01,88.13,60.03,19.0,Return,off-peak
54583,2022-07-11,Barakhamba Road,Jasola Vihar,1.41,108.75,14.3,18.0,Tourist Card,weekend
54981,2023-06-27,  Noida City Centre   ,Netaji Subhash Place,6.42,43.54,116.37,13.0,Tourist Card,festival
62935,2024-02-23,Mandi House,Kashmere Gate,7.85,50.59,115.28,20.0,Tourist Card,peak
147535,2022-12-30,Kalkaji Mandir,Janakpuri West,16.31,177.9,52.56,23.0,Smart Card,weekend
40955,2024-12-19,Barakhamba Road,Kashmere Gate,1.44,137.03,50.89,13.0,Single,Unknown
69523,2024-10-13,Janakpuri West,Kirti Nagar,0.61,41.92,6.53,14.0,Tourist Card,peak
10828,2024-10-09,   SHIVAJI PARK  ,Rajouri Garden,8.68,142.77,100.01,22.0,Smart Card,festival
18050,2024-10-20,Netaji Subhash Place,AIIMS,10.58,123.85,28.68,12.0,Return,weekend
112464,2023-02-13,Central Secretariat,Rajouri Garden,5.88,168.05,38.83,21.0,Smart Card,off-peak
71166,2024-12-30,   JANAKPURI WEST  ,Chandni Chowk,13.22,157.65,98.26,18.0,Tourist Card,off-peak
15909,2022-08-12,Kirti Nagar,New Delhi,0.91,95.1,105.04,16.0,Smart Card,maintenance
26266,2022-11-01,Chandni Chowk,Janakpuri West,1.02,29.34,25.88,24.0,Single,festival
79119,2024-01-04, Barakhamba Road  ,Janakpuri West,9.14,59.15,99.13,18.0,Tourist Card,off-peak
43927,2024-01-02,New Delhi,Old Delhi,5.55,165.57,21.55,18.0,Return,off-peak
9007,2022-11-26,  jasola vihar  ,Hauz Khas,1.25,170.2,115.75,16.0,Smart Card,peak
83303,2022-01-10,Pragati Maidan,Central Secretariat,0.65,82.94,109.31,22.0,Return,festival
99293,2022-12-01,   laxmi nagar   ,Chandni Chowk,1.35,193.76,70.0,16.0,Smart Card,weekend
81568,2022-01-05,Laxmi Nagar,Model Town,4.05,67.74,32.07,15.0,Single,weekend
82156,2022-04-23,Pragati Maidan,Kashmere Gate,13.25,59.6,48.42,20.0,Smart Card,maintenance
55139,2023-02-11,Shivaji Park,Mandi House,7.73,187.13,16.1,28.0,Return,weekend
20019,2023-10-18,Janakpuri West,Punjabi Bagh,5.85,176.85,86.87,18.0,Single,weekend
134459,2023-03-24,Rajouri Garden,Kirti Nagar,5.15,196.91,90.92,18.0,Single,Unknown
132316,2024-12-25,Dilshad Garden,Noida City Centre,14.02,50.17,62.34,21.0,Tourist Card,maintenance
11221,2022-03-13,Rajouri Garden,Laxmi Nagar,9.99,144.31,87.54,14.0,Return,weekend
105566,2023-06-24,Dilshad Garden,Janakpuri West,1.2,171.86,54.29,22.0,Smart Card,peak
63280,2023-10-15,   Kashmere Gate   ,AIIMS,5.81,22.93,76.63,14.0,Smart Card,peak
9057,2024-07-29,Rajiv Chowk,Kashmere Gate,1.27,84.83,42.83,17.0,Tourist Card,Unknown
30625,2023-07-26,Rajouri Garden,Noida City Centre,2.02,41.04,71.8,16.0,Single,peak
91990,2023-10-10,Mandi House,Barakhamba Road,4.74,143.18,91.25,18.0,Smart Card,maintenance
123363,2024-01-15,Janakpuri West,Dilshad Garden,1.6,40.12,32.49,21.0,Smart Card,off-peak
76596,2023-05-18,Jasola Vihar,New Delhi,2.14,108.91,35.47,19.0,Tourist Card,maintenance
137361,2022-02-11,   Kashmere Gate ,Jasola Vihar,9.88,62.33,90.93,22.0,Tourist Card,Unknown
33257,2024-12-18, RAJOURI GARDEN  ,Kashmere Gate,13.0,94.77,57.95,17.0,Single,off-peak
26799,2024-12-24,AIIMS,Kirti Nagar,3.39,133.91,21.54,23.0,Single,off-peak
3572,2023-08-13,Laxmi Nagar,Chandni Chowk,2.28,92.68,71.3,19.0,Return,Unknown
134788,2022-02-21,Kalkaji Mandir,AIIMS,7.9,16.67,61.61,19.0,Tourist Card,maintenance
17754,2023-04-01, Kashmere Gate ,Laxmi Nagar,6.81,63.53,101.38,18.0,Tourist Card,weekend
25737,2023-12-16,Old Delhi,Hauz Khas,3.65,39.97,89.46,16.0,Return,maintenance
145334,2024-02-13, Jasola Vihar   ,Inderlok,1.81,27.35,35.84,20.0,Single,Unknown
122377,2024-11-19, Shivaji Park   ,Chandni Chowk,9.83,86.64,104.69,25.0,Tourist Card,off-peak
107898,2023-04-18,  AIIMS ,Jasola Vihar,14.58,113.09,104.23,27.0,Single,off-peak
80070,2022-04-07,Rajiv Chowk,Model Town,12.21,91.31,71.44,20.0,Return,festival
34378,2022-01-14, Noida City Centre   ,Pragati Maidan,1.75,132.61,9.12,31.0,Smart Card,weekend
