trip_id,date,time,transport_type,route_id,origin_station,destination_station,scheduled_departure,scheduled_arrival,actual_departure_delay_min,actual_arrival_delay_min,weather_condition,temperature_c,humidity_percent,wind_speed_kmh,precipitation_mm,event_type,event_attendance_est,traffic_congestion_index,holiday,peak_hour,weekday,season,delayed,time_min,scheduled_departure_min,scheduled_arrival_min,is_delayed_5min,year,month,day_of_week,is_weekend,actual_departure_delay_min_outlier,actual_arrival_delay_min_outlier,event_attendance_est_outlier,traffic_congestion_index_outlier
T01664,2023-01-18,13:00:00,Tram,Route_4,Station_43,Station_26,13:01:00,13:35:00,19,-3,Rain,1.4,88,5,18.4,Festival,0,27,0,1,2,Spring,0,780.0,781.0,815.0,1,2023,1,2,0,0,0,0,0
T01665,2023-01-18,13:15:00,Train,Route_1,Station_31,Station_44,13:17:00,13:38:00,7,13,Rain,0.6,65,56,8.4,Festival,0,65,0,0,2,Winter,1,795.0,797.0,818.0,1,2023,1,2,0,0,0,0,0
T01666,2023-01-18,13:30:00,Metro,Route_4,Station_17,Station_33,13:34:00,14:11:00,15,20,Storm,28.1,56,34,4.5,Unknown,10000,27,0,0,2,Spring,1,810.0,814.0,851.0,1,2023,1,2,0,0,0,1,0
T01667,2023-01-18,13:45:00,Bus,Route_18,Station_33,Station_13,13:49:00,14:17:00,12,23,Fog,25.5,84,49,3.3,Unknown,0,94,0,0,2,Autumn,1,825.0,829.0,857.0,1,2023,1,2,0,0,0,0,0
T01668,2023-01-18,14:00:00,Tram,Route_5,Station_32,Station_14,14:01:00,14:35:00,14,3,Fog,14.9,99,36,9.1,Unknown,10000,20,0,0,2,Winter,0,840.0,841.0,875.0,1,2023,1,2,0,0,0,1,0
T01669,2023-01-18,14:15:00,Metro,Route_19,Station_29,Station_24,14:15:00,15:03:00,7,5,Rain,6.0,82,12,16.0,Sports,0,6,0,0,2,Spring,0,855.0,855.0,903.0,1,2023,1,2,0,0,0,0,0
T01670,2023-01-18,14:30:00,Train,Route_15,Station_21,Station_34,14:32:00,14:55:00,0,8,Fog,22.1,89,24,5.8,Concert,50000,94,0,0,2,Summer,1,870.0,872.0,895.0,1,2023,1,2,0,0,0,1,0
T01671,2023-01-18,14:45:00,Bus,Route_8,Station_21,Station_44,14:46:00,15:30:00,18,17,Rain,-3.5,90,31,10.3,Unknown,0,13,0,0,2,Summer,1,885.0,886.0,930.0,1,2023,1,2,0,0,0,0,0
T01672,2023-01-18,15:00:00,Metro,Route_20,Station_40,Station_26,15:03:00,15:30:00,13,-1,Rain,17.7,65,58,12.1,Unknown,0,38,0,0,2,Autumn,0,900.0,903.0,930.0,1,2023,1,2,0,0,0,0,0
T01673,2023-01-18,15:15:00,Bus,Route_17,Station_23,Station_21,15:17:00,15:58:00,3,11,Snow,10.9,56,0,9.0,Protest,0,72,0,0,2,Autumn,1,915.0,917.0,958.0,1,2023,1,2,0,0,0,0,0
T01674,2023-01-18,15:30:00,Bus,Route_1,Station_6,Station_28,15:34:00,16:18:00,0,17,Rain,34.1,70,48,3.8,Concert,0,86,0,1,2,Autumn,1,930.0,934.0,978.0,1,2023,1,2,0,0,0,0,0
T01675,2023-01-18,15:45:00,Bus,Route_12,Station_22,Station_48,15:46:00,16:07:00,6,6,Clear,15.3,57,57,18.4,Unknown,500,61,0,1,2,Winter,1,945.0,946.0,967.0,1,2023,1,2,0,0,0,0,0
T01676,2023-01-18,16:00:00,Tram,Route_19,Station_50,Station_36,16:04:00,16:29:00,8,29,Clear,17.1,45,34,11.3,Concert,0,11,0,1,2,Autumn,1,960.0,964.0,989.0,1,2023,1,2,0,0,0,0,0
T01677,2023-01-18,16:15:00,Tram,Route_15,Station_38,Station_40,16:19:00,16:35:00,18,2,Clear,23.5,64,57,14.6,Protest,0,92,0,0,2,Winter,0,975.0,979.0,995.0,1,2023,1,2,0,0,0,0,0
T01678,2023-01-18,16:30:00,Train,Route_9,Station_37,Station_2,16:34:00,17:15:00,10,-2,Clear,14.4,65,18,12.7,Unknown,500,37,0,0,2,Spring,0,990.0,994.0,1035.0,1,2023,1,2,0,0,0,0,0
T01679,2023-01-18,16:45:00,Train,Route_7,Station_45,Station_42,16:45:00,17:16:00,15,25,Cloudy,4.0,85,52,20.0,Unknown,50000,57,0,1,2,Summer,1,1005.0,1005.0,1036.0,1,2023,1,2,0,0,0,1,0
T01680,2023-01-18,17:00:00,Metro,Route_2,Station_8,Station_9,17:04:00,17:33:00,19,29,Storm,16.5,48,51,9.1,Unknown,50000,55,0,0,2,Spring,1,1020.0,1024.0,1053.0,1,2023,1,2,0,0,0,1,0
T01681,2023-01-18,17:15:00,Train,Route_9,Station_41,Station_23,17:18:00,17:59:00,19,0,Storm,32.8,86,53,8.5,Concert,0,38,0,0,2,Summer,0,1035.0,1038.0,1079.0,1,2023,1,2,0,0,0,0,0
T01682,2023-01-18,17:30:00,Bus,Route_10,Station_49,Station_15,17:33:00,17:57:00,1,0,Rain,11.4,62,11,7.2,Concert,0,85,0,0,2,Autumn,0,1050.0,1053.0,1077.0,0,2023,1,2,0,0,0,0,0
T01683,2023-01-18,17:45:00,Bus,Route_2,Station_35,Station_13,17:47:00,18:08:00,19,25,Fog,22.2,52,39,7.2,Parade,0,3,0,0,2,Spring,1,1065.0,1067.0,1088.0,1,2023,1,2,0,0,0,0,0
T01684,2023-01-18,18:00:00,Tram,Route_19,Station_11,Station_23,18:04:00,18:47:00,5,16,Clear,34.1,92,39,5.5,Unknown,10000,47,0,0,2,Spring,1,1080.0,1084.0,1127.0,1,2023,1,2,0,0,0,1,0
T01685,2023-01-18,18:15:00,Bus,Route_11,Station_24,Station_17,18:19:00,18:41:00,10,19,Storm,28.2,99,46,19.6,Concert,10000,6,0,1,2,Autumn,1,1095.0,1099.0,1121.0,1,2023,1,2,0,0,0,1,0
T01686,2023-01-18,18:30:00,Metro,Route_13,Station_49,Station_48,18:31:00,18:59:00,7,14,Storm,21.4,51,42,17.4,Unknown,50000,59,0,0,2,Spring,1,1110.0,1111.0,1139.0,1,2023,1,2,0,0,0,1,0
T01687,2023-01-18,18:45:00,Bus,Route_10,Station_21,Station_2,18:45:00,19:40:00,-1,21,Clear,24.4,96,19,6.3,Unknown,0,39,0,0,2,Winter,1,1125.0,1125.0,1180.0,1,2023,1,2,0,0,0,0,0
T01688,2023-01-18,19:00:00,Bus,Route_14,Station_2,Station_20,19:02:00,19:21:00,5,-3,Cloudy,32.5,88,32,6.1,Concert,10000,7,0,0,2,Summer,0,1140.0,1142.0,1161.0,0,2023,1,2,0,0,0,1,0
T01689,2023-01-18,19:15:00,Metro,Route_18,Station_40,Station_20,19:19:00,20:00:00,3,11,Cloudy,33.4,54,28,2.1,Festival,10000,57,0,0,2,Autumn,1,1155.0,1159.0,1200.0,1,2023,1,2,0,0,0,1,0
T01690,2023-01-18,19:30:00,Train,Route_19,Station_19,Station_46,19:31:00,20:03:00,13,16,Storm,33.8,46,15,17.5,Unknown,0,56,0,0,2,Winter,1,1170.0,1171.0,1203.0,1,2023,1,2,0,0,0,0,0
T01691,2023-01-18,19:45:00,Train,Route_9,Station_39,Station_3,19:45:00,20:20:00,15,23,Cloudy,20.0,68,13,7.4,Parade,2000,34,0,0,2,Winter,1,1185.0,1185.0,1220.0,1,2023,1,2,0,0,0,0,0
T01692,2023-01-18,20:00:00,Metro,Route_7,Station_28,Station_12,20:02:00,20:36:00,14,18,Snow,10.4,68,6,11.5,Unknown,0,72,0,0,2,Autumn,1,1200.0,1202.0,1236.0,1,2023,1,2,0,0,0,0,0
T01693,2023-01-18,20:15:00,Tram,Route_3,Station_17,Station_40,20:17:00,20:56:00,3,1,Clear,0.3,53,5,18.0,Unknown,500,12,0,1,2,Spring,0,1215.0,1217.0,1256.0,0,2023,1,2,0,0,0,0,0
T01694,2023-01-18,20:30:00,Bus,Route_20,Station_6,Station_2,20:34:00,20:53:00,10,-1,Storm,10.4,67,20,8.2,Unknown,50000,38,0,0,2,Summer,0,1230.0,1234.0,1253.0,1,2023,1,2,0,0,0,1,0
T01695,2023-01-18,20:45:00,Metro,Route_6,Station_19,Station_36,20:47:00,21:23:00,11,13,Clear,32.7,86,35,16.1,Concert,0,83,0,0,2,Winter,1,1245.0,1247.0,1283.0,1,2023,1,2,0,0,0,0,0
T01696,2023-01-18,21:00:00,Bus,Route_2,Station_38,Station_14,21:01:00,21:21:00,18,20,Cloudy,30.6,73,21,8.6,Unknown,2000,20,0,0,2,Spring,1,1260.0,1261.0,1281.0,1,2023,1,2,0,0,0,0,0
T01697,2023-01-18,21:15:00,Tram,Route_6,Station_28,Station_16,21:17:00,22:13:00,7,20,Clear,15.9,65,39,14.0,Unknown,0,46,0,0,2,Autumn,1,1275.0,1277.0,1333.0,1,2023,1,2,0,0,0,0,0
T01698,2023-01-18,21:30:00,Bus,Route_3,Station_2,Station_19,21:33:00,21:58:00,8,-1,Cloudy,16.5,99,53,8.6,Unknown,10000,82,0,0,2,Autumn,0,1290.0,1293.0,1318.0,1,2023,1,2,0,0,0,1,0
T01699,2023-01-18,21:45:00,Metro,Route_16,Station_38,Station_34,21:46:00,22:23:00,10,3,Cloudy,7.4,74,18,7.9,Concert,500,1,0,0,2,Summer,0,1305.0,1306.0,1343.0,1,2023,1,2,0,0,0,0,0
T01700,2023-01-18,22:00:00,Bus,Route_8,Station_37,Station_44,22:00:00,22:35:00,9,21,Clear,13.2,55,24,19.8,Unknown,50000,43,0,1,2,Autumn,1,1320.0,1320.0,1355.0,1,2023,1,2,0,0,0,1,0
T01701,2023-01-18,22:15:00,Train,Route_2,Station_4,Station_46,22:15:00,22:59:00,6,-1,Cloudy,23.6,40,2,12.2,Unknown,2000,29,0,0,2,Summer,0,1335.0,1335.0,1379.0,1,2023,1,2,0,0,0,0,0
T01702,2023-01-18,22:30:00,Tram,Route_17,Station_22,Station_6,22:34:00,23:07:00,1,11,Snow,11.1,81,35,7.3,Festival,0,86,0,0,2,Autumn,1,1350.0,1354.0,1387.0,1,2023,1,2,0,0,0,0,0
T01703,2023-01-18,22:45:00,Tram,Route_9,Station_26,Station_13,22:49:00,23:27:00,4,25,Rain,2.5,54,44,5.2,Concert,0,54,0,0,2,Autumn,1,1365.0,1369.0,1407.0,1,2023,1,2,0,0,0,0,0
T01704,2023-01-18,23:00:00,Tram,Route_12,Station_49,Station_36,23:03:00,23:40:00,19,25,Clear,16.6,60,52,0.8,Unknown,2000,39,0,1,2,Winter,1,1380.0,1383.0,1420.0,1,2023,1,2,0,0,0,0,0
T01705,2023-01-18,23:15:00,Metro,Route_3,Station_43,Station_22,23:15:00,23:45:00,-1,6,Rain,4.0,74,58,14.1,Unknown,0,76,0,0,2,Spring,1,1395.0,1395.0,1425.0,1,2023,1,2,0,0,0,0,0
T01706,2023-01-18,23:30:00,Tram,Route_11,Station_36,Station_18,23:30:00,00:28:00,4,28,Clear,34.0,96,33,7.4,Sports,500,96,0,0,2,Winter,1,1410.0,1410.0,28.0,1,2023,1,2,0,0,0,0,0
T01707,2023-01-18,23:45:00,Train,Route_1,Station_13,Station_12,23:45:00,00:08:00,6,19,Cloudy,10.6,69,10,16.4,Unknown,0,95,0,1,2,Summer,1,1425.0,1425.0,8.0,1,2023,1,2,0,0,0,0,0
T01708,2023-01-19,00:00:00,Metro,Route_13,Station_32,Station_30,00:00:00,00:44:00,2,5,Cloudy,31.4,75,47,7.3,Sports,10000,91,0,0,3,Winter,0,0.0,0.0,44.0,0,2023,1,3,0,0,0,1,0
T01709,2023-01-19,00:15:00,Train,Route_15,Station_17,Station_40,00:17:00,01:06:00,12,10,Storm,4.0,83,41,7.5,Unknown,0,23,0,0,3,Autumn,1,15.0,17.0,66.0,1,2023,1,3,0,0,0,0,0
T01710,2023-01-19,00:30:00,Bus,Route_5,Station_41,Station_7,00:31:00,01:19:00,15,0,Snow,2.6,70,46,15.6,Unknown,50000,41,0,0,3,Autumn,0,30.0,31.0,79.0,1,2023,1,3,0,0,0,1,0
T01711,2023-01-19,00:45:00,Bus,Route_17,Station_36,Station_32,00:46:00,01:30:00,1,16,Storm,19.7,67,26,9.8,Unknown,2000,27,1,1,3,Spring,1,45.0,46.0,90.0,1,2023,1,3,0,0,0,0,0
T01712,2023-01-19,01:00:00,Bus,Route_6,Station_46,Station_48,01:03:00,01:55:00,16,24,Rain,26.2,65,41,17.7,Parade,0,93,0,1,3,Summer,1,60.0,63.0,115.0,1,2023,1,3,0,0,0,0,0
T01713,2023-01-19,01:15:00,Bus,Route_11,Station_19,Station_19,01:17:00,02:08:00,17,10,Cloudy,17.7,73,1,11.8,Festival,0,92,0,1,3,Autumn,1,75.0,77.0,128.0,1,2023,1,3,0,0,0,0,0
T01714,2023-01-19,01:30:00,Train,Route_18,Station_35,Station_6,01:30:00,01:58:00,4,9,Storm,4.2,86,5,4.8,Festival,50000,97,0,1,3,Spring,1,90.0,90.0,118.0,1,2023,1,3,0,0,0,1,0
T01715,2023-01-19,01:45:00,Metro,Route_4,Station_46,Station_20,01:45:00,02:16:00,5,27,Cloudy,-3.5,95,45,11.4,Unknown,2000,50,0,0,3,Spring,1,105.0,105.0,136.0,1,2023,1,3,0,0,0,0,0
T01716,2023-01-19,02:00:00,Metro,Route_3,Station_40,Station_27,02:04:00,02:21:00,14,29,Clear,19.7,59,1,0.1,Protest,0,21,0,0,3,Autumn,1,120.0,124.0,141.0,1,2023,1,3,0,0,0,0,0
T01717,2023-01-19,02:15:00,Tram,Route_13,Station_28,Station_43,02:19:00,03:12:00,10,24,Storm,0.2,39,41,6.2,Unknown,50000,88,1,0,3,Autumn,1,135.0,139.0,192.0,1,2023,1,3,0,0,0,1,0
T01718,2023-01-19,02:30:00,Train,Route_9,Station_1,Station_37,02:33:00,02:54:00,18,21,Rain,8.7,90,16,4.2,Sports,0,77,0,1,3,Summer,1,150.0,153.0,174.0,1,2023,1,3,0,0,0,0,0
T01719,2023-01-19,02:45:00,Bus,Route_6,Station_42,Station_48,02:45:00,03:09:00,8,28,Storm,22.0,92,39,13.1,Unknown,0,73,0,0,3,Spring,1,165.0,165.0,189.0,1,2023,1,3,0,0,0,0,0
T01720,2023-01-19,03:00:00,Train,Route_12,Station_18,Station_7,03:03:00,03:41:00,-2,5,Cloudy,-1.1,65,57,2.7,Sports,2000,73,0,1,3,Spring,0,180.0,183.0,221.0,0,2023,1,3,0,0,0,0,0
T01721,2023-01-19,03:15:00,Tram,Route_2,Station_48,Station_5,03:17:00,03:39:00,-1,24,Fog,0.1,83,47,5.8,Festival,0,7,0,0,3,Spring,1,195.0,197.0,219.0,1,2023,1,3,0,0,0,0,0
T01722,2023-01-19,03:30:00,Tram,Route_3,Station_40,Station_11,03:31:00,03:53:00,14,27,Fog,-2.5,94,13,6.6,Unknown,0,13,0,1,3,Summer,1,210.0,211.0,233.0,1,2023,1,3,0,0,0,0,0
T01723,2023-01-19,03:45:00,Train,Route_3,Station_33,Station_15,03:45:00,04:13:00,2,13,Snow,34.8,33,9,0.1,Unknown,2000,44,0,0,3,Spring,1,225.0,225.0,253.0,1,2023,1,3,0,0,0,0,0
T01724,2023-01-19,04:00:00,Train,Route_12,Station_12,Station_3,04:02:00,04:48:00,3,19,Cloudy,10.5,84,44,0.9,Unknown,500,37,0,1,3,Winter,1,240.0,242.0,288.0,1,2023,1,3,0,0,0,0,0
T01725,2023-01-19,04:15:00,Train,Route_15,Station_8,Station_5,04:15:00,04:56:00,4,9,Clear,31.2,83,32,6.2,Unknown,0,31,0,0,3,Winter,1,255.0,255.0,296.0,1,2023,1,3,0,0,0,0,0
T01726,2023-01-19,04:30:00,Metro,Route_9,Station_24,Station_23,04:34:00,05:16:00,18,6,Storm,6.7,93,41,4.4,Unknown,500,61,0,0,3,Spring,1,270.0,274.0,316.0,1,2023,1,3,0,0,0,0,0
T01727,2023-01-19,04:45:00,Bus,Route_8,Station_16,Station_37,04:48:00,05:14:00,12,12,Fog,25.1,51,53,2.3,Protest,0,95,0,0,3,Winter,1,285.0,288.0,314.0,1,2023,1,3,0,0,0,0,0
T01728,2023-01-19,05:00:00,Train,Route_11,Station_50,Station_9,05:04:00,05:35:00,16,2,Clear,3.8,54,11,3.1,Unknown,0,66,1,0,3,Winter,0,300.0,304.0,335.0,1,2023,1,3,0,0,0,0,0
T01729,2023-01-19,05:15:00,Train,Route_16,Station_4,Station_15,05:16:00,05:44:00,13,7,Cloudy,14.9,88,31,16.7,Concert,10000,83,0,0,3,Summer,1,315.0,316.0,344.0,1,2023,1,3,0,0,0,1,0
T01730,2023-01-19,05:30:00,Train,Route_4,Station_38,Station_3,05:34:00,05:55:00,10,-1,Clear,28.0,86,48,13.7,Unknown,0,60,0,1,3,Spring,0,330.0,334.0,355.0,1,2023,1,3,0,0,0,0,0
T01731,2023-01-19,05:45:00,Tram,Route_1,Station_44,Station_29,05:45:00,06:09:00,2,24,Cloudy,27.7,83,23,9.7,Unknown,2000,12,0,0,3,Summer,1,345.0,345.0,369.0,1,2023,1,3,0,0,0,0,0
T01732,2023-01-19,06:00:00,Tram,Route_7,Station_27,Station_6,06:04:00,06:25:00,0,11,Snow,26.8,73,13,18.2,Unknown,2000,86,0,0,3,Spring,1,360.0,364.0,385.0,1,2023,1,3,0,0,0,0,0
T01733,2023-01-19,06:15:00,Metro,Route_2,Station_9,Station_17,06:15:00,06:59:00,0,9,Storm,27.9,81,4,0.6,Unknown,2000,82,0,0,3,Autumn,1,375.0,375.0,419.0,1,2023,1,3,0,0,0,0,0
T01734,2023-01-19,06:30:00,Bus,Route_5,Station_47,Station_26,06:31:00,06:53:00,16,13,Clear,3.5,45,50,6.9,Concert,0,79,0,0,3,Winter,1,390.0,391.0,413.0,1,2023,1,3,0,0,0,0,0
T01735,2023-01-19,06:45:00,Metro,Route_7,Station_16,Station_21,06:49:00,07:44:00,11,3,Storm,14.3,45,4,16.5,Unknown,0,99,0,1,3,Summer,0,405.0,409.0,464.0,1,2023,1,3,0,0,0,0,0
T01736,2023-01-19,07:00:00,Bus,Route_4,Station_12,Station_8,07:03:00,07:51:00,13,24,Clear,14.4,84,46,12.6,Sports,0,98,0,1,3,Summer,1,420.0,423.0,471.0,1,2023,1,3,0,0,0,0,0
T01737,2023-01-19,07:15:00,Tram,Route_5,Station_31,Station_21,07:18:00,08:09:00,19,9,Cloudy,30.6,90,31,19.6,Unknown,2000,46,0,1,3,Autumn,1,435.0,438.0,489.0,1,2023,1,3,0,0,0,0,0
T01738,2023-01-19,07:30:00,Tram,Route_1,Station_24,Station_11,07:33:00,07:59:00,14,13,Cloudy,6.9,69,44,18.9,Parade,0,53,0,0,3,Autumn,1,450.0,453.0,479.0,1,2023,1,3,0,0,0,0,0
T01739,2023-01-19,07:45:00,Tram,Route_1,Station_14,Station_38,07:49:00,08:38:00,1,11,Clear,32.3,50,48,3.4,Protest,0,70,0,0,3,Winter,1,465.0,469.0,518.0,1,2023,1,3,0,0,0,0,0
T01740,2023-01-19,08:00:00,Metro,Route_15,Station_45,Station_8,08:04:00,08:55:00,10,24,Snow,13.0,95,32,19.4,Unknown,500,51,0,0,3,Winter,1,480.0,484.0,535.0,1,2023,1,3,0,0,0,0,0
T01741,2023-01-19,08:15:00,Train,Route_20,Station_25,Station_42,08:19:00,08:40:00,5,11,Cloudy,21.8,37,59,18.9,Unknown,10000,71,0,0,3,Spring,1,495.0,499.0,520.0,1,2023,1,3,0,0,0,1,0
T01742,2023-01-19,08:30:00,Train,Route_19,Station_34,Station_24,08:30:00,09:05:00,16,7,Rain,5.8,39,45,7.5,Unknown,0,24,0,1,3,Spring,1,510.0,510.0,545.0,1,2023,1,3,0,0,0,0,0
T01743,2023-01-19,08:45:00,Tram,Route_10,Station_3,Station_35,08:46:00,09:23:00,2,27,Rain,11.4,86,3,19.7,Sports,50000,22,0,0,3,Autumn,1,525.0,526.0,563.0,1,2023,1,3,0,0,0,1,0
T01744,2023-01-19,09:00:00,Train,Route_18,Station_24,Station_14,09:03:00,09:53:00,-1,0,Storm,23.4,33,56,0.7,Unknown,0,73,0,0,3,Winter,0,540.0,543.0,593.0,0,2023,1,3,0,0,0,0,0
T01745,2023-01-19,09:15:00,Train,Route_3,Station_42,Station_14,09:15:00,09:59:00,12,23,Rain,15.5,72,29,13.2,Sports,0,29,0,1,3,Winter,1,555.0,555.0,599.0,1,2023,1,3,0,0,0,0,0
T01746,2023-01-19,09:30:00,Metro,Route_11,Station_9,Station_10,09:33:00,10:20:00,-1,6,Rain,32.2,92,40,5.3,Unknown,0,96,0,0,3,Autumn,1,570.0,573.0,620.0,1,2023,1,3,0,0,0,0,0
T01747,2023-01-19,09:45:00,Bus,Route_15,Station_26,Station_12,09:45:00,10:21:00,8,26,Snow,24.5,72,16,2.6,Unknown,0,10,0,0,3,Autumn,1,585.0,585.0,621.0,1,2023,1,3,0,0,0,0,0
T01748,2023-01-19,10:00:00,Tram,Route_11,Station_20,Station_38,10:04:00,10:49:00,10,16,Snow,17.6,96,2,11.6,Unknown,50000,34,0,1,3,Summer,1,600.0,604.0,649.0,1,2023,1,3,0,0,0,1,0
T01749,2023-01-19,10:15:00,Tram,Route_17,Station_40,Station_44,10:18:00,11:13:00,7,25,Fog,30.5,80,12,6.1,Unknown,0,26,0,0,3,Autumn,1,615.0,618.0,673.0,1,2023,1,3,0,0,0,0,0
T01750,2023-01-19,10:30:00,Metro,Route_17,Station_10,Station_46,10:34:00,11:20:00,0,25,Fog,21.6,85,43,13.3,Concert,0,66,0,1,3,Summer,1,630.0,634.0,680.0,1,2023,1,3,0,0,0,0,0
T01751,2023-01-19,10:45:00,Metro,Route_6,Station_19,Station_34,10:48:00,11:23:00,2,19,Snow,20.9,72,47,10.8,Unknown,2000,46,0,0,3,Spring,1,645.0,648.0,683.0,1,2023,1,3,0,0,0,0,0
T01752,2023-01-19,11:00:00,Train,Route_5,Station_3,Station_41,11:02:00,11:54:00,0,17,Fog,4.9,53,35,7.9,Festival,500,49,0,0,3,Autumn,1,660.0,662.0,714.0,1,2023,1,3,0,0,0,0,0
T01753,2023-01-19,11:15:00,Tram,Route_8,Station_24,Station_10,11:15:00,12:03:00,3,6,Snow,10.8,63,17,3.6,Sports,50000,7,1,0,3,Autumn,1,675.0,675.0,723.0,1,2023,1,3,0,0,0,1,0
T01754,2023-01-19,11:30:00,Bus,Route_2,Station_5,Station_17,11:32:00,11:50:00,10,8,Fog,22.3,88,22,12.0,Unknown,0,54,0,0,3,Autumn,1,690.0,692.0,710.0,1,2023,1,3,0,0,0,0,0
T01755,2023-01-19,11:45:00,Metro,Route_16,Station_3,Station_17,11:45:00,12:08:00,7,26,Cloudy,30.7,31,34,16.6,Unknown,0,76,0,0,3,Summer,1,705.0,705.0,728.0,1,2023,1,3,0,0,0,0,0
T01756,2023-01-19,12:00:00,Bus,Route_20,Station_27,Station_3,12:01:00,12:47:00,16,29,Snow,7.6,31,48,12.0,Unknown,0,41,0,0,3,Autumn,1,720.0,721.0,767.0,1,2023,1,3,0,0,0,0,0
T01757,2023-01-19,12:15:00,Bus,Route_12,Station_16,Station_31,12:18:00,12:52:00,5,14,Storm,3.6,39,32,12.2,Sports,2000,66,1,0,3,Autumn,1,735.0,738.0,772.0,1,2023,1,3,0,0,0,0,0
T01758,2023-01-19,12:30:00,Tram,Route_6,Station_49,Station_1,12:31:00,13:15:00,15,10,Storm,18.7,52,50,10.2,Unknown,500,19,0,0,3,Winter,1,750.0,751.0,795.0,1,2023,1,3,0,0,0,0,0
T01759,2023-01-19,12:45:00,Tram,Route_1,Station_15,Station_12,12:46:00,13:44:00,0,18,Snow,-2.3,44,53,7.8,Unknown,50000,44,1,0,3,Winter,1,765.0,766.0,824.0,1,2023,1,3,0,0,0,1,0
T01760,2023-01-19,13:00:00,Metro,Route_4,Station_35,Station_39,13:00:00,13:38:00,14,17,Rain,23.6,46,35,9.1,Unknown,2000,34,0,0,3,Winter,1,780.0,780.0,818.0,1,2023,1,3,0,0,0,0,0
T01761,2023-01-19,13:15:00,Tram,Route_17,Station_12,Station_4,13:17:00,13:40:00,5,-3,Storm,23.1,43,16,19.8,Unknown,50000,76,0,1,3,Autumn,0,795.0,797.0,820.0,0,2023,1,3,0,0,0,1,0
T01762,2023-01-19,13:30:00,Tram,Route_13,Station_41,Station_42,13:34:00,13:50:00,7,11,Rain,9.2,45,38,15.0,Parade,50000,19,0,1,3,Winter,1,810.0,814.0,830.0,1,2023,1,3,0,0,0,1,0
T01763,2023-01-19,13:45:00,Tram,Route_18,Station_44,Station_13,13:45:00,14:12:00,-1,18,Storm,30.7,61,33,8.6,Festival,0,23,0,0,3,Spring,1,825.0,825.0,852.0,1,2023,1,3,0,0,0,0,0
T01764,2023-01-19,14:00:00,Bus,Route_5,Station_26,Station_34,14:04:00,14:52:00,9,28,Clear,15.1,52,11,9.1,Unknown,0,56,0,0,3,Winter,1,840.0,844.0,892.0,1,2023,1,3,0,0,0,0,0
T01765,2023-01-19,14:15:00,Metro,Route_3,Station_47,Station_42,14:16:00,14:55:00,3,29,Clear,20.8,63,4,10.0,Sports,0,54,1,0,3,Autumn,1,855.0,856.0,895.0,1,2023,1,3,0,0,0,0,0
T01766,2023-01-19,14:30:00,Train,Route_11,Station_34,Station_21,14:34:00,15:13:00,-1,19,Snow,3.4,45,47,13.2,Festival,0,8,0,0,3,Winter,1,870.0,874.0,913.0,1,2023,1,3,0,0,0,0,0
T01767,2023-01-19,14:45:00,Bus,Route_13,Station_23,Station_22,14:47:00,15:29:00,18,-2,Storm,11.7,63,39,9.3,Unknown,0,93,0,0,3,Winter,0,885.0,887.0,929.0,1,2023,1,3,0,0,0,0,0
T01768,2023-01-19,15:00:00,Tram,Route_4,Station_31,Station_4,15:00:00,15:38:00,0,-2,Cloudy,29.5,62,54,13.7,Sports,0,88,1,0,3,Winter,0,900.0,900.0,938.0,0,2023,1,3,0,0,0,0,0
T01769,2023-01-19,15:15:00,Bus,Route_14,Station_50,Station_18,15:17:00,16:03:00,14,25,Rain,3.5,97,26,6.6,Unknown,0,15,0,0,3,Spring,1,915.0,917.0,963.0,1,2023,1,3,0,0,0,0,0
T01770,2023-01-19,15:30:00,Tram,Route_11,Station_20,Station_5,15:32:00,15:59:00,4,-1,Storm,10.6,72,59,8.2,Concert,0,54,0,0,3,Spring,0,930.0,932.0,959.0,0,2023,1,3,0,0,0,0,0
T01771,2023-01-19,15:45:00,Tram,Route_10,Station_12,Station_19,15:45:00,16:16:00,18,3,Snow,7.7,93,39,17.3,Concert,0,71,0,1,3,Summer,0,945.0,945.0,976.0,1,2023,1,3,0,0,0,0,0
T01772,2023-01-19,16:00:00,Bus,Route_19,Station_23,Station_2,16:02:00,16:52:00,2,25,Rain,1.0,47,12,6.6,Parade,0,57,0,0,3,Autumn,1,960.0,962.0,1012.0,1,2023,1,3,0,0,0,0,0
T01773,2023-01-19,16:15:00,Metro,Route_18,Station_4,Station_12,16:18:00,16:41:00,-2,19,Fog,6.6,97,25,19.3,Unknown,0,63,0,0,3,Spring,1,975.0,978.0,1001.0,1,2023,1,3,0,0,0,0,0
T01774,2023-01-19,16:30:00,Tram,Route_6,Station_23,Station_17,16:33:00,17:06:00,5,12,Snow,4.3,90,13,3.5,Sports,0,91,0,1,3,Spring,1,990.0,993.0,1026.0,1,2023,1,3,0,0,0,0,0
T01775,2023-01-19,16:45:00,Metro,Route_15,Station_48,Station_10,16:48:00,17:14:00,9,27,Storm,31.9,49,31,4.8,Unknown,0,75,0,1,3,Spring,1,1005.0,1008.0,1034.0,1,2023,1,3,0,0,0,0,0
T01776,2023-01-19,17:00:00,Train,Route_10,Station_48,Station_34,17:04:00,17:50:00,11,-3,Cloudy,24.6,40,10,9.3,Unknown,10000,87,1,0,3,Autumn,0,1020.0,1024.0,1070.0,1,2023,1,3,0,0,0,1,0
