station_code,station_name,state,zone,address,geometry_type,longitude,latitude,coord_invalid,code_length,name_word_count,is_junction,is_road_station,code_length_outlier,name_word_count_outlier
KPG,Kopargaon,Unknown,Unknown,Unknown,Point,74.503328,19.902943,0,3,1,0,0,0,0
YL,Yeola,Unknown,Unknown,Unknown,Point,74.503246,20.043189,0,2,1,0,0,0,0
ANK,Ankai,Unknown,Unknown,Unknown,Point,74.4697560736,20.1510279143,0,3,1,0,0,0,0
AAK,Ankai Kila,Unknown,Unknown,Unknown,Point,74.4368553961,20.1831804301,0,3,2,0,0,0,0
SS,Shirsoli,Unknown,Unknown,Unknown,Point,75.507613,20.932994,0,2,1,0,0,0,0
MWD,Mhasavad,Unknown,Unknown,Unknown,Point,75.4584622504,20.870401921,0,3,1,0,0,0,0
MYJ,Maheji,Unknown,Unknown,Unknown,Point,75.424619975,20.7689244313,0,3,1,0,0,0,0
RCGT,Richughutu,Unknown,Unknown,Unknown,Point,84.58081,23.659779,0,4,1,0,0,0,0
DEMU,Demu,Unknown,Unknown,Unknown,Point,84.52562,23.69708,0,4,1,0,0,0,0
LTHR,Latehar,Unknown,Unknown,Unknown,Point,84.46812,23.725092,0,4,1,0,0,0,0
BFQ,Bendi,Unknown,Unknown,Unknown,Point,84.416974,23.763612,0,3,1,0,0,0,0
KMND,Kumendi,Unknown,Unknown,Unknown,Point,84.352452,23.766868,0,4,1,0,0,0,0
HHG,Hehegara Halt (E),Unknown,Unknown,Unknown,Point,84.258524,23.790124,0,3,3,0,0,0,0
CPDR,Chhipadohar,Unknown,Unknown,Unknown,Point,84.2023836389,23.8133333478,0,4,1,0,0,0,0
BRWD,Barwadih Jn,Unknown,Unknown,Unknown,Point,84.11877999999999,23.843836,0,4,2,1,0,0,0
MAZ,Mangra,Unknown,Unknown,Unknown,Point,84.111898,23.881768,0,3,1,0,0,0,0
KCKI,Keckhi,Unknown,Unknown,Unknown,Point,84.146829,23.928363,0,4,1,0,0,0,0
CNF,Chianki,Unknown,Unknown,Unknown,Point,84.11566,23.973902,0,3,1,0,0,0,0
DTO,Daltonganj,Unknown,Unknown,Unknown,Point,84.07484299999999,24.033075,0,3,1,0,0,0,0
KFT,Kajri,Unknown,Unknown,Unknown,Point,84.0725284845,24.1067922143,0,3,1,0,0,0,0
RHR,Rajhura,Unknown,Unknown,Unknown,Point,84.01554999999999,24.154400000000003,0,3,1,0,0,0,0
LBT,Lalgarh Bihar Halt,Unknown,Unknown,Unknown,Point,83.979632,24.161147,0,3,3,0,0,0,0
TRZ,Tolra,Unknown,Unknown,Unknown,Point,83.923324,24.18584,0,3,1,0,0,0,0
GHD,Garwa Road,Unknown,Unknown,Unknown,Point,83.885116,24.214419,0,3,2,0,1,0,0
BCJ,Bagahabishunpur,Unknown,Unknown,Unknown,Point,84.204658,24.811468,0,3,1,0,0,0,0
BSYA,Barkisalalya,Unknown,Unknown,Unknown,Point,84.178495,24.773978,0,4,1,0,0,0,0
ANH,Ankorah Akorha,Unknown,Unknown,Unknown,Point,84.169539,24.761167,0,3,2,0,0,0,0
NBG,Nabenagar Road,Unknown,Unknown,Unknown,Point,84.094044,24.653944,0,3,2,0,1,0,0
KYF,Kajrat Nawadih,Unknown,Unknown,Unknown,Point,84.05014,24.591041,0,3,2,0,0,0,0
JPL,Japla,Unknown,Unknown,Unknown,Point,84.00286600000001,24.538969,0,3,1,0,0,0,0
HDN,Haidarnagar,Unknown,Unknown,Unknown,Point,83.951049,24.498081,0,3,1,0,0,0,0
KVQ,Kosiara,Unknown,Unknown,Unknown,Point,83.908564,24.478657,0,3,1,0,0,0,0
MDJ,Muhammadganj,Unknown,Unknown,Unknown,Point,83.869978,24.42644,0,3,1,0,0,0,0
SZF,Satbahini,Unknown,Unknown,Unknown,Point,83.84911,24.386582,0,3,1,0,0,0,0
URD,Untare Road,Unknown,Unknown,Unknown,Point,83.834497,24.34094,0,3,2,0,1,0,0
KRTA,Karkata,Unknown,Unknown,Unknown,Point,83.837652,24.296038000000003,0,4,1,0,0,0,0
SQS,Sigsigi,Unknown,Unknown,Unknown,Point,83.853323,24.260567,0,3,1,0,0,0,0
RMT,Ramgarh Cant,Unknown,Unknown,Unknown,Point,85.520249,23.617327,0,3,2,0,0,0,0
BRKA,Barkakana,Unknown,Unknown,Unknown,Point,85.469553,23.624159,0,4,1,0,0,0,0
MAEL,Mael,Unknown,Unknown,Unknown,Point,85.626042,23.574668000000003,0,4,1,0,0,0,0
BHKD,Bhurkunda,Unknown,Unknown,Unknown,Point,85.3721452,23.6375642,0,4,1,0,0,0,0
BRKP,Barkipona,Unknown,Unknown,Unknown,Point,85.64647599999999,23.568766,0,4,1,0,0,0,0
PTRU,Patratu,Unknown,Unknown,Unknown,Point,85.30587700000001,23.667024,0,4,1,0,0,0,0
GRE,Gola Road,Unknown,Unknown,Unknown,Point,85.697139,23.545551,0,3,2,0,1,0,0
TKS,Tokisud,Unknown,Unknown,Unknown,Point,85.239282,23.678639,0,3,1,0,0,0,0
HRBR,Harubera,Unknown,Unknown,Unknown,Point,85.76022876969999,23.4999492658,0,4,1,0,0,0,0
HNDR,Hendegir,Unknown,Unknown,Unknown,Point,85.169817,23.697803,0,4,1,0,0,0,0
SND,Sondimra,Unknown,Unknown,Unknown,Point,85.782435799,23.4769365823,0,3,1,0,0,0,0
KOLE,Kole,Unknown,Unknown,Unknown,Point,85.104901,23.695961,0,4,1,0,0,0,0
BLNG,Barlanga,Unknown,Unknown,Unknown,Point,85.833473,23.449913,0,4,1,0,0,0,0
RAY,Ray,Unknown,Unknown,Unknown,Point,85.077816,23.690082,0,3,1,0,0,0,0
KLRE,Khalari,Unknown,Unknown,Unknown,Point,85.001627,23.651055,0,4,1,0,0,0,0
MGME,Mccluskieganj,Unknown,Unknown,Unknown,Point,84.940855,23.651781,0,4,1,0,0,0,0
MMLN,Mahuamilan,Unknown,Unknown,Unknown,Point,84.854527,23.662241,0,4,1,0,0,0,0
TORI,Tori,Unknown,Unknown,Unknown,Point,84.739774,23.680808,0,4,1,0,0,0,0
CTQ,Chetar,Unknown,Unknown,Unknown,Point,84.646426,23.682881,0,3,1,0,0,0,0
KCAB,K-Cabin Bondamunda,Unknown,Unknown,Unknown,Point,84.91385700000001,22.233321,0,4,2,0,0,0,0
ACAB,A-Cabin Bondamunda,Unknown,Unknown,Unknown,Point,84.945577,22.23969,0,4,2,0,0,0,0
LNKC,Link C-Cabin,Unknown,Unknown,Unknown,Point,84.974611,22.267173000000003,0,4,2,0,0,0,0
RNC,Ranchi,Unknown,Unknown,Unknown,Point,85.33352,23.348811,0,3,1,0,0,0,0
NKM,Namkon,Unknown,Unknown,Unknown,Point,85.37667200000001,23.351755,0,3,1,0,0,0,0
TIS,Tatisilwai,Unknown,Unknown,Unknown,Point,85.435706,23.369845,0,3,1,0,0,0,0
GAG,Gangaghat,Unknown,Unknown,Unknown,Point,85.5070501038,23.3613982411,0,3,1,0,0,0,0
KWKC,Kherwa Kocha,Unknown,Unknown,Unknown,Point,85.5948557446,23.3605675276,0,4,2,0,0,0,0
JON,Jonha,Unknown,Unknown,Unknown,Point,85.6089136389,23.3589592105,0,3,1,0,0,0,0
KITA,Kita,Unknown,Unknown,Unknown,Point,85.76424803159999,23.3648848028,0,4,1,0,0,0,0
SLF,Silli,Unknown,Unknown,Unknown,Point,85.82812938660001,23.3515633971,0,3,1,0,0,0,0
MURI,Muri,Unknown,Unknown,Unknown,Point,85.8669906885,23.376284371,0,4,1,0,0,0,0
THO,Tulin,Unknown,Unknown,Unknown,Point,85.902125,23.378363,0,3,1,0,0,0,0
JAA,Jhalida,Unknown,Unknown,Unknown,Point,85.97528199999999,23.370005,0,3,1,0,0,0,0
BKDR,Begun Kudar,Unknown,Unknown,Unknown,Point,86.01258700000001,23.383687,0,4,2,0,0,0,0
KSX,Kotshila,Unknown,Unknown,Unknown,Point,86.079548,23.411691,0,3,1,0,0,0,0
DRGU,Damru Ghutu,Unknown,Unknown,Unknown,Point,86.08981,23.45136,0,4,2,0,0,0,0
RPMY,Rpmy,Unknown,Unknown,Unknown,Unknown,,,1,4,1,0,0,0,0
NFKS,Nfks,Unknown,Unknown,Unknown,Unknown,,,1,4,1,0,0,0,0
NFKN,Nfkn,Unknown,Unknown,Unknown,Unknown,,,1,4,1,0,0,0,0
PNW,Pundhag,Unknown,Unknown,Unknown,Point,86.08957600000001,23.508909,0,3,1,0,0,0,0
RDF,Radhagaon,Unknown,Unknown,Unknown,Point,86.08906499999999,23.59787,0,3,1,0,0,0,0
BKCA,Bokaro Steel City A Cabin,Unknown,Unknown,Unknown,Point,86.08772599999999,23.649514,0,4,5,0,0,0,1
BKSC,Bokaro Steel City,Unknown,Unknown,Unknown,Point,86.08501600000001,23.656551,0,4,3,0,0,0,0
BKSN,Bksc North Cabin,Unknown,Unknown,Unknown,Point,86.078541,23.671356,0,4,3,0,0,0,0
TKB,Tupkadih,Unknown,Unknown,Unknown,Point,86.0638904572,23.7136175901,0,3,1,0,0,0,0
RJB,Rajabera,Unknown,Unknown,Unknown,Point,86.080936,23.751105,0,3,1,0,0,0,0
CRP,Chandrapura,Unknown,Unknown,Unknown,Point,86.119775,23.755676,0,3,1,0,0,0,0
JNNA,Jamuniatanr Halt,Unknown,Unknown,Unknown,Point,86.1921944211,23.754897531,0,4,2,0,0,0,0
JMX,Jamuni,Unknown,Unknown,Unknown,Point,86.193727,23.762742,0,3,1,0,0,0,0
PLJE,Phulwartanr,Unknown,Unknown,Unknown,Point,86.226577,23.77515,0,4,1,0,0,0,0
BDQ,Budora,Unknown,Unknown,Unknown,Point,86.23544766479999,23.7785572386,0,3,1,0,0,0,0
TNO,Tundu,Unknown,Unknown,Unknown,Point,86.252293,23.788733,0,3,1,0,0,0,0
SZE,Sonardih,Unknown,Unknown,Unknown,Point,86.265063,23.7915,0,3,1,0,0,0,0
TNJE,Tentulla,Unknown,Unknown,Unknown,Point,86.277173,23.790335,0,4,1,0,0,0,0
KTH,Katrasgarh,Unknown,Unknown,Unknown,Point,86.302399,23.795757,0,3,1,0,0,0,0
ANJE,Angarpathra Halt,Unknown,Unknown,Unknown,Point,86.319368,23.793062,0,4,2,0,0,0,0
SJA,Sijua,Unknown,Unknown,Unknown,Point,86.3297280994,23.7901556866,0,3,1,0,0,0,0
BZS,Bansjora,Unknown,Unknown,Unknown,Point,86.354545,23.789931,0,3,1,0,0,0,0
BZE,Baseria,Unknown,Unknown,Unknown,Point,86.381653,23.786754,0,3,1,0,0,0,0
KDS,Kasunda Jn,Unknown,Unknown,Unknown,Point,86.39589356020001,23.7899886114,0,3,2,1,0,0,0
BWPB,Bhawanipur Bihar,Unknown,Unknown,Unknown,Point,87.8677507141,25.5946164603,0,4,2,0,0,0,0
MFA,Makuria,Unknown,Unknown,Unknown,Point,87.88715343380001,25.6292447936,0,3,1,0,0,0,0
BOE,Barsoi Jn,Unknown,Unknown,Unknown,Point,87.9229421,25.6512422,0,3,2,1,0,0,0
HDB,Haldibari,Unknown,Unknown,Unknown,Point,88.78193599999999,26.334952,0,3,1,0,0,0,0
KSBI,Kashiabari,Unknown,Unknown,Unknown,Point,88.76856599999999,26.384654,0,4,1,0,0,0,0
MDG,Mandal Ghat,Unknown,Unknown,Unknown,Point,88.754758,26.430757,0,3,2,0,0,0,0
KDX,Kadabari Hat,Unknown,Unknown,Unknown,Point,88.73098599999999,26.476201,0,3,2,0,0,0,0
JPG,Jalpaiguri,Unknown,Unknown,Unknown,Point,88.723026,26.51816,0,3,1,0,0,0,0
MOP,Mohitnagar,Unknown,Unknown,Unknown,Point,88.669651,26.53055,0,3,1,0,0,0,0
BAHN,Babhabgaon Halt,Unknown,Unknown,Unknown,Point,87.8098941528,25.4483399037,0,4,2,0,0,0,0
KWE,Khurial,Unknown,Unknown,Unknown,Point,87.82685530639999,25.4911139274,0,3,1,0,0,0,0
KMPH,Kamalpur Halt,Unknown,Unknown,Unknown,Point,87.8374616345,25.5183120087,0,4,2,0,0,0,0
AZR,Azamnagar Road,Unknown,Unknown,Unknown,Point,87.8523278357,25.5555556424,0,3,2,0,1,0,0
KHMP,Khempur,Unknown,Unknown,Unknown,Unknown,,,1,4,1,0,0,0,0
SJGM,Sanjay Gram,Unknown,Unknown,Unknown,Point,87.890377,25.706241,0,4,2,0,0,0,0
SUD,Sudhani,Unknown,Unknown,Unknown,Point,87.87948867189999,25.7278536114,0,3,1,0,0,0,0
AHL,Ajharail,Unknown,Unknown,Unknown,Point,87.848322,25.781638,0,3,1,0,0,0,0
TETA,Telta,Unknown,Unknown,Unknown,Point,87.84221,25.806579,0,4,1,0,0,0,0
DLK,Dalkolha,Unknown,Unknown,Unknown,Point,87.83887700000001,25.873416,0,3,1,0,0,0,0
SJKL,Surja Kamal,Unknown,Unknown,Unknown,Point,87.849258,25.935932,0,4,2,0,0,0,0
KKA,Kanki,Unknown,Unknown,Unknown,Point,87.864524,26.003233,0,3,1,0,0,0,0
HWR,Hatwar,Unknown,Unknown,Unknown,Point,87.89303199999999,26.044989,0,3,1,0,0,0,0
THED,Tauheed,Unknown,Unknown,Unknown,Point,87.9308854236,26.0849205699,0,4,1,0,0,0,0
KNE,Kishanganj,Unknown,Unknown,Unknown,Point,87.949657,26.097746,0,3,1,0,0,0,0
PJP,Panjipara,Unknown,Unknown,Unknown,Point,88.0180577417,26.1401656527,0,3,1,0,0,0,0
IKC,Ikarchala,Unknown,Unknown,Unknown,Unknown,,,1,3,1,0,0,0,0
GIL,Gaisal,Unknown,Unknown,Unknown,Point,88.0895072131,26.1848261159,0,3,1,0,0,0,0
GEOR,Gunjaria,Unknown,Unknown,Unknown,Point,88.132222,26.218465,0,4,1,0,0,0,0
AUB,Aluabari Road,Unknown,Unknown,Unknown,Point,88.18561000000001,26.269681,0,3,2,0,1,0,0
DBQ,Dhulabari,Unknown,Unknown,Unknown,Point,88.231234,26.361571,0,3,1,0,0,0,0
MXJ,Mangurjan,Unknown,Unknown,Unknown,Point,88.256909,26.412488,0,3,1,0,0,0,0
TMH,Tin Mile Hat,Unknown,Unknown,Unknown,Point,88.279995,26.436601,0,3,3,0,0,0,0
DMZ,Dumdangi,Unknown,Unknown,Unknown,Point,88.296508,26.47724,0,3,1,0,0,0,0
CAT,Chattar Hat,Unknown,Unknown,Unknown,Point,88.323376,26.548827,0,3,2,0,0,0,0
NJB,Nijbari,Unknown,Unknown,Unknown,Point,88.337505,26.587597,0,3,1,0,0,0,0
RNI,Rangapani,Unknown,Unknown,Unknown,Point,88.37438599999999,26.664263,0,3,1,0,0,0,0
NJP,New Jalpaiguri,Unknown,Unknown,Unknown,Point,88.443391,26.683025,0,3,2,0,0,0,0
ABFC,Ambari Falakata,Unknown,Unknown,Unknown,Point,88.510593,26.641553,0,4,2,0,0,0,0
BLK,Belakoba,Unknown,Unknown,Unknown,Point,88.583312,26.591441,0,3,1,0,0,0,0
RQJ,Raninagar Jalpaigiri,Unknown,Unknown,Unknown,Point,88.64829300000001,26.544663,0,3,2,0,0,0,0
SMI,Sitamarhi Jn,Unknown,Unknown,Unknown,Point,85.504707,26.594374,0,3,2,1,0,0,0
BHSA,Bhisa Halt,Unknown,Unknown,Unknown,Point,85.533501,26.576529,0,4,2,0,0,0,0
PSZ,Parsauni,Unknown,Unknown,Unknown,Point,85.574611,26.55631,0,3,1,0,0,0,0
BJT,Bajpatti,Unknown,Unknown,Unknown,Point,85.62061299999999,26.546976,0,3,1,0,0,0,0
AWPR,Awapur,Unknown,Unknown,Unknown,Point,85.652916,26.508916000000003,0,4,1,0,0,0,0
BCPR,Bachharpur Halt,Unknown,Unknown,Unknown,Point,85.66252866580001,26.4946286292,0,4,2,0,0,0,0
JNR,Janakpur Road,Unknown,Unknown,Unknown,Point,85.70085599999999,26.467914,0,3,2,0,1,0,0
CNX,Chandauna Halt,Unknown,Unknown,Unknown,Point,85.72316500000001,26.440884,0,3,2,0,0,0,0
JGA,Jogiara,Unknown,Unknown,Unknown,Point,85.74673274050001,26.4071143927,0,3,1,0,0,0,0
DBLI,Debrabandhauli Halt,Unknown,Unknown,Unknown,Point,85.76995,26.384826,0,4,2,0,0,0,0
MRTA,Muraitha,Unknown,Unknown,Unknown,Point,85.786612,26.369765,0,4,1,0,0,0,0
KML,Kamtaul,Unknown,Unknown,Unknown,Point,85.808624,26.337348,0,3,1,0,0,0,0
TQR,Tektar,Unknown,Unknown,Unknown,Point,85.846291,26.275833,0,3,1,0,0,0,0
MHP,Muhammadpur,Unknown,Unknown,Unknown,Point,85.852798,26.236878,0,3,1,0,0,0,0
SHEO,Shisho,Unknown,Unknown,Unknown,Point,85.863867,26.206032,0,4,1,0,0,0,0
MFP,Muzaffarpur Jn,Unknown,Unknown,Unknown,Point,85.378006,26.122311,0,3,2,1,0,0,0
NRPA,Narayanpur Anant,Unknown,Unknown,Unknown,Point,85.409122,26.089052,0,4,2,0,0,0,0
SLT,Silaut,Unknown,Unknown,Unknown,Point,85.44337800000001,26.048926,0,3,1,0,0,0,0
SIHO,Siho,Unknown,Unknown,Unknown,Point,85.50594000000001,26.00841,0,4,1,0,0,0,0
DOL,Dholi,Unknown,Unknown,Unknown,Point,85.562495,25.976952,0,3,1,0,0,0,0
DUBH,Dubaha,Unknown,Unknown,Unknown,Point,85.617108,25.948785,0,4,1,0,0,0,0
VBH,Vishnupur Bathua Halt,Unknown,Unknown,Unknown,Point,85.64428754389999,25.9310202567,0,3,3,0,0,0,0
KRBP,Khudiram B Pusa,Unknown,Unknown,Unknown,Point,85.672677,25.906434,0,4,3,0,0,0,0
KPGM,Karpurigram,Unknown,Unknown,Unknown,Point,85.72417800000001,25.869802,0,4,1,0,0,0,0
KUQ,Kuretha,Unknown,Unknown,Unknown,Point,87.64432343200001,25.4955599448,0,3,1,0,0,0,0
SAJH,Sahja Halt,Unknown,Unknown,Unknown,Point,87.67395400000001,25.478182,0,4,2,0,0,0,0
PQD,Pranpur Road,Unknown,Unknown,Unknown,Point,87.70486823670001,25.4623621243,0,3,2,0,1,0,0
LAV,Labha,Unknown,Unknown,Unknown,Point,87.74514032169999,25.4396467554,0,3,1,0,0,0,0
DVJ,Dilli Dewan Ganj,Unknown,Unknown,Unknown,Point,87.778612,25.432721,0,3,3,0,0,0,0
MBC,Mahananda Bge,Unknown,Unknown,Unknown,Point,88.0833990649,25.1883357022,0,3,2,0,0,0,0
KMRJ,Kumarganj,Unknown,Unknown,Unknown,Point,88.065592,25.218816,0,4,1,0,0,0,0
SRPU,Sripur Halt,Unknown,Unknown,Unknown,Point,88.0440169482,25.2570761576,0,4,2,0,0,0,0
SM,Samsi,Unknown,Unknown,Unknown,Point,88.00975700000001,25.276197,0,2,1,0,0,0,0
MFZ,Malahar,Unknown,Unknown,Unknown,Point,87.95782,25.303709,0,3,1,0,0,0,0
BKRD,Bhaluka Road F,Unknown,Unknown,Unknown,Point,87.9121276,25.3425716,0,4,3,0,1,0,0
MQG,Milangarh,Unknown,Unknown,Unknown,Point,87.8962231482,25.368746039300003,0,3,1,0,0,0,0
HCR,Harischandrpur,Unknown,Unknown,Unknown,Point,87.867051,25.403999,0,3,1,0,0,0,0
KDPR,Kumedpur,Unknown,Unknown,Unknown,Point,87.80435766599999,25.4334484028,0,4,1,0,0,0,0
KIR,Katihar Jn,Unknown,Unknown,Unknown,Point,87.566409,25.548947,0,3,2,1,0,0,0
MIYN,Maniyan,Unknown,Unknown,Unknown,Point,87.6069420667,25.5232741031,0,4,1,0,0,0,0
KIRB,Katihar Cbo Mb,Unknown,Unknown,Unknown,Point,87.578873,25.552735,0,4,3,0,0,0,0
DLF,Dalan,Unknown,Unknown,Unknown,Point,87.560853,25.6118,0,3,1,0,0,0,0
RWA,Rautara,Unknown,Unknown,Unknown,Point,87.523472,25.674635,0,3,1,0,0,0,0
RNX,Ranipatra,Unknown,Unknown,Unknown,Point,87.514183,25.735576,0,3,1,0,0,0,0
PRNA,Purnia Jn,Unknown,Unknown,Unknown,Point,87.519124,25.790678,0,4,2,1,0,0,0
KUB,Kasba,Unknown,Unknown,Unknown,Point,87.529476,25.860675,0,3,1,0,0,0,0
GBN,Garh Banaili,Unknown,Unknown,Unknown,Point,87.535041,25.915091,0,3,2,0,0,0,0
JAG,Jalargarh,Unknown,Unknown,Unknown,Point,87.529496,25.953959,0,3,1,0,0,0,0
SATR,Satr Halt,Unknown,Unknown,Unknown,Point,87.508427,26.001173,0,4,2,0,0,0,0
KSY,Kusiargaon,Unknown,Unknown,Unknown,Point,87.47981800000001,26.057858000000003,0,3,1,0,0,0,0
ARQ,Arariya Court,Unknown,Unknown,Unknown,Point,87.446912,26.114921,0,3,2,0,0,0,0
ARR,Arariya,Unknown,Unknown,Unknown,Point,87.41199809689999,26.1371182668,0,3,1,0,0,0,0
HOD,Haldita Bihar,Unknown,Unknown,Unknown,Point,87.35900971560001,26.1659351766,0,3,2,0,0,0,0
SMH,Simraha,Unknown,Unknown,Unknown,Point,87.32135753540001,26.1944356285,0,3,1,0,0,0,0
GPE,Gogipothia Halt,Unknown,Unknown,Unknown,Point,87.284335,26.250043,0,3,2,0,0,0,0
DLZ,Dholbaja,Unknown,Unknown,Unknown,Point,87.27139700000001,26.2748,0,3,1,0,0,0,0
FBG,Forbesganj,Unknown,Unknown,Unknown,Point,87.262803,26.298901,0,3,1,0,0,0,0
BTF,Bathnaha,Unknown,Unknown,Unknown,Point,87.237767,26.341854,0,3,1,0,0,0,0
JBN,Jogbani,Unknown,Unknown,Unknown,Point,87.263262,26.402263,0,3,1,0,0,0,0
BZL,Belanagar,Unknown,Unknown,Unknown,Point,88.318224,22.661605,0,3,1,0,0,0,0
BLGT,Balurghat,Unknown,Unknown,Unknown,Point,88.757636,25.232648,0,4,1,0,0,0,0
MKRH,Mallickpur Hat,Unknown,Unknown,Unknown,Point,88.676426,25.325703,0,4,2,0,0,0,0
RMPB,Rampur Bazar,Unknown,Unknown,Unknown,Point,88.60611,25.358763,0,4,2,0,0,0,0
MLNH,Malancha,Unknown,Unknown,Unknown,Point,88.586067,25.368716000000003,0,4,1,0,0,0,0
GRMP,Gangarampur,Unknown,Unknown,Unknown,Point,88.516447,25.390399,0,4,1,0,0,0,0
BNDP,Buniadpur,Unknown,Unknown,Unknown,Point,88.402088,25.386267,0,4,1,0,0,0,0
DLPH,Daulatpur Hat,Unknown,Unknown,Unknown,Point,88.33278722,25.32611273,0,4,2,0,0,0,0
DOTL,Deotala,Unknown,Unknown,Unknown,Point,88.294214,25.274329,0,4,1,0,0,0,0
MANG,Mahanagar,Unknown,Unknown,Unknown,Point,88.251102,25.247077,0,4,1,0,0,0,0
GZO,Gazole,Unknown,Unknown,Unknown,Point,88.19888499999999,25.224984,0,3,1,0,0,0,0
BDAG,Bonidanga,Unknown,Unknown,Unknown,Point,87.81052581,24.82345158,0,4,1,0,0,0,0
BDBS,Bindubasini Hal,Unknown,Unknown,Unknown,Point,87.859263,24.792848,0,4,2,0,0,0,0
TDLE,Tildanga,Unknown,Unknown,Unknown,Point,87.873801,24.786749,0,4,1,0,0,0,0
NFKB,New Farakka-B-Cabin,Unknown,Unknown,Unknown,Point,87.91579300000001,24.782115,0,4,2,0,0,0,0
NFK,New Farakka Jn,Unknown,Unknown,Unknown,Point,87.915236,24.794558,0,3,3,1,0,0,0
CMX,Chamagram,Unknown,Unknown,Unknown,Point,87.96334499999999,24.821334,0,3,1,0,0,0,0
KTJ,Khaltipur,Unknown,Unknown,Unknown,Point,88.021646,24.875742,0,3,1,0,0,0,0
JMQ,Jamirghata,Unknown,Unknown,Unknown,Point,88.06775999999999,24.916623,0,3,1,0,0,0,0
GZM,Gour Malda,Unknown,Unknown,Unknown,Point,88.11078197,24.94794444,0,3,2,0,0,0,0
MLDT,Malda Town,Unknown,Unknown,Unknown,Point,88.130338,25.015659,0,4,2,0,0,0,0
OMLF,Old Malda,Unknown,Unknown,Unknown,Point,88.143718,25.053174,0,4,2,0,0,0,0
ADF,Adina,Unknown,Unknown,Unknown,Point,88.12318,25.114397,0,3,1,0,0,0,0
EKI,Eklakhi,Unknown,Unknown,Unknown,Point,88.099492,25.167868,0,3,1,0,0,0,0
YY-BJUC,Yy-Bjuc,Unknown,Unknown,Unknown,Unknown,,,1,7,1,0,0,1,0
JDA,Jasoda,Unknown,Unknown,Unknown,Point,79.820294,27.08393,0,3,1,0,0,0,0
KHDP,Khudlapur,Unknown,Unknown,Unknown,Point,79.78027300000001,27.098961,0,4,1,0,0,0,0
GHJ,Gursahaiganj,Unknown,Unknown,Unknown,Point,79.732035,27.118804,0,3,1,0,0,0,0
MLKP,Malikpur,Unknown,Unknown,Unknown,Point,79.690181,27.161781,0,4,1,0,0,0,0
KDJ,Khudaganj,Unknown,Unknown,Unknown,Point,79.666264,27.184464,0,3,1,0,0,0,0
SGRP,Singhirampur,Unknown,Unknown,Unknown,Point,79.62941099999999,27.262707,0,4,1,0,0,0,0
KLJ,Kamalganj,Unknown,Unknown,Unknown,Point,79.620832,27.292663,0,3,1,0,0,0,0
YAG,Yaqutganj,Unknown,Unknown,Unknown,Point,79.618493,27.32595,0,3,1,0,0,0,0
FGR,Fatehgarh,Unknown,Unknown,Unknown,Point,79.62159,27.369608,0,3,1,0,0,0,0
FBD,Farrukhabad,Unknown,Unknown,Unknown,Point,79.57173700000001,27.38236,0,3,1,0,0,0,0
HSY,Harsingpur Goba,Unknown,Unknown,Unknown,Point,79.49825360349999,27.4300235579,0,3,2,0,0,0,0
SHX,Shukharullapur,Unknown,Unknown,Unknown,Point,79.471943,27.44826,0,3,1,0,0,0,0
SSD,Shamsabad,Unknown,Unknown,Unknown,Point,79.438167,27.469912,0,3,1,0,0,0,0
BHTS,Bhatasa,Unknown,Unknown,Unknown,Point,79.38388843,27.50375661,0,4,1,0,0,0,0
KMJ,Kaimganj,Unknown,Unknown,Unknown,Point,79.3272155493,27.5409770085,0,3,1,0,0,0,0
KXF,Kampil Road,Unknown,Unknown,Unknown,Point,79.265007,27.567619,0,3,2,0,1,0,0
RDN,Rudain,Unknown,Unknown,Unknown,Point,79.186618,27.579928,0,3,1,0,0,0,0
BAPR,Ballupur,Unknown,Unknown,Unknown,Point,79.1451478125,27.5865985855,0,4,1,0,0,0,0
DRO,Daryaogonj,Unknown,Unknown,Unknown,Point,79.0824955792,27.5980988686,0,3,1,0,0,0,0
NHX,Narthar,Unknown,Unknown,Unknown,Point,79.02313742000001,27.6329307124,0,3,1,0,0,0,0
PTI,Patiali,Unknown,Unknown,Unknown,Point,78.9841732028,27.6843201328,0,3,1,0,0,0,0
GWA,Ganj Dundwara,Unknown,Unknown,Unknown,Point,78.939319176,27.7264028171,0,3,2,0,0,0,0
GRAK,Garkha,Unknown,Unknown,Unknown,Point,78.8842900433,27.7485176041,0,4,1,0,0,0,0
SWRT,Sahawar Town,Unknown,Unknown,Unknown,Point,78.831344,27.794835,0,4,2,0,0,0,0
BHK,Badhari Kalan,Unknown,Unknown,Unknown,Point,78.734589,27.799053,0,3,2,0,0,0,0
KSJ,Kasganj,Unknown,Unknown,Unknown,Point,78.64602599999999,27.801887,0,3,1,0,0,0,0
MHA,Marahra,Unknown,Unknown,Unknown,Point,78.55504400000001,27.746474000000003,0,3,1,0,0,0,0
AUL,Agsauli,Unknown,Unknown,Unknown,Point,78.44455300000001,27.705677,0,3,1,0,0,0,0
SKA,Sikandra Rao,Unknown,Unknown,Unknown,Point,78.387573,27.684086,0,3,2,0,0,0,0
BTRO,Bastoi Halt,Unknown,Unknown,Unknown,Point,78.285451,27.66742,0,4,2,0,0,0,0
RKN,Rati Ka Nagla,Unknown,Unknown,Unknown,Point,78.24056900000001,27.654398,0,3,3,0,0,0,0
HTJ,Hathras Road,Unknown,Unknown,Unknown,Point,78.136899,27.622437,0,3,2,0,1,0,0
