day,station_id,hour,day_of_week,is_weekend,is_peak,capacity,passenger_count,density_percentage,lag_1h_footfall
18,12,23,4,0,0,1250,283,22.64,339.0
19,12,0,5,1,0,1250,25,2.0,283.0
19,12,1,5,1,0,1250,99,7.92,25.0
19,12,2,5,1,0,1250,28,2.24,99.0
19,12,3,5,1,0,1250,25,2.0,28.0
19,12,4,5,1,0,1250,114,9.12,25.0
19,12,5,5,1,0,1250,32,2.56,114.0
19,12,6,5,1,0,1250,369,29.52,32.0
19,12,7,5,1,0,1250,315,25.2,369.0
19,12,8,5,1,0,1250,522,41.76,315.0
19,12,9,5,1,0,1250,438,35.04,522.0
19,12,10,5,1,0,1250,105,8.4,438.0
19,12,11,5,1,0,1250,214,17.12,105.0
19,12,12,5,1,0,1250,183,14.64,214.0
19,12,13,5,1,0,1250,217,17.36,183.0
19,12,14,5,1,0,1250,253,20.24,217.0
19,12,15,5,1,0,1250,266,21.28,253.0
19,12,16,5,1,0,1250,321,25.68,266.0
19,12,17,5,1,0,1250,435,34.8,321.0
19,12,18,5,1,0,1250,504,40.32,435.0
19,12,19,5,1,0,1250,516,41.28,504.0
19,12,20,5,1,0,1250,448,35.84,516.0
19,12,21,5,1,0,1250,242,19.36,448.0
19,12,22,5,1,0,1250,101,8.08,242.0
19,12,23,5,1,0,1250,151,12.08,101.0
20,12,0,6,1,0,1250,25,2.0,151.0
20,12,1,6,1,0,1250,27,2.16,25.0
20,12,2,6,1,0,1250,25,2.0,27.0
20,12,3,6,1,0,1250,25,2.0,25.0
20,12,4,6,1,0,1250,45,3.6,25.0
20,12,5,6,1,0,1250,98,7.84,45.0
20,12,6,6,1,0,1250,277,22.16,98.0
20,12,7,6,1,0,1250,251,20.08,277.0
20,12,8,6,1,0,1250,571,45.68,251.0
20,12,9,6,1,0,1250,474,37.92,571.0
20,12,10,6,1,0,1250,258,20.64,474.0
20,12,11,6,1,0,1250,245,19.6,258.0
20,12,12,6,1,0,1250,221,17.68,245.0
20,12,13,6,1,0,1250,193,15.44,221.0
20,12,14,6,1,0,1250,215,17.2,193.0
20,12,15,6,1,0,1250,168,13.44,215.0
20,12,16,6,1,0,1250,246,19.68,168.0
20,12,17,6,1,0,1250,536,42.88,246.0
20,12,18,6,1,0,1250,575,46.0,536.0
20,12,19,6,1,0,1250,524,41.92,575.0
20,12,20,6,1,0,1250,552,44.16,524.0
20,12,21,6,1,0,1250,187,14.96,552.0
20,12,22,6,1,0,1250,121,9.68,187.0
20,12,23,6,1,0,1250,205,16.4,121.0
21,12,0,0,0,0,1250,58,4.64,205.0
21,12,1,0,0,0,1250,25,2.0,58.0
21,12,2,0,0,0,1250,25,2.0,25.0
21,12,3,0,0,0,1250,66,5.28,25.0
21,12,4,0,0,0,1250,25,2.0,66.0
21,12,5,0,0,0,1250,25,2.0,25.0
21,12,6,0,0,0,1250,571,45.68,25.0
21,12,7,0,0,0,1250,549,43.92,571.0
21,12,8,0,0,1,1250,918,73.44,549.0
21,12,9,0,0,1,1250,1054,84.32,918.0
21,12,10,0,0,0,1250,483,38.64,1054.0
21,12,11,0,0,0,1250,563,45.04,483.0
21,12,12,0,0,0,1250,413,33.04,563.0
21,12,13,0,0,0,1250,556,44.48,413.0
21,12,14,0,0,0,1250,457,36.56,556.0
21,12,15,0,0,0,1250,309,24.72,457.0
21,12,16,0,0,0,1250,382,30.56,309.0
21,12,17,0,0,1,1250,1008,80.64,382.0
21,12,18,0,0,1,1250,984,78.72,1008.0
21,12,19,0,0,1,1250,937,74.96,984.0
21,12,20,0,0,0,1250,850,68.0,937.0
21,12,21,0,0,0,1250,298,23.84,850.0
21,12,22,0,0,0,1250,154,12.32,298.0
21,12,23,0,0,0,1250,207,16.56,154.0
22,12,0,1,0,0,1250,140,11.2,207.0
22,12,1,1,0,0,1250,126,10.08,140.0
22,12,2,1,0,0,1250,158,12.64,126.0
22,12,3,1,0,0,1250,25,2.0,158.0
22,12,4,1,0,0,1250,54,4.32,25.0
22,12,5,1,0,0,1250,62,4.96,54.0
22,12,6,1,0,0,1250,527,42.16,62.0
22,12,7,1,0,0,1250,465,37.2,527.0
22,12,8,1,0,1,1250,882,70.56,465.0
22,12,9,1,0,1,1250,1029,82.32,882.0
22,12,10,1,0,0,1250,464,37.12,1029.0
22,12,11,1,0,0,1250,465,37.2,464.0
22,12,12,1,0,0,1250,272,21.76,465.0
22,12,13,1,0,0,1250,448,35.84,272.0
22,12,14,1,0,0,1250,347,27.76,448.0
22,12,15,1,0,0,1250,405,32.4,347.0
22,12,16,1,0,0,1250,472,37.76,405.0
22,12,17,1,0,1,1250,1047,83.76,472.0
22,12,18,1,0,1,1250,1089,87.12,1047.0
22,12,19,1,0,1,1250,1105,88.4,1089.0
22,12,20,1,0,0,1250,615,49.2,1105.0
22,12,21,1,0,0,1250,226,18.08,615.0
22,12,22,1,0,0,1250,332,26.56,226.0
22,12,23,1,0,0,1250,378,30.24,332.0
23,12,0,2,0,0,1250,194,15.52,378.0
23,12,1,2,0,0,1250,25,2.0,194.0
23,12,2,2,0,0,1250,25,2.0,25.0
23,12,3,2,0,0,1250,25,2.0,25.0
23,12,4,2,0,0,1250,25,2.0,25.0
23,12,5,2,0,0,1250,91,7.28,25.0
23,12,6,2,0,0,1250,581,46.48,91.0
23,12,7,2,0,0,1250,620,49.6,581.0
23,12,8,2,0,1,1250,1019,81.52,620.0
23,12,9,2,0,1,1250,1008,80.64,1019.0
23,12,10,2,0,0,1250,481,38.48,1008.0
23,12,11,2,0,0,1250,456,36.48,481.0
23,12,12,2,0,0,1250,489,39.12,456.0
23,12,13,2,0,0,1250,419,33.52,489.0
23,12,14,2,0,0,1250,365,29.2,419.0
23,12,15,2,0,0,1250,335,26.8,365.0
23,12,16,2,0,0,1250,303,24.24,335.0
23,12,17,2,0,1,1250,1017,81.36,303.0
23,12,18,2,0,1,1250,1056,84.48,1017.0
23,12,19,2,0,1,1250,1013,81.04,1056.0
23,12,20,2,0,0,1250,628,50.24,1013.0
23,12,21,2,0,0,1250,136,10.88,628.0
23,12,22,2,0,0,1250,268,21.44,136.0
23,12,23,2,0,0,1250,304,24.32,268.0
24,12,0,3,0,0,1250,91,7.28,304.0
24,12,1,3,0,0,1250,25,2.0,91.0
24,12,2,3,0,0,1250,62,4.96,25.0
24,12,3,3,0,0,1250,202,16.16,62.0
24,12,4,3,0,0,1250,27,2.16,202.0
24,12,5,3,0,0,1250,253,20.24,27.0
24,12,6,3,0,0,1250,657,52.56,253.0
24,12,7,3,0,0,1250,531,42.48,657.0
24,12,8,3,0,1,1250,1054,84.32,531.0
24,12,9,3,0,1,1250,995,79.6,1054.0
24,12,10,3,0,0,1250,321,25.68,995.0
24,12,11,3,0,0,1250,376,30.08,321.0
24,12,12,3,0,0,1250,355,28.4,376.0
24,12,13,3,0,0,1250,372,29.76,355.0
24,12,14,3,0,0,1250,402,32.16,372.0
24,12,15,3,0,0,1250,376,30.08,402.0
24,12,16,3,0,0,1250,426,34.08,376.0
24,12,17,3,0,1,1250,1058,84.64,426.0
24,12,18,3,0,1,1250,1037,82.96,1058.0
24,12,19,3,0,1,1250,950,76.0,1037.0
24,12,20,3,0,0,1250,655,52.4,950.0
24,12,21,3,0,0,1250,202,16.16,655.0
24,12,22,3,0,0,1250,310,24.8,202.0
24,12,23,3,0,0,1250,297,23.76,310.0
25,12,0,4,0,0,1250,25,2.0,297.0
25,12,1,4,0,0,1250,28,2.24,25.0
25,12,2,4,0,0,1250,74,5.92,28.0
25,12,3,4,0,0,1250,44,3.52,74.0
25,12,4,4,0,0,1250,25,2.0,44.0
25,12,5,4,0,0,1250,183,14.64,25.0
25,12,6,4,0,0,1250,626,50.08,183.0
25,12,7,4,0,0,1250,663,53.04,626.0
25,12,8,4,0,1,1250,1082,86.56,663.0
25,12,9,4,0,1,1250,940,75.2,1082.0
25,12,10,4,0,0,1250,387,30.96,940.0
25,12,11,4,0,0,1250,472,37.76,387.0
25,12,12,4,0,0,1250,280,22.4,472.0
25,12,13,4,0,0,1250,459,36.72,280.0
25,12,14,4,0,0,1250,381,30.48,459.0
25,12,15,4,0,0,1250,427,34.16,381.0
25,12,16,4,0,0,1250,498,39.84,427.0
25,12,17,4,0,1,1250,997,79.76,498.0
25,12,18,4,0,1,1250,1019,81.52,997.0
25,12,19,4,0,1,1250,965,77.2,1019.0
25,12,20,4,0,0,1250,671,53.68,965.0
25,12,21,4,0,0,1250,175,14.0,671.0
25,12,22,4,0,0,1250,229,18.32,175.0
25,12,23,4,0,0,1250,266,21.28,229.0
26,12,0,5,1,0,1250,27,2.16,266.0
26,12,1,5,1,0,1250,25,2.0,27.0
26,12,2,5,1,0,1250,25,2.0,25.0
26,12,3,5,1,0,1250,139,11.12,25.0
26,12,4,5,1,0,1250,25,2.0,139.0
26,12,5,5,1,0,1250,25,2.0,25.0
26,12,6,5,1,0,1250,306,24.48,25.0
26,12,7,5,1,0,1250,326,26.08,306.0
26,12,8,5,1,0,1250,523,41.84,326.0
26,12,9,5,1,0,1250,518,41.44,523.0
26,12,10,5,1,0,1250,340,27.2,518.0
26,12,11,5,1,0,1250,166,13.28,340.0
26,12,12,5,1,0,1250,221,17.68,166.0
26,12,13,5,1,0,1250,154,12.32,221.0
26,12,14,5,1,0,1250,128,10.24,154.0
26,12,15,5,1,0,1250,155,12.4,128.0
26,12,16,5,1,0,1250,256,20.48,155.0
26,12,17,5,1,0,1250,568,45.44,256.0
26,12,18,5,1,0,1250,580,46.4,568.0
26,12,19,5,1,0,1250,594,47.52,580.0
26,12,20,5,1,0,1250,426,34.08,594.0
26,12,21,5,1,0,1250,25,2.0,426.0
26,12,22,5,1,0,1250,151,12.08,25.0
26,12,23,5,1,0,1250,139,11.12,151.0
27,12,0,6,1,0,1250,103,8.24,139.0
27,12,1,6,1,0,1250,25,2.0,103.0
27,12,2,6,1,0,1250,25,2.0,25.0
27,12,3,6,1,0,1250,55,4.4,25.0
27,12,4,6,1,0,1250,51,4.08,55.0
27,12,5,6,1,0,1250,40,3.2,51.0
27,12,6,6,1,0,1250,334,26.72,40.0
27,12,7,6,1,0,1250,373,29.84,334.0
27,12,8,6,1,0,1250,516,41.28,373.0
27,12,9,6,1,0,1250,546,43.68,516.0
27,12,10,6,1,0,1250,201,16.08,546.0
27,12,11,6,1,0,1250,188,15.04,201.0
27,12,12,6,1,0,1250,277,22.16,188.0
27,12,13,6,1,0,1250,164,13.12,277.0
27,12,14,6,1,0,1250,329,26.32,164.0
27,12,15,6,1,0,1250,241,19.28,329.0
27,12,16,6,1,0,1250,260,20.8,241.0
27,12,17,6,1,0,1250,533,42.64,260.0
27,12,18,6,1,0,1250,537,42.96,533.0
27,12,19,6,1,0,1250,489,39.12,537.0
27,12,20,6,1,0,1250,461,36.88,489.0
27,12,21,6,1,0,1250,151,12.08,461.0
27,12,22,6,1,0,1250,138,11.04,151.0
27,12,23,6,1,0,1250,82,6.56,138.0
28,12,0,0,0,0,1250,25,2.0,82.0
28,12,1,0,0,0,1250,91,7.28,25.0
28,12,2,0,0,0,1250,26,2.08,91.0
28,12,3,0,0,0,1250,25,2.0,26.0
28,12,4,0,0,0,1250,25,2.0,25.0
28,12,5,0,0,0,1250,151,12.08,25.0
28,12,6,0,0,0,1250,576,46.08,151.0
28,12,7,0,0,0,1250,579,46.32,576.0
28,12,8,0,0,1,1250,981,78.48,579.0
28,12,9,0,0,1,1250,914,73.12,981.0
28,12,10,0,0,0,1250,353,28.24,914.0
28,12,11,0,0,0,1250,436,34.88,353.0
28,12,12,0,0,0,1250,369,29.52,436.0
28,12,13,0,0,0,1250,387,30.96,369.0
28,12,14,0,0,0,1250,332,26.56,387.0
28,12,15,0,0,0,1250,470,37.6,332.0
28,12,16,0,0,0,1250,360,28.8,470.0
28,12,17,0,0,1,1250,1067,85.36,360.0
28,12,18,0,0,1,1250,966,77.28,1067.0
28,12,19,0,0,1,1250,1072,85.76,966.0
28,12,20,0,0,0,1250,807,64.56,1072.0
28,12,21,0,0,0,1250,232,18.56,807.0
28,12,22,0,0,0,1250,249,19.92,232.0
28,12,23,0,0,0,1250,130,10.4,249.0
29,12,0,1,0,0,1250,25,2.0,130.0
29,12,1,1,0,0,1250,25,2.0,25.0
29,12,2,1,0,0,1250,40,3.2,25.0
29,12,3,1,0,0,1250,25,2.0,40.0
29,12,4,1,0,0,1250,56,4.48,25.0
29,12,5,1,0,0,1250,25,2.0,56.0
29,12,6,1,0,0,1250,574,45.92,25.0
29,12,7,1,0,0,1250,579,46.32,574.0
29,12,8,1,0,1,1250,923,73.84,579.0
29,12,9,1,0,1,1250,1007,80.56,923.0
29,12,10,1,0,0,1250,352,28.16,1007.0
29,12,11,1,0,0,1250,417,33.36,352.0
29,12,12,1,0,0,1250,400,32.0,417.0
29,12,13,1,0,0,1250,516,41.28,400.0
29,12,14,1,0,0,1250,409,32.72,516.0
29,12,15,1,0,0,1250,462,36.96,409.0
29,12,16,1,0,0,1250,448,35.84,462.0
29,12,17,1,0,1,1250,1014,81.12,448.0
29,12,18,1,0,1,1250,888,71.04,1014.0
29,12,19,1,0,1,1250,1106,88.48,888.0
29,12,20,1,0,0,1250,799,63.92,1106.0
29,12,21,1,0,0,1250,36,2.88,799.0
29,12,22,1,0,0,1250,123,9.84,36.0
29,12,23,1,0,0,1250,106,8.48,123.0
0,13,0,0,0,0,1500,85,5.67,85.0
0,13,1,0,0,0,1500,95,6.33,85.0
0,13,2,0,0,0,1500,58,3.87,95.0
0,13,3,0,0,0,1500,44,2.93,58.0
0,13,4,0,0,0,1500,64,4.27,44.0
0,13,5,0,0,0,1500,92,6.13,64.0
0,13,6,0,0,0,1500,649,43.27,92.0
0,13,7,0,0,0,1500,587,39.13,649.0
0,13,8,0,0,1,1500,1067,71.13,587.0
0,13,9,0,0,1,1500,1048,69.87,1067.0
0,13,10,0,0,0,1500,559,37.27,1048.0
0,13,11,0,0,0,1500,581,38.73,559.0
0,13,12,0,0,0,1500,488,32.53,581.0
0,13,13,0,0,0,1500,511,34.07,488.0
0,13,14,0,0,0,1500,523,34.87,511.0
0,13,15,0,0,0,1500,486,32.4,523.0
0,13,16,0,0,0,1500,631,42.07,486.0
0,13,17,0,0,1,1500,1107,73.8,631.0
0,13,18,0,0,1,1500,1333,88.87,1107.0
0,13,19,0,0,1,1500,1238,82.53,1333.0
0,13,20,0,0,0,1500,939,62.6,1238.0
0,13,21,0,0,0,1500,329,21.93,939.0
0,13,22,0,0,0,1500,288,19.2,329.0
0,13,23,0,0,0,1500,248,16.53,288.0
1,13,0,1,0,0,1500,176,11.73,248.0
1,13,1,1,0,0,1500,208,13.87,176.0
1,13,2,1,0,0,1500,67,4.47,208.0
1,13,3,1,0,0,1500,76,5.07,67.0
1,13,4,1,0,0,1500,47,3.13,76.0
1,13,5,1,0,0,1500,30,2.0,47.0
1,13,6,1,0,0,1500,622,41.47,30.0
1,13,7,1,0,0,1500,698,46.53,622.0
1,13,8,1,0,1,1500,1153,76.87,698.0
1,13,9,1,0,1,1500,1082,72.13,1153.0
1,13,10,1,0,0,1500,422,28.13,1082.0
1,13,11,1,0,0,1500,443,29.53,422.0
1,13,12,1,0,0,1500,560,37.33,443.0
1,13,13,1,0,0,1500,396,26.4,560.0
1,13,14,1,0,0,1500,519,34.6,396.0
1,13,15,1,0,0,1500,399,26.6,519.0
1,13,16,1,0,0,1500,493,32.87,399.0
1,13,17,1,0,1,1500,1205,80.33,493.0
1,13,18,1,0,1,1500,1195,79.67,1205.0
1,13,19,1,0,1,1500,1213,80.87,1195.0
1,13,20,1,0,0,1500,851,56.73,1213.0
1,13,21,1,0,0,1500,241,16.07,851.0
1,13,22,1,0,0,1500,217,14.47,241.0
1,13,23,1,0,0,1500,281,18.73,217.0
2,13,0,2,0,0,1500,98,6.53,281.0
2,13,1,2,0,0,1500,30,2.0,98.0
2,13,2,2,0,0,1500,259,17.27,30.0
2,13,3,2,0,0,1500,48,3.2,259.0
2,13,4,2,0,0,1500,87,5.8,48.0
2,13,5,2,0,0,1500,31,2.07,87.0
2,13,6,2,0,0,1500,847,56.47,31.0
2,13,7,2,0,0,1500,600,40.0,847.0
2,13,8,2,0,1,1500,1099,73.27,600.0
2,13,9,2,0,1,1500,1172,78.13,1099.0
2,13,10,2,0,0,1500,435,29.0,1172.0
2,13,11,2,0,0,1500,483,32.2,435.0
2,13,12,2,0,0,1500,491,32.73,483.0
2,13,13,2,0,0,1500,500,33.33,491.0
2,13,14,2,0,0,1500,521,34.73,500.0
2,13,15,2,0,0,1500,506,33.73,521.0
2,13,16,2,0,0,1500,535,35.67,506.0
2,13,17,2,0,1,1500,1280,85.33,535.0
2,13,18,2,0,1,1500,1219,81.27,1280.0
2,13,19,2,0,1,1500,1178,78.53,1219.0
2,13,20,2,0,0,1500,907,60.47,1178.0
2,13,21,2,0,0,1500,151,10.07,907.0
2,13,22,2,0,0,1500,356,23.73,151.0
2,13,23,2,0,0,1500,237,15.8,356.0
3,13,0,3,0,0,1500,122,8.13,237.0
3,13,1,3,0,0,1500,30,2.0,122.0
3,13,2,3,0,0,1500,115,7.67,30.0
3,13,3,3,0,0,1500,30,2.0,115.0
3,13,4,3,0,0,1500,30,2.0,30.0
3,13,5,3,0,0,1500,109,7.27,30.0
3,13,6,3,0,0,1500,743,49.53,109.0
3,13,7,3,0,0,1500,716,47.73,743.0
3,13,8,3,0,1,1500,1093,72.87,716.0
3,13,9,3,0,1,1500,1136,75.73,1093.0
3,13,10,3,0,0,1500,428,28.53,1136.0
3,13,11,3,0,0,1500,503,33.53,428.0
3,13,12,3,0,0,1500,390,26.0,503.0
3,13,13,3,0,0,1500,510,34.0,390.0
3,13,14,3,0,0,1500,459,30.6,510.0
3,13,15,3,0,0,1500,449,29.93,459.0
3,13,16,3,0,0,1500,456,30.4,449.0
3,13,17,3,0,1,1500,1285,85.67,456.0
3,13,18,3,0,1,1500,1223,81.53,1285.0
3,13,19,3,0,1,1500,1292,86.13,1223.0
3,13,20,3,0,0,1500,1028,68.53,1292.0
3,13,21,3,0,0,1500,382,25.47,1028.0
3,13,22,3,0,0,1500,242,16.13,382.0
3,13,23,3,0,0,1500,390,26.0,242.0
4,13,0,4,0,0,1500,85,5.67,390.0
4,13,1,4,0,0,1500,97,6.47,85.0
4,13,2,4,0,0,1500,197,13.13,97.0
4,13,3,4,0,0,1500,158,10.53,197.0
4,13,4,4,0,0,1500,30,2.0,158.0
4,13,5,4,0,0,1500,183,12.2,30.0
4,13,6,4,0,0,1500,799,53.27,183.0
4,13,7,4,0,0,1500,614,40.93,799.0
4,13,8,4,0,1,1500,1169,77.93,614.0
4,13,9,4,0,1,1500,1119,74.6,1169.0
4,13,10,4,0,0,1500,424,28.27,1119.0
4,13,11,4,0,0,1500,416,27.73,424.0
4,13,12,4,0,0,1500,424,28.27,416.0
4,13,13,4,0,0,1500,546,36.4,424.0
4,13,14,4,0,0,1500,313,20.87,546.0
4,13,15,4,0,0,1500,586,39.07,313.0
4,13,16,4,0,0,1500,537,35.8,586.0
4,13,17,4,0,1,1500,1357,90.47,537.0
4,13,18,4,0,1,1500,1270,84.67,1357.0
4,13,19,4,0,1,1500,1134,75.6,1270.0
4,13,20,4,0,0,1500,828,55.2,1134.0
4,13,21,4,0,0,1500,256,17.07,828.0
4,13,22,4,0,0,1500,157,10.47,256.0
4,13,23,4,0,0,1500,210,14.0,157.0
5,13,0,5,1,0,1500,158,10.53,210.0
5,13,1,5,1,0,1500,142,9.47,158.0
5,13,2,5,1,0,1500,30,2.0,142.0
5,13,3,5,1,0,1500,30,2.0,30.0
5,13,4,5,1,0,1500,30,2.0,30.0
5,13,5,5,1,0,1500,68,4.53,30.0
5,13,6,5,1,0,1500,459,30.6,68.0
5,13,7,5,1,0,1500,324,21.6,459.0
5,13,8,5,1,0,1500,596,39.73,324.0
5,13,9,5,1,0,1500,628,41.87,596.0
5,13,10,5,1,0,1500,298,19.87,628.0
5,13,11,5,1,0,1500,330,22.0,298.0
5,13,12,5,1,0,1500,349,23.27,330.0
5,13,13,5,1,0,1500,198,13.2,349.0
5,13,14,5,1,0,1500,361,24.07,198.0
5,13,15,5,1,0,1500,221,14.73,361.0
5,13,16,5,1,0,1500,210,14.0,221.0
5,13,17,5,1,0,1500,658,43.87,210.0
5,13,18,5,1,0,1500,559,37.27,658.0
5,13,19,5,1,0,1500,587,39.13,559.0
5,13,20,5,1,0,1500,485,32.33,587.0
5,13,21,5,1,0,1500,232,15.47,485.0
5,13,22,5,1,0,1500,161,10.73,232.0
5,13,23,5,1,0,1500,124,8.27,161.0
6,13,0,6,1,0,1500,30,2.0,124.0
6,13,1,6,1,0,1500,30,2.0,30.0
6,13,2,6,1,0,1500,91,6.07,30.0
6,13,3,6,1,0,1500,32,2.13,91.0
6,13,4,6,1,0,1500,30,2.0,32.0
6,13,5,6,1,0,1500,30,2.0,30.0
6,13,6,6,1,0,1500,463,30.87,30.0
6,13,7,6,1,0,1500,285,19.0,463.0
6,13,8,6,1,0,1500,637,42.47,285.0
6,13,9,6,1,0,1500,617,41.13,637.0
6,13,10,6,1,0,1500,294,19.6,617.0
6,13,11,6,1,0,1500,263,17.53,294.0
6,13,12,6,1,0,1500,311,20.73,263.0
6,13,13,6,1,0,1500,131,8.73,311.0
6,13,14,6,1,0,1500,285,19.0,131.0
6,13,15,6,1,0,1500,184,12.27,285.0
6,13,16,6,1,0,1500,175,11.67,184.0
6,13,17,6,1,0,1500,663,44.2,175.0
6,13,18,6,1,0,1500,571,38.07,663.0
6,13,19,6,1,0,1500,686,45.73,571.0
6,13,20,6,1,0,1500,423,28.2,686.0
6,13,21,6,1,0,1500,145,9.67,423.0
6,13,22,6,1,0,1500,123,8.2,145.0
6,13,23,6,1,0,1500,30,2.0,123.0
7,13,0,0,0,0,1500,109,7.27,30.0
7,13,1,0,0,0,1500,30,2.0,109.0
7,13,2,0,0,0,1500,30,2.0,30.0
7,13,3,0,0,0,1500,142,9.47,30.0
7,13,4,0,0,0,1500,64,4.27,142.0
7,13,5,0,0,0,1500,30,2.0,64.0
7,13,6,0,0,0,1500,681,45.4,30.0
7,13,7,0,0,0,1500,745,49.67,681.0
7,13,8,0,0,1,1500,1185,79.0,745.0
7,13,9,0,0,1,1500,1055,70.33,1185.0
7,13,10,0,0,0,1500,447,29.8,1055.0
7,13,11,0,0,0,1500,374,24.93,447.0
7,13,12,0,0,0,1500,509,33.93,374.0
7,13,13,0,0,0,1500,573,38.2,509.0
7,13,14,0,0,0,1500,475,31.67,573.0
7,13,15,0,0,0,1500,415,27.67,475.0
7,13,16,0,0,0,1500,459,30.6,415.0
7,13,17,0,0,1,1500,1117,74.47,459.0
7,13,18,0,0,1,1500,1241,82.73,1117.0
7,13,19,0,0,1,1500,1242,82.8,1241.0
7,13,20,0,0,0,1500,994,66.27,1242.0
7,13,21,0,0,0,1500,207,13.8,994.0
7,13,22,0,0,0,1500,187,12.47,207.0
7,13,23,0,0,0,1500,219,14.6,187.0
8,13,0,1,0,0,1500,125,8.33,219.0
8,13,1,1,0,0,1500,30,2.0,125.0
8,13,2,1,0,0,1500,52,3.47,30.0
8,13,3,1,0,0,1500,50,3.33,52.0
8,13,4,1,0,0,1500,102,6.8,50.0
8,13,5,1,0,0,1500,30,2.0,102.0
8,13,6,1,0,0,1500,729,48.6,30.0
8,13,7,1,0,0,1500,581,38.73,729.0
8,13,8,1,0,1,1500,1050,70.0,581.0
8,13,9,1,0,1,1500,1181,78.73,1050.0
8,13,10,1,0,0,1500,428,28.53,1181.0
8,13,11,1,0,0,1500,487,32.47,428.0
8,13,12,1,0,0,1500,487,32.47,487.0
8,13,13,1,0,0,1500,563,37.53,487.0
8,13,14,1,0,0,1500,596,39.73,563.0
8,13,15,1,0,0,1500,415,27.67,596.0
8,13,16,1,0,0,1500,342,22.8,415.0
8,13,17,1,0,1,1500,1161,77.4,342.0
8,13,18,1,0,1,1500,1180,78.67,1161.0
8,13,19,1,0,1,1500,1177,78.47,1180.0
8,13,20,1,0,0,1500,1048,69.87,1177.0
8,13,21,1,0,0,1500,332,22.13,1048.0
8,13,22,1,0,0,1500,372,24.8,332.0
8,13,23,1,0,0,1500,175,11.67,372.0
9,13,0,2,0,0,1500,115,7.67,175.0
9,13,1,2,0,0,1500,39,2.6,115.0
9,13,2,2,0,0,1500,30,2.0,39.0
9,13,3,2,0,0,1500,30,2.0,30.0
9,13,4,2,0,0,1500,223,14.87,30.0
9,13,5,2,0,0,1500,30,2.0,223.0
9,13,6,2,0,0,1500,598,39.87,30.0
9,13,7,2,0,0,1500,515,34.33,598.0
9,13,8,2,0,1,1500,1256,83.73,515.0
9,13,9,2,0,1,1500,1153,76.87,1256.0
9,13,10,2,0,0,1500,487,32.47,1153.0
9,13,11,2,0,0,1500,488,32.53,487.0
9,13,12,2,0,0,1500,511,34.07,488.0
9,13,13,2,0,0,1500,412,27.47,511.0
9,13,14,2,0,0,1500,484,32.27,412.0
9,13,15,2,0,0,1500,314,20.93,484.0
9,13,16,2,0,0,1500,509,33.93,314.0
9,13,17,2,0,1,1500,1210,80.67,509.0
9,13,18,2,0,1,1500,1142,76.13,1210.0
9,13,19,2,0,1,1500,1154,76.93,1142.0
9,13,20,2,0,0,1500,903,60.2,1154.0
9,13,21,2,0,0,1500,350,23.33,903.0
9,13,22,2,0,0,1500,414,27.6,350.0
9,13,23,2,0,0,1500,345,23.0,414.0
10,13,0,3,0,0,1500,54,3.6,345.0
10,13,1,3,0,0,1500,124,8.27,54.0
10,13,2,3,0,0,1500,30,2.0,124.0
10,13,3,3,0,0,1500,30,2.0,30.0
10,13,4,3,0,0,1500,30,2.0,30.0
10,13,5,3,0,0,1500,87,5.8,30.0
10,13,6,3,0,0,1500,606,40.4,87.0
10,13,7,3,0,0,1500,848,56.53,606.0
10,13,8,3,0,1,1500,996,66.4,848.0
10,13,9,3,0,1,1500,1160,77.33,996.0
10,13,10,3,0,0,1500,411,27.4,1160.0
10,13,11,3,0,0,1500,380,25.33,411.0
10,13,12,3,0,0,1500,491,32.73,380.0
10,13,13,3,0,0,1500,324,21.6,491.0
10,13,14,3,0,0,1500,469,31.27,324.0
10,13,15,3,0,0,1500,500,33.33,469.0
10,13,16,3,0,0,1500,569,37.93,500.0
10,13,17,3,0,1,1500,1339,89.27,569.0
10,13,18,3,0,1,1500,1076,71.73,1339.0
10,13,19,3,0,1,1500,1268,84.53,1076.0
10,13,20,3,0,0,1500,953,63.53,1268.0
10,13,21,3,0,0,1500,304,20.27,953.0
10,13,22,3,0,0,1500,225,15.0,304.0
10,13,23,3,0,0,1500,252,16.8,225.0
11,13,0,4,0,0,1500,93,6.2,252.0
11,13,1,4,0,0,1500,30,2.0,93.0
11,13,2,4,0,0,1500,68,4.53,30.0
11,13,3,4,0,0,1500,119,7.93,68.0
11,13,4,4,0,0,1500,30,2.0,119.0
11,13,5,4,0,0,1500,278,18.53,30.0
11,13,6,4,0,0,1500,603,40.2,278.0
11,13,7,4,0,0,1500,524,34.93,603.0
11,13,8,4,0,1,1500,1138,75.87,524.0
11,13,9,4,0,1,1500,1249,83.27,1138.0
11,13,10,4,0,0,1500,544,36.27,1249.0
11,13,11,4,0,0,1500,497,33.13,544.0
11,13,12,4,0,0,1500,478,31.87,497.0
11,13,13,4,0,0,1500,454,30.27,478.0
11,13,14,4,0,0,1500,409,27.27,454.0
11,13,15,4,0,0,1500,355,23.67,409.0
11,13,16,4,0,0,1500,532,35.47,355.0
11,13,17,4,0,1,1500,1246,83.07,532.0
11,13,18,4,0,1,1500,1170,78.0,1246.0
11,13,19,4,0,1,1500,1321,88.07,1170.0
11,13,20,4,0,0,1500,775,51.67,1321.0
11,13,21,4,0,0,1500,283,18.87,775.0
11,13,22,4,0,0,1500,196,13.07,283.0
