trip_id,train_id,origin_station,destination_station,departure_time,arrival_time,trip_date,trip_duration_min,distance_km,average_speed_kmh
TRP_028094,TRN_168,Azadpur,East Vinod Nagar - Mayur Vihar-II,06:11:00,06:55:00,2026-03-08,44,27.5,37.29
TRP_028095,TRN_161,Lajpat Nagar,Mayur Vihar-I,16:21:00,16:29:00,2026-03-07,8,5.0,37.44
TRP_028096,TRN_043,Chawri Bazar,Sultanpur,06:28:00,06:57:00,2026-03-23,29,20.0,41.21
TRP_028097,TRN_055,R.K. Puram,Okhla Bird Sanctuary,09:27:00,09:57:00,2026-03-04,30,17.5,34.61
TRP_028098,TRN_193,Welcome,Rohini East,22:02:00,22:32:00,2026-03-26,30,17.5,34.63
TRP_028099,TRN_131,Sarita Vihar,Raja Nahar Singh,19:53:00,20:21:00,2026-03-11,28,17.5,37.93
TRP_028100,TRN_031,Kalkaji Mandir,Okhla NSIC,19:46:00,19:48:00,2026-03-01,2,1.25,32.74
TRP_028101,TRN_017,Jawaharlal Nehru Stadium,Lajpat Nagar,19:57:00,20:01:00,2026-03-07,4,2.5,36.95
TRP_028102,TRN_003,Dilli Haat - INA,Lajpat Nagar,08:04:00,08:08:00,2026-03-15,4,2.5,36.49
TRP_028103,TRN_134,Jasola Apollo,Mohan Estate,11:39:00,11:44:00,2026-03-22,5,2.5,32.84
TRP_028104,TRN_183,Patel Chowk,Malviya Nagar,21:51:00,22:11:00,2026-03-08,20,11.25,33.73
TRP_028105,TRN_055,Shankar Vihar,Kalkaji Mandir,20:17:00,20:38:00,2026-03-02,21,12.5,35.88
TRP_028106,TRN_011,Jor Bagh,Chhattarpur,18:24:00,18:42:00,2026-03-05,18,10.0,32.49
TRP_028107,TRN_191,Azadpur,Durgabai Deshmukh South Campus,11:44:00,12:03:00,2026-03-28,19,11.25,36.18
TRP_028108,TRN_065,R.K. Puram,Panchsheel Park,09:43:00,09:50:00,2026-03-09,7,3.75,34.24
TRP_028109,TRN_117,Tughlakabad,Bata Chowk,09:30:00,09:46:00,2026-03-12,16,11.25,41.45
TRP_028110,TRN_061,Shastri Park,Keshav Puram,13:12:00,13:29:00,2026-03-05,17,10.0,36.31
TRP_028111,TRN_019,Dwarka Sector 10,Jhandewalan,08:59:00,09:48:00,2026-03-16,49,30.0,36.89
TRP_028112,TRN_142,Shaheed Sthal,Dilshad Garden,10:19:00,10:33:00,2026-03-15,14,10.0,41.47
TRP_028113,TRN_160,Qutab Minar,MG Road,14:36:00,14:51:00,2026-03-18,15,8.75,34.54
TRP_028114,TRN_144,Lok Kalyan Marg,Dilli Haat - INA,19:43:00,19:47:00,2026-03-03,4,2.5,40.25
TRP_028115,TRN_086,Tughlakabad,Neelam Chowk Ajronda,15:19:00,15:37:00,2026-03-01,18,10.0,34.16
TRP_028116,TRN_053,Vasant Vihar,Jamia Millia Islamia,17:18:00,17:45:00,2026-03-21,27,15.0,33.35
TRP_028117,TRN_013,Kashmere Gate,Guru Dronacharya,17:59:00,18:38:00,2026-03-14,39,26.25,40.23
TRP_028118,TRN_154,Uttam Nagar,Yamuna Bank,08:46:00,09:28:00,2026-03-18,42,23.75,34.17
TRP_028119,TRN_185,Durgabai Deshmukh South Campus,Shiv Vihar,14:41:00,15:32:00,2026-03-12,51,31.25,36.66
TRP_028120,TRN_141,Tughlakabad,Neelam Chowk Ajronda,18:37:00,18:54:00,2026-03-16,17,10.0,35.92
TRP_028121,TRN_196,Bhikaji Cama Place,Shiv Vihar,16:32:00,17:18:00,2026-03-22,46,28.75,37.4
TRP_028122,TRN_073,Mandi House,Bata Chowk,09:36:00,10:33:00,2026-03-07,57,31.25,32.61
TRP_028123,TRN_167,Pul Bangash,Kanhaiya Nagar,19:12:00,19:20:00,2026-03-07,8,5.0,38.79
TRP_028124,TRN_090,Delhi Gate,Badkhal Mor,22:02:00,22:48:00,2026-03-21,46,30.0,38.96
TRP_028125,TRN_096,Ashram,Shiv Vihar,13:13:00,13:50:00,2026-03-18,37,21.25,34.68
TRP_028126,TRN_186,Kirti Nagar,Mayur Vihar Extension,12:29:00,12:59:00,2026-03-19,30,18.75,36.98
TRP_028127,TRN_170,Dilshad Garden,Pratap Nagar,18:03:00,18:22:00,2026-03-20,19,12.5,38.66
TRP_028128,TRN_077,Shaheed Nagar,Inderlok,20:17:00,20:42:00,2026-03-19,25,16.25,39.57
TRP_028129,TRN_049,Noida Sector 18,Noida Sector 52,11:44:00,11:54:00,2026-03-19,10,6.25,36.71
TRP_028130,TRN_199,Dabri Mor - Janakpuri South,Sukhdev Vihar,14:28:00,14:59:00,2026-03-07,31,21.25,40.79
TRP_028131,TRN_096,Durgabai Deshmukh South Campus,Lajpat Nagar,10:02:00,10:14:00,2026-03-16,12,7.5,38.43
TRP_028132,TRN_037,Model Town,GTB Nagar,08:56:00,08:58:00,2026-03-13,2,1.25,35.53
TRP_028133,TRN_150,Azadpur,Shakurpur,12:37:00,12:43:00,2026-03-01,6,3.75,40.27
TRP_028134,TRN_136,Tughlakabad,Badkhal Mor,22:26:00,22:37:00,2026-03-06,11,7.5,39.7
TRP_028135,TRN_097,Chhattarpur,Ghitorni,15:38:00,15:42:00,2026-03-12,4,2.5,40.34
TRP_028136,TRN_123,Palam,Sadar Bazar Cantonment,19:43:00,19:45:00,2026-03-11,2,1.25,37.04
TRP_028137,TRN_099,Kailash Colony,Bata Chowk,17:12:00,17:43:00,2026-03-17,31,21.25,41.44
TRP_028138,TRN_005,Adarsh Nagar,Chawri Bazar,20:31:00,20:51:00,2026-03-29,20,11.25,34.21
TRP_028139,TRN_124,Major Mohit Sharma Rajendra Nagar,Seelampur,13:16:00,13:34:00,2026-03-07,18,10.0,34.2
TRP_028140,TRN_136,Kashmere Gate,Neelam Chowk Ajronda,16:32:00,17:36:00,2026-03-07,64,36.25,34.16
TRP_028141,TRN_114,New Delhi,IFFCO Chowk,17:11:00,17:50:00,2026-03-21,39,26.25,40.44
TRP_028142,TRN_120,Munirka,Kalindi Kunj,10:16:00,10:49:00,2026-03-30,33,17.5,32.15
TRP_028143,TRN_039,GTB Nagar,Jor Bagh,07:27:00,07:55:00,2026-03-27,28,16.25,35.11
TRP_028144,TRN_159,Sadar Bazar Cantonment,Okhla NSIC,17:44:00,18:07:00,2026-03-12,23,16.25,41.62
TRP_028145,TRN_038,Shyam Park,Jhilmil,10:51:00,11:01:00,2026-03-14,10,6.25,39.3
TRP_028146,TRN_057,Rajiv Chowk,Green Park,07:33:00,07:49:00,2026-03-20,16,10.0,38.12
TRP_028147,TRN_054,Bhikaji Cama Place,Trilokpuri Sanjay Lake,09:58:00,10:16:00,2026-03-16,18,12.5,41.8
TRP_028148,TRN_060,Shaheed Sthal,Jhilmil,15:57:00,16:18:00,2026-03-13,21,11.25,32.37
TRP_028149,TRN_142,Jhilmil,Kashmere Gate,09:28:00,09:41:00,2026-03-09,13,7.5,34.31
TRP_028150,TRN_182,Palam,Shankar Vihar,12:08:00,12:14:00,2026-03-28,6,3.75,36.65
TRP_028151,TRN_062,Shahdara,Kohat Enclave,13:54:00,14:24:00,2026-03-28,30,16.25,32.95
TRP_028152,TRN_159,IIT Delhi,Okhla NSIC,14:51:00,15:04:00,2026-03-26,13,8.75,40.75
TRP_028153,TRN_028,Noida Sector 61,Noida Sector 62,17:27:00,17:31:00,2026-03-23,4,2.5,40.65
TRP_028154,TRN_084,Ghitorni,Arjan Garh,22:28:00,22:30:00,2026-03-21,2,1.25,37.68
TRP_028155,TRN_049,Uttam Nagar West,Patel Nagar,07:30:00,07:58:00,2026-03-27,28,16.25,35.26
TRP_028156,TRN_071,Jama Masjid,Badkhal Mor,20:35:00,21:32:00,2026-03-08,57,31.25,32.76
TRP_028157,TRN_139,Terminal 1 IGI Airport,R.K. Puram,06:41:00,06:49:00,2026-03-06,8,5.0,36.56
TRP_028158,TRN_076,Jangpura,Sant Surdas (Sihi),13:23:00,14:11:00,2026-03-05,48,27.5,34.05
TRP_028159,TRN_112,Mayur Vihar Extension,New Ashok Nagar,20:22:00,20:24:00,2026-03-15,2,1.25,36.32
TRP_028160,TRN_032,Chawri Bazar,Udyog Bhawan,15:43:00,15:54:00,2026-03-07,11,6.25,34.11
TRP_028161,TRN_065,Terminal 1 IGI Airport,Sukhdev Vihar,19:58:00,20:27:00,2026-03-13,29,16.25,33.14
TRP_028162,TRN_160,Samaypur Badli,Vishwa Vidyalaya,16:49:00,17:06:00,2026-03-02,17,10.0,35.98
TRP_028163,TRN_194,New Delhi,Lok Kalyan Marg,07:26:00,07:35:00,2026-03-30,9,6.25,41.66
TRP_028164,TRN_088,Jama Masjid,Khan Market,14:51:00,15:03:00,2026-03-20,12,7.5,39.11
TRP_028165,TRN_113,Major Mohit Sharma Rajendra Nagar,Shastri Park,08:25:00,08:41:00,2026-03-03,16,11.25,41.35
TRP_028166,TRN_194,Vidhan Sabha,Qutab Minar,09:26:00,10:02:00,2026-03-21,36,22.5,37.0
TRP_028167,TRN_126,Janakpuri West,Kalindi Kunj,22:09:00,22:53:00,2026-03-03,44,27.5,37.66
TRP_028168,TRN_135,Central Secretariat,Khan Market,19:06:00,19:08:00,2026-03-27,2,1.25,38.13
TRP_028169,TRN_182,Okhla Vihar,Jasola Vihar Shaheen Bagh,13:46:00,13:48:00,2026-03-14,2,1.25,40.77
TRP_028170,TRN_039,GTB Nagar,Vidhan Sabha,15:03:00,15:07:00,2026-03-25,4,2.5,36.6
TRP_028171,TRN_057,Haiderpur Badli Mor,Dilli Haat - INA,22:20:00,23:00:00,2026-03-06,40,23.75,35.68
TRP_028172,TRN_034,Shastri Park,Pul Bangash,14:33:00,14:38:00,2026-03-16,5,3.75,41.03
TRP_028173,TRN_093,Munirka,Botanical Garden,21:12:00,21:45:00,2026-03-11,33,20.0,35.93
TRP_028174,TRN_132,Dwarka Sector 8,Rajouri Garden,10:48:00,11:28:00,2026-03-18,40,22.5,33.7
TRP_028175,TRN_019,Dwarka Sector 9,Uttam Nagar East,22:38:00,22:57:00,2026-03-08,19,12.5,39.97
TRP_028176,TRN_051,Major Mohit Sharma Rajendra Nagar,Rithala,10:45:00,11:29:00,2026-03-26,44,28.75,39.05
TRP_028177,TRN_123,Shankar Vihar,Nehru Enclave,08:12:00,08:28:00,2026-03-06,16,11.25,41.83
TRP_028178,TRN_160,Sultanpur,Sikanderpur,13:01:00,13:10:00,2026-03-24,9,5.0,35.04
TRP_028179,TRN_144,Jor Bagh,Hauz Khas,11:54:00,12:03:00,2026-03-29,9,5.0,35.24
TRP_028180,TRN_004,ESI Basaidarapur,Delhi Cantt,10:26:00,10:32:00,2026-03-04,6,3.75,39.68
TRP_028181,TRN_083,Kashmere Gate,Rohini East,14:33:00,14:54:00,2026-03-24,21,13.75,40.2
TRP_028182,TRN_183,Azadpur,Kashmere Gate,21:56:00,22:07:00,2026-03-26,11,7.5,39.3
TRP_028183,TRN_131,Govind Puri,Sant Surdas (Sihi),13:31:00,14:06:00,2026-03-18,35,20.0,34.17
TRP_028184,TRN_055,Dashrathpuri,Botanical Garden,21:05:00,21:50:00,2026-03-09,45,27.5,36.62
TRP_028185,TRN_172,Jama Masjid,Harkesh Nagar Okhla,20:06:00,20:38:00,2026-03-23,32,18.75,35.27
TRP_028186,TRN_119,Sarojini Nagar,Karkarduma Court,08:05:00,08:37:00,2026-03-21,32,18.75,35.15
TRP_028187,TRN_135,Kashmere Gate,Delhi Gate,14:57:00,15:03:00,2026-03-05,6,3.75,39.23
TRP_028188,TRN_016,Raj Bagh,Netaji Subhash Place,17:44:00,18:16:00,2026-03-15,32,21.25,39.43
TRP_028189,TRN_049,Tilak Nagar,Rajiv Chowk,09:53:00,10:19:00,2026-03-11,26,16.25,37.97
TRP_028190,TRN_148,Khan Market,Mewala Maharajpur,13:04:00,13:35:00,2026-03-18,31,21.25,41.45
TRP_028191,TRN_121,Dwarka Sector 11,Noida Sector 34,15:31:00,16:55:00,2026-03-24,84,51.25,36.45
TRP_028192,TRN_196,Azadpur,Netaji Subhash Place,16:09:00,16:13:00,2026-03-12,4,2.5,33.85
TRP_028193,TRN_140,Shalimar Bagh,Sarojini Nagar,07:07:00,07:27:00,2026-03-26,20,13.75,40.99
TRP_028194,TRN_072,Patel Chowk,Chhattarpur,20:58:00,21:23:00,2026-03-16,25,15.0,36.61
TRP_028195,TRN_028,Mayur Vihar-I,Noida Sector 52,08:20:00,08:38:00,2026-03-18,18,12.5,41.02
TRP_028196,TRN_045,Kirti Nagar,Golf Course,18:58:00,19:41:00,2026-03-03,43,26.25,36.81
TRP_028197,TRN_081,Majlis Park,Netaji Subhash Place,14:29:00,14:35:00,2026-03-04,6,3.75,40.38
TRP_028198,TRN_194,Dilli Haat - INA,Hauz Khas,20:38:00,20:44:00,2026-03-02,6,3.75,35.1
TRP_028199,TRN_060,Arthala,Rithala,17:30:00,18:24:00,2026-03-01,54,32.5,36.42
TRP_028200,TRN_103,Shahdara,Shastri Nagar,06:44:00,07:00:00,2026-03-18,16,10.0,37.95
TRP_028201,TRN_048,Malviya Nagar,Qutab Minar,12:32:00,12:36:00,2026-03-27,4,2.5,40.38
TRP_028202,TRN_048,Jahangirpuri,Millennium City Centre Gurugram,19:45:00,20:58:00,2026-03-01,73,41.25,33.71
TRP_028203,TRN_086,Janpath,Moolchand,17:44:00,17:56:00,2026-03-28,12,7.5,38.55
TRP_028204,TRN_007,Mansarovar Park,Shahdara,11:31:00,11:33:00,2026-03-17,2,1.25,41.99
TRP_028205,TRN_193,Shyam Park,Inderlok,19:11:00,19:42:00,2026-03-13,31,20.0,39.09
TRP_028206,TRN_150,Majlis Park,Dilli Haat - INA,13:54:00,14:20:00,2026-03-05,26,17.5,40.6
TRP_028207,TRN_156,Mayapuri Cantonment,Johri Enclave,07:09:00,08:03:00,2026-03-27,54,32.5,36.1
TRP_028208,TRN_047,Jasola Vihar Shaheen Bagh,Botanical Garden,19:07:00,19:13:00,2026-03-28,6,3.75,36.76
TRP_028209,TRN_184,Mansarovar Park,Netaji Subhash Place,11:53:00,12:22:00,2026-03-11,29,16.25,33.17
TRP_028210,TRN_069,Dabri Mor - Janakpuri South,Nehru Enclave,18:57:00,19:26:00,2026-03-01,29,17.5,35.62
TRP_028211,TRN_173,Shahdara,Seelampur,13:06:00,13:10:00,2026-03-11,4,2.5,34.75
TRP_028212,TRN_070,Jama Masjid,Kailash Colony,14:43:00,15:03:00,2026-03-17,20,13.75,41.87
TRP_028213,TRN_181,Azadpur,Maujpur - Babarpur,06:16:00,07:22:00,2026-03-30,66,38.75,35.33
TRP_028214,TRN_098,Punjabi Bagh West,Krishna Nagar,20:27:00,21:20:00,2026-03-17,53,30.0,33.99
TRP_028215,TRN_079,Central Secretariat,AIIMS,15:44:00,15:54:00,2026-03-28,10,6.25,37.97
TRP_028216,TRN_117,Mohan Estate,Raja Nahar Singh,09:17:00,09:46:00,2026-03-27,29,16.25,33.37
TRP_028217,TRN_199,R.K. Puram,Kalindi Kunj,13:40:00,14:08:00,2026-03-01,28,16.25,35.4
TRP_028218,TRN_084,Arjan Garh,Millennium City Centre Gurugram,17:53:00,18:02:00,2026-03-18,9,6.25,39.6
TRP_028219,TRN_119,Majlis Park,Sarojini Nagar,12:20:00,12:46:00,2026-03-01,26,16.25,36.9
TRP_028220,TRN_172,Mohan Estate,Sant Surdas (Sihi),06:47:00,07:12:00,2026-03-04,25,15.0,35.64
TRP_028221,TRN_103,Shyam Park,Inderlok,22:43:00,23:14:00,2026-03-17,31,20.0,38.54
TRP_028222,TRN_072,New Delhi,Arjan Garh,16:30:00,17:00:00,2026-03-15,30,21.25,41.84
TRP_028223,TRN_157,Lajpat Nagar,Moolchand,14:11:00,14:13:00,2026-03-08,2,1.25,35.5
TRP_028224,TRN_008,Sukhdev Vihar,Okhla Vihar,09:52:00,09:56:00,2026-03-28,4,2.5,39.41
TRP_028225,TRN_199,IIT Delhi,Nehru Enclave,14:27:00,14:38:00,2026-03-01,11,6.25,35.57
TRP_028226,TRN_038,Keshav Puram,Rithala,09:00:00,09:14:00,2026-03-07,14,7.5,33.06
TRP_028227,TRN_105,Uttam Nagar,Noida City Centre,07:02:00,08:08:00,2026-03-01,66,36.25,32.88
TRP_028228,TRN_197,Seelampur,Keshav Puram,12:44:00,13:03:00,2026-03-29,19,11.25,34.96
TRP_028229,TRN_192,Delhi Gate,Kailash Colony,16:22:00,16:42:00,2026-03-17,20,12.5,36.98
TRP_028230,TRN_040,Okhla Vihar,Kalindi Kunj,06:44:00,06:49:00,2026-03-28,5,2.5,32.23
TRP_028231,TRN_125,Shaheed Nagar,Jhilmil,09:32:00,09:36:00,2026-03-11,4,2.5,40.22
TRP_028232,TRN_091,Munirka,R.K. Puram,12:15:00,12:17:00,2026-03-20,2,1.25,40.86
TRP_028233,TRN_063,Janakpuri West,Vasant Vihar,16:51:00,17:07:00,2026-03-23,16,8.75,32.69
TRP_028234,TRN_162,Khan Market,Sarai,12:57:00,13:25:00,2026-03-17,28,18.75,39.71
TRP_028235,TRN_160,Vishwa Vidyalaya,Saket,12:12:00,12:50:00,2026-03-15,38,22.5,35.44
TRP_028236,TRN_113,Dilshad Garden,Welcome,10:51:00,11:00:00,2026-03-18,9,5.0,35.22
TRP_028237,TRN_182,Palam,Kalindi Kunj,18:21:00,18:59:00,2026-03-17,38,23.75,37.27
TRP_028238,TRN_172,Neelam Chowk Ajronda,Raja Nahar Singh,15:00:00,15:09:00,2026-03-29,9,5.0,33.98
TRP_028239,TRN_146,Kailash Colony,Nehru Place,12:00:00,12:02:00,2026-03-05,2,1.25,35.21
TRP_028240,TRN_035,Samaypur Badli,Arjan Garh,13:56:00,15:07:00,2026-03-05,71,38.75,32.96
TRP_028241,TRN_031,Okhla NSIC,Okhla Bird Sanctuary,09:41:00,09:53:00,2026-03-20,12,7.5,37.77
TRP_028242,TRN_009,Raj Bagh,Rohini East,18:59:00,19:37:00,2026-03-10,38,25.0,39.48
TRP_028243,TRN_020,Maujpur - Babarpur,Johri Enclave,17:27:00,17:31:00,2026-03-23,4,2.5,37.34
TRP_028244,TRN_178,Lal Quila,Sarita Vihar,10:32:00,11:06:00,2026-03-19,34,22.5,39.15
TRP_028245,TRN_113,Mohan Nagar,Kanhaiya Nagar,06:49:00,07:29:00,2026-03-06,40,22.5,33.6
TRP_028246,TRN_062,Shaheed Sthal,Netaji Subhash Place,07:55:00,08:39:00,2026-03-04,44,28.75,39.55
TRP_028247,TRN_115,Indraprastha,Noida Sector 52,15:13:00,15:37:00,2026-03-12,24,16.25,41.24
TRP_028248,TRN_130,Lajpat Nagar,Mayur Vihar-I,11:35:00,11:42:00,2026-03-25,7,5.0,41.06
TRP_028249,TRN_085,Lal Quila,Sarai,19:27:00,20:09:00,2026-03-16,42,27.5,39.33
TRP_028250,TRN_113,Dilshad Garden,Pratap Nagar,09:26:00,09:49:00,2026-03-27,23,12.5,33.22
TRP_028251,TRN_086,Kashmere Gate,Tughlakabad,08:52:00,09:41:00,2026-03-13,49,26.25,32.21
TRP_028252,TRN_121,Mayur Vihar-I,Noida Sector 62,09:58:00,10:24:00,2026-03-09,26,16.25,37.98
TRP_028253,TRN_117,Govind Puri,Neelam Chowk Ajronda,08:38:00,09:04:00,2026-03-28,26,16.25,37.63
TRP_028254,TRN_050,Panchsheel Park,Okhla NSIC,14:56:00,15:06:00,2026-03-09,10,6.25,38.47
TRP_028255,TRN_156,Azadpur,Bhikaji Cama Place,20:27:00,20:52:00,2026-03-26,25,13.75,32.8
TRP_028256,TRN_097,Vishwa Vidyalaya,Hauz Khas,10:09:00,10:41:00,2026-03-08,32,20.0,37.66
TRP_028257,TRN_005,Vishwa Vidyalaya,Millennium City Centre Gurugram,12:55:00,13:50:00,2026-03-20,55,35.0,38.03
TRP_028258,TRN_054,Netaji Subhash Place,Shakurpur,20:03:00,20:05:00,2026-03-07,2,1.25,33.87
TRP_028259,TRN_095,Subhash Nagar,Noida Electronic City,14:21:00,15:35:00,2026-03-15,74,41.25,33.52
TRP_028260,TRN_157,Kalkaji Mandir,NHPC Chowk,08:27:00,08:44:00,2026-03-27,17,11.25,39.73
TRP_028261,TRN_016,Mohan Nagar,Pitampura,09:42:00,10:30:00,2026-03-09,48,27.5,34.46
TRP_028262,TRN_154,Dwarka Sector 9,Noida Sector 52,06:08:00,07:50:00,2026-03-17,102,55.0,32.4
TRP_028263,TRN_143,Ghitorni,Millennium City Centre Gurugram,06:57:00,07:10:00,2026-03-16,13,7.5,33.8
TRP_028264,TRN_163,Golf Course,Noida Electronic City,22:59:00,23:12:00,2026-03-24,13,8.75,39.37
TRP_028265,TRN_029,ESI Basaidarapur,Rajouri Garden,19:11:00,19:13:00,2026-03-29,2,1.25,40.21
TRP_028266,TRN_174,Sadar Bazar Cantonment,Okhla Bird Sanctuary,09:20:00,10:02:00,2026-03-17,42,23.75,34.25
TRP_028267,TRN_149,Palam,Kalindi Kunj,07:52:00,08:35:00,2026-03-27,43,23.75,33.24
TRP_028268,TRN_057,New Delhi,IFFCO Chowk,06:54:00,07:40:00,2026-03-08,46,26.25,34.4
TRP_028269,TRN_061,Pul Bangash,Pitampura,10:06:00,10:23:00,2026-03-07,17,10.0,34.72
TRP_028270,TRN_155,Welcome,Seelampur,13:07:00,13:09:00,2026-03-30,2,1.25,41.64
TRP_028271,TRN_072,Udyog Bhawan,Saket,22:11:00,22:26:00,2026-03-10,15,10.0,39.04
TRP_028272,TRN_005,GTB Nagar,Civil Lines,17:50:00,17:56:00,2026-03-17,6,3.75,36.38
TRP_028273,TRN_119,ESI Basaidarapur,Hazrat Nizamuddin,13:48:00,14:16:00,2026-03-04,28,16.25,34.79
TRP_028274,TRN_198,Barakhamba Road,Botanical Garden,12:42:00,13:07:00,2026-03-11,25,15.0,35.31
TRP_028275,TRN_102,Dwarka Sector 9,Rajiv Chowk,12:57:00,14:00:00,2026-03-29,63,33.75,32.02
TRP_028276,TRN_093,Terminal 1 IGI Airport,Nehru Enclave,20:21:00,20:40:00,2026-03-06,19,12.5,38.73
TRP_028277,TRN_018,Vasant Vihar,Hauz Khas,15:44:00,15:52:00,2026-03-07,8,5.0,36.66
TRP_028278,TRN_152,Dwarka Sector 8,Dwarka,06:44:00,06:58:00,2026-03-19,14,8.75,38.38
TRP_028279,TRN_083,Dilshad Garden,Rithala,11:08:00,11:53:00,2026-03-18,45,25.0,33.11
TRP_028280,TRN_066,Janpath,Lajpat Nagar,19:00:00,19:11:00,2026-03-01,11,6.25,34.27
TRP_028281,TRN_156,South Extension,Karkarduma,06:53:00,07:20:00,2026-03-04,27,15.0,33.61
TRP_028282,TRN_147,Palam,Terminal 1 IGI Airport,06:02:00,06:06:00,2026-03-20,4,2.5,40.29
TRP_028283,TRN_094,Janakpuri West,Botanical Garden,08:34:00,09:28:00,2026-03-10,54,30.0,33.13
TRP_028284,TRN_102,Dwarka Sector 21,Kirti Nagar,10:47:00,11:29:00,2026-03-15,42,27.5,38.93
TRP_028285,TRN_066,Jama Masjid,Sarai,09:37:00,10:19:00,2026-03-15,42,26.25,37.8
TRP_028286,TRN_126,Janakpuri West,Sadar Bazar Cantonment,13:13:00,13:21:00,2026-03-24,8,5.0,38.49
TRP_028287,TRN_104,Azadpur,Shakurpur,06:33:00,06:39:00,2026-03-18,6,3.75,35.51
TRP_028288,TRN_057,Hauz Khas,Ghitorni,13:31:00,13:42:00,2026-03-10,11,7.5,39.89
TRP_028289,TRN_076,Nehru Place,Sarai,07:10:00,07:29:00,2026-03-23,19,11.25,34.91
TRP_028290,TRN_119,Bhikaji Cama Place,Sarojini Nagar,22:15:00,22:17:00,2026-03-08,2,1.25,35.22
TRP_028291,TRN_107,Krishna Nagar,Johri Enclave,15:12:00,15:23:00,2026-03-03,11,6.25,34.9
TRP_028292,TRN_027,Mandawali - West Vinod Nagar,Krishna Nagar,22:42:00,22:51:00,2026-03-09,9,6.25,40.19
TRP_028293,TRN_130,Trilokpuri Sanjay Lake,Anand Vihar ISBT,16:58:00,17:06:00,2026-03-09,8,5.0,37.46
TRP_028294,TRN_011,Central Secretariat,Sultanpur,17:51:00,18:16:00,2026-03-23,25,15.0,36.12
TRP_028295,TRN_178,Old Faridabad,Bata Chowk,09:53:00,09:57:00,2026-03-27,4,2.5,36.12
TRP_028296,TRN_061,Hindon River,Kohat Enclave,15:43:00,16:26:00,2026-03-02,43,28.75,39.78
TRP_028297,TRN_036,Neelam Chowk Ajronda,Raja Nahar Singh,06:15:00,06:23:00,2026-03-07,8,5.0,37.29
TRP_028298,TRN_048,Lok Kalyan Marg,Sultanpur,08:04:00,08:24:00,2026-03-02,20,12.5,37.44
TRP_028299,TRN_048,Model Town,Kashmere Gate,14:12:00,14:22:00,2026-03-04,10,6.25,37.59
TRP_028300,TRN_151,Karkarduma Court,Jafrabad,19:14:00,19:21:00,2026-03-03,7,3.75,33.84
TRP_028301,TRN_095,Botanical Garden,Noida Sector 34,13:01:00,13:08:00,2026-03-23,7,3.75,33.65
TRP_028302,TRN_055,Dabri Mor - Janakpuri South,Okhla Vihar,08:55:00,09:40:00,2026-03-28,45,23.75,32.0
TRP_028303,TRN_140,Azadpur,Shiv Vihar,09:42:00,10:52:00,2026-03-24,70,42.5,36.52
TRP_028304,TRN_101,Khan Market,Mohan Estate,22:29:00,22:52:00,2026-03-05,23,15.0,38.76
TRP_028305,TRN_196,Majlis Park,Mandawali - West Vinod Nagar,20:08:00,20:51:00,2026-03-09,43,30.0,41.49
TRP_028306,TRN_187,Major Mohit Sharma Rajendra Nagar,Inderlok,13:43:00,14:16:00,2026-03-19,33,18.75,34.26
TRP_028307,TRN_006,South Extension,Gokulpuri,17:15:00,17:50:00,2026-03-13,35,22.5,38.74
TRP_028308,TRN_018,Shankar Vihar,Chirag Delhi,19:14:00,19:28:00,2026-03-28,14,8.75,38.88
TRP_028309,TRN_162,Moolchand,Old Faridabad,12:31:00,13:00:00,2026-03-05,29,20.0,42.0
TRP_028310,TRN_067,Mewala Maharajpur,Sector 28,08:52:00,08:54:00,2026-03-29,2,1.25,40.38
TRP_028311,TRN_145,Moolchand,Jasola Apollo,10:26:00,10:37:00,2026-03-01,11,7.5,41.51
TRP_028312,TRN_166,Dabri Mor - Janakpuri South,Nehru Enclave,14:01:00,14:29:00,2026-03-23,28,17.5,37.52
TRP_028313,TRN_026,Welcome,Inderlok,10:47:00,11:02:00,2026-03-03,15,10.0,41.26
TRP_028314,TRN_100,Arthala,Rithala,16:09:00,16:57:00,2026-03-13,48,32.5,40.6
TRP_028315,TRN_085,Sarai,Neelam Chowk Ajronda,15:40:00,15:51:00,2026-03-29,11,7.5,41.68
TRP_028316,TRN_148,Delhi Gate,Central Secretariat,10:43:00,10:52:00,2026-03-25,9,5.0,32.2
TRP_028317,TRN_017,Delhi Gate,NHPC Chowk,19:33:00,20:22:00,2026-03-14,49,26.25,32.28
TRP_028318,TRN_054,Krishna Nagar,Johri Enclave,10:49:00,10:59:00,2026-03-17,10,6.25,38.5
TRP_028319,TRN_088,Khan Market,Badarpur Border,17:50:00,18:20:00,2026-03-17,30,17.5,34.75
TRP_028320,TRN_158,Sadar Bazar Cantonment,Kalindi Kunj,13:24:00,13:57:00,2026-03-30,33,22.5,41.45
TRP_028321,TRN_082,Jawaharlal Nehru Stadium,Raja Nahar Singh,13:34:00,14:26:00,2026-03-23,52,30.0,34.36
TRP_028322,TRN_051,Major Mohit Sharma Rajendra Nagar,Pitampura,18:57:00,19:35:00,2026-03-08,38,25.0,39.34
TRP_028323,TRN_097,Dilli Haat - INA,Guru Dronacharya,08:38:00,09:02:00,2026-03-16,24,13.75,34.1
TRP_028324,TRN_088,Lal Quila,Sarita Vihar,14:13:00,14:50:00,2026-03-17,37,22.5,36.24
