date,day,station,line,zone,daily_entries,daily_exits,total_footfall,is_interchange,is_holiday,avg_dwell_time_sec,weather
2026-02-28,Saturday,Khan Market,Violet Line,1,1547,1440,2987,0,0,33,Foggy
2026-01-23,Friday,Satguru Ram Singh Marg,Green Line,1,2606,2434,5040,0,0,30,Foggy
2026-01-13,Tuesday,Green Park,Yellow Line,3,1536,1496,3032,0,0,27,Clear
2026-01-17,Saturday,Samaypur Badli,Yellow Line,1,1562,1505,3067,0,0,28,Smoggy
2026-02-05,Thursday,Sarai,Violet Line,3,3174,2923,6097,0,0,27,Clear
2026-02-07,Saturday,Ghitorni,Yellow Line,2,1630,1541,3171,0,0,20,Foggy
2026-01-06,Tuesday,Shastri Nagar,Red Line,1,1923,1781,3704,0,0,27,Clear
2026-02-07,Saturday,Inderlok,Red Line,2,976,951,1927,0,0,15,Rainy
2026-02-17,Tuesday,Chandni Chowk,Yellow Line,4,9117,8717,17834,0,0,33,Rainy
2026-02-19,Thursday,Nangloi Railway Station,Green Line,1,2675,2629,5304,0,0,26,Foggy
2026-02-13,Friday,Kirti Nagar,Blue Line,1,1716,1607,3323,1,0,15,Cloudy
2026-02-21,Saturday,Chhattarpur,Yellow Line,2,1097,1080,2177,0,0,18,Foggy
2026-01-05,Monday,Saket,Yellow Line,2,2736,2520,5256,0,0,19,Cloudy
2026-02-26,Thursday,Rajdhani Park,Green Line,3,887,872,1759,0,1,24,Clear
2026-01-13,Tuesday,Arjan Garh,Yellow Line,1,2666,2470,5136,0,0,29,Cloudy
2026-02-28,Saturday,Uttam Nagar East,Blue Line,2,971,910,1881,0,0,31,Foggy
2026-02-10,Tuesday,Vidhan Sabha,Yellow Line,1,2983,2829,5812,0,0,32,Foggy
2026-02-10,Tuesday,Paschim Vihar East,Green Line,3,2828,2785,5613,0,0,23,Rainy
2026-01-27,Tuesday,Ashok Park Main,Green Line,4,3630,3278,6908,0,0,39,Clear
2026-01-28,Wednesday,Escorts Mujesar,Violet Line,4,2596,2488,5084,0,0,21,Rainy
2026-01-12,Monday,Rajdhani Park,Green Line,3,2467,2405,4872,0,0,36,Foggy
2026-01-09,Friday,Guru Dronacharya,Yellow Line,2,2594,2527,5121,0,0,30,Foggy
2026-01-19,Monday,Mundka,Green Line,4,1628,1524,3152,0,0,31,Foggy
2026-02-03,Tuesday,AIIMS,Yellow Line,2,3225,3003,6228,0,0,42,Foggy
2026-02-09,Monday,Saket,Yellow Line,1,1974,1909,3883,0,0,15,Foggy
2026-01-24,Saturday,New Delhi,Yellow Line,1,4862,5006,9868,0,0,24,Cloudy
2026-01-22,Thursday,Satguru Ram Singh Marg,Green Line,2,1514,1433,2947,0,0,36,Cloudy
2026-01-07,Wednesday,Harkesh Nagar Okhla,Violet Line,1,3138,3059,6197,0,0,19,Foggy
2026-02-05,Thursday,Sultanpur,Yellow Line,1,1949,1859,3808,0,0,42,Clear
2026-02-02,Monday,Old Faridabad,Violet Line,1,2696,2447,5143,0,0,34,Clear
2026-01-22,Thursday,Escorts Mujesar,Violet Line,2,3002,2821,5823,0,0,34,Cloudy
2026-02-24,Tuesday,Qutab Minar,Yellow Line,3,2123,2097,4220,0,0,28,Foggy
2026-01-17,Saturday,Civil Lines,Yellow Line,2,888,812,1700,0,0,39,Rainy
2026-01-10,Saturday,Indraprastha,Blue Line,2,1385,1260,2645,0,0,32,Cloudy
2026-02-09,Monday,Noida Sector 15,Blue Line,3,2488,2299,4787,0,0,28,Smoggy
2026-01-23,Friday,Jasola Apollo,Violet Line,3,2841,2691,5532,0,0,36,Clear
2026-02-06,Friday,Shahdara,Red Line,2,1926,1803,3729,0,0,38,Foggy
2026-01-01,Thursday,Satguru Ram Singh Marg,Green Line,3,2226,2080,4306,0,0,30,Cloudy
2026-02-04,Wednesday,Inderlok,Red Line,4,1917,1830,3747,0,0,34,Clear
2026-01-08,Thursday,Qutab Minar,Yellow Line,3,3144,2968,6112,0,0,40,Smoggy
2026-01-25,Sunday,Shivaji Park,Green Line,3,687,686,1373,0,1,22,Foggy
2026-01-26,Monday,Sarita Vihar,Violet Line,2,730,700,1430,0,1,41,Clear
2026-02-21,Saturday,Noida Sector 16,Blue Line,4,930,893,1823,0,0,20,Cloudy
2026-01-17,Saturday,Badkhal Mor,Violet Line,2,1040,993,2033,0,0,36,Foggy
2026-01-17,Saturday,Race Course,Yellow Line,1,1445,1344,2789,0,0,38,Clear
2026-02-04,Wednesday,INA,Yellow Line,1,3661,3421,7082,0,0,26,Rainy
2026-01-20,Tuesday,Escorts Mujesar,Violet Line,3,1737,1684,3421,0,0,43,Clear
2026-02-16,Monday,Rohini East,Red Line,3,2096,2006,4102,0,0,35,Clear
2026-02-10,Tuesday,Udyog Nagar,Green Line,2,2416,2233,4649,0,0,18,Cloudy
2026-02-12,Thursday,Seelampur,Red Line,2,2323,2192,4515,0,0,37,Rainy
2026-02-02,Monday,Jama Masjid,Violet Line,2,1610,1609,3219,0,0,27,Foggy
2026-02-23,Monday,Madipur,Green Line,2,2952,2782,5734,0,0,41,Clear
2026-01-17,Saturday,Janakpuri West,Blue Line,3,2624,2375,4999,0,0,28,Foggy
2026-01-23,Friday,Jasola Apollo,Violet Line,1,2289,2216,4505,0,0,24,Clear
2026-02-19,Thursday,Harkesh Nagar Okhla,Violet Line,2,3009,2979,5988,0,0,18,Smoggy
2026-01-24,Saturday,Pratap Nagar,Red Line,3,1715,1711,3426,0,0,33,Foggy
2026-02-07,Saturday,Old Faridabad,Violet Line,2,1781,1729,3510,0,0,27,Cloudy
2026-02-11,Wednesday,Kailash Colony,Violet Line,3,2573,2473,5046,0,0,36,Clear
2026-02-01,Sunday,Arjan Garh,Yellow Line,2,421,400,821,0,1,21,Clear
2026-02-16,Monday,Chawri Bazar,Yellow Line,3,2663,2497,5160,0,0,18,Cloudy
2026-02-08,Sunday,Qutab Minar,Yellow Line,2,642,652,1294,0,1,38,Smoggy
2026-01-09,Friday,Chawri Bazar,Yellow Line,3,2892,2931,5823,0,0,24,Foggy
2026-01-07,Wednesday,Old Faridabad,Violet Line,3,2631,2602,5233,0,0,40,Foggy
2026-01-16,Friday,Kailash Colony,Violet Line,2,3333,3172,6505,0,0,33,Cloudy
2026-02-28,Saturday,Mandi House,Blue Line,4,3177,3149,6326,1,0,40,Clear
2026-01-17,Saturday,Rajouri Garden,Blue Line,2,3715,3351,7066,0,0,16,Rainy
2026-02-24,Tuesday,Shivaji Park,Green Line,2,2835,2640,5475,0,0,23,Clear
2026-01-14,Wednesday,Jahangirpuri,Yellow Line,1,2760,2605,5365,0,0,41,Foggy
2026-01-18,Sunday,Govindpuri,Violet Line,3,659,664,1323,0,1,22,Foggy
2026-01-10,Saturday,Ashok Park Main,Green Line,3,1768,1702,3470,0,0,30,Foggy
2026-01-10,Saturday,MG Road,Yellow Line,3,944,874,1818,0,0,26,Foggy
2026-01-10,Saturday,Arjan Garh,Yellow Line,3,1627,1539,3166,0,0,23,Foggy
2026-02-04,Wednesday,Chandni Chowk,Yellow Line,3,11892,11261,23153,0,0,18,Foggy
2026-01-10,Saturday,Jor Bagh,Yellow Line,2,902,809,1711,0,0,36,Foggy
2026-02-06,Friday,INA,Yellow Line,3,2990,2867,5857,0,0,19,Smoggy
2026-02-28,Saturday,Kanhaiya Nagar,Red Line,4,869,798,1667,0,0,16,Clear
2026-01-20,Tuesday,Shahdara,Red Line,2,3536,3444,6980,0,0,18,Cloudy
2026-01-30,Friday,Nangloi Railway Station,Green Line,1,1756,1627,3383,0,0,15,Foggy
2026-01-24,Saturday,Lajpat Nagar,Violet Line,2,3807,3378,7185,0,0,39,Cloudy
2026-02-22,Sunday,Indraprastha,Blue Line,2,576,510,1086,0,1,33,Foggy
2026-02-08,Sunday,Raja Nahar Singh,Violet Line,1,613,588,1201,0,1,44,Clear
2026-01-04,Sunday,Paschim Vihar West,Green Line,3,506,530,1036,0,1,23,Foggy
2026-01-07,Wednesday,Sarai,Violet Line,3,1541,1471,3012,0,0,20,Clear
2026-02-18,Wednesday,Chandni Chowk,Yellow Line,4,9019,8263,17282,0,0,18,Foggy
2026-01-03,Saturday,Sector 28,Violet Line,1,1058,1010,2068,0,0,42,Cloudy
2026-02-20,Friday,Qutab Minar,Yellow Line,3,2989,2745,5734,0,0,19,Smoggy
2026-02-25,Wednesday,Raja Nahar Singh,Violet Line,1,3322,3194,6516,0,0,41,Cloudy
2026-01-06,Tuesday,Netaji Subhash Place,Red Line,4,2556,2355,4911,0,0,16,Smoggy
2026-01-21,Wednesday,Udyog Nagar,Green Line,1,2751,2628,5379,0,0,32,Clear
2026-01-01,Thursday,Adarsh Nagar,Yellow Line,3,2501,2305,4806,0,0,33,Clear
2026-01-10,Saturday,Sarai,Violet Line,2,1361,1330,2691,0,0,32,Foggy
2026-01-21,Wednesday,Shastri Park,Red Line,4,3133,2942,6075,0,0,35,Rainy
2026-02-20,Friday,Pulbangash,Red Line,3,2160,1970,4130,0,0,40,Clear
2026-02-22,Sunday,Rajdhani Park,Green Line,1,732,689,1421,0,1,28,Clear
2026-01-30,Friday,Dwarka Sector 21,Blue Line,1,5673,5503,11176,0,0,38,Clear
2026-01-28,Wednesday,Dilshad Garden,Red Line,1,4796,4474,9270,0,0,27,Cloudy
2026-01-11,Sunday,Vishwavidyalaya,Yellow Line,1,1564,1341,2905,0,1,18,Foggy
2026-01-30,Friday,Jor Bagh,Yellow Line,2,3236,3070,6306,0,0,24,Smoggy
2026-02-19,Thursday,Samaypur Badli,Yellow Line,2,2155,2106,4261,0,0,34,Foggy
2026-01-03,Saturday,Inderlok,Red Line,2,1663,1768,3431,0,0,41,Clear
2026-02-25,Wednesday,Green Park,Yellow Line,1,2722,2610,5332,0,0,36,Foggy
2026-01-28,Wednesday,Mundka,Green Line,1,2503,2291,4794,0,0,41,Clear
2026-02-05,Thursday,Noida Sector 16,Blue Line,3,3496,3391,6887,0,0,44,Clear
2026-01-18,Sunday,Mohan Estate,Violet Line,3,599,551,1150,0,1,15,Foggy
2026-02-15,Sunday,Model Town,Yellow Line,4,647,604,1251,0,1,33,Cloudy
2026-02-01,Sunday,Barakhamba Road,Blue Line,2,482,444,926,0,1,32,Foggy
2026-01-04,Sunday,Jasola Apollo,Violet Line,1,566,521,1087,0,1,44,Smoggy
2026-02-11,Wednesday,Shastri Park,Red Line,1,2921,2751,5672,0,0,29,Foggy
2026-02-17,Tuesday,Lajpat Nagar,Violet Line,1,5868,5699,11567,0,0,36,Cloudy
2026-02-20,Friday,Ramesh Nagar,Blue Line,2,2682,2533,5215,0,0,33,Smoggy
2026-02-20,Friday,Satguru Ram Singh Marg,Green Line,2,2293,2162,4455,0,0,44,Clear
2026-02-28,Saturday,Jangpura,Violet Line,3,1245,1190,2435,0,0,18,Foggy
2026-01-23,Friday,Sarita Vihar,Violet Line,1,2481,2289,4770,0,0,26,Foggy
2026-02-18,Wednesday,Delhi Gate,Violet Line,1,2811,2633,5444,0,0,29,Foggy
2026-01-23,Friday,Netaji Subhash Place,Red Line,3,2323,2194,4517,0,0,33,Clear
2026-02-15,Sunday,Satguru Ram Singh Marg,Green Line,2,890,861,1751,0,1,28,Clear
2026-02-24,Tuesday,Malviya Nagar,Yellow Line,2,2335,2136,4471,0,0,16,Cloudy
2026-01-15,Thursday,Badarpur Border,Violet Line,3,1912,1879,3791,0,0,44,Rainy
2026-01-06,Tuesday,Civil Lines,Yellow Line,4,2225,2029,4254,0,0,15,Foggy
2026-01-10,Saturday,Central Secretariat,Yellow Line,2,2841,2727,5568,1,0,40,Smoggy
2026-01-18,Sunday,Sultanpur,Yellow Line,1,778,763,1541,0,1,38,Cloudy
2026-01-08,Thursday,Kirti Nagar,Blue Line,4,3546,3285,6831,1,0,33,Foggy
2026-02-06,Friday,Patel Chowk,Yellow Line,4,3482,3323,6805,0,0,17,Rainy
2026-02-01,Sunday,Ramesh Nagar,Blue Line,1,531,518,1049,0,1,29,Foggy
2026-02-05,Thursday,Jama Masjid,Violet Line,4,2016,1929,3945,0,0,20,Smoggy
2026-02-18,Wednesday,Karol Bagh,Blue Line,4,6994,6715,13709,0,0,23,Clear
2026-02-10,Tuesday,Central Secretariat,Yellow Line,1,5312,5056,10368,1,0,34,Rainy
2026-01-09,Friday,Moolchand,Violet Line,1,1996,1896,3892,0,0,28,Foggy
2026-02-25,Wednesday,Harkesh Nagar Okhla,Violet Line,4,2052,1922,3974,0,0,17,Foggy
2026-02-27,Friday,Inderlok,Red Line,2,3016,3089,6105,0,0,17,Foggy
2026-02-14,Saturday,MG Road,Yellow Line,2,967,906,1873,0,0,41,Foggy
2026-02-23,Monday,Brigadier Hoshiar Singh,Green Line,2,3628,3329,6957,0,0,24,Cloudy
2026-01-03,Saturday,Race Course,Yellow Line,3,1393,1348,2741,0,0,40,Foggy
2026-02-28,Saturday,Noida City Centre,Blue Line,4,2448,2342,4790,0,0,36,Clear
2026-01-09,Friday,Rohini West,Red Line,2,3410,3354,6764,0,0,24,Foggy
2026-01-20,Tuesday,Azadpur,Yellow Line,2,6575,6278,12853,0,0,22,Foggy
2026-02-11,Wednesday,Patel Chowk,Yellow Line,3,1949,1835,3784,0,0,22,Cloudy
2026-02-24,Tuesday,Lal Quila,Violet Line,4,3286,3065,6351,0,0,32,Foggy
2026-02-06,Friday,Rajendra Place,Blue Line,2,2573,2487,5060,0,0,22,Clear
2026-01-29,Thursday,Pragati Maidan,Blue Line,1,1541,1430,2971,0,0,20,Clear
2026-01-07,Wednesday,Nangloi Railway Station,Green Line,1,1648,1573,3221,0,0,16,Cloudy
2026-02-13,Friday,Brigadier Hoshiar Singh,Green Line,2,2413,2360,4773,0,0,27,Foggy
2026-02-22,Sunday,Govindpuri,Violet Line,3,447,418,865,0,1,39,Clear
2026-01-20,Tuesday,Azadpur,Yellow Line,4,6691,6409,13100,0,0,22,Clear
2026-02-03,Tuesday,Badarpur Border,Violet Line,1,3518,3284,6802,0,0,30,Clear
2026-02-03,Tuesday,Green Park,Yellow Line,3,2936,2764,5700,0,0,36,Clear
2026-02-01,Sunday,Sarai,Violet Line,3,656,679,1335,0,1,35,Foggy
2026-02-28,Saturday,Race Course,Yellow Line,2,1726,1676,3402,0,0,38,Clear
2026-02-12,Thursday,Barakhamba Road,Blue Line,1,2389,2178,4567,0,0,22,Smoggy
2026-01-04,Sunday,Maharaja Surajmal Stadium,Green Line,1,480,473,953,0,1,19,Clear
2026-01-05,Monday,Lal Quila,Violet Line,1,1509,1472,2981,0,0,42,Rainy
2026-01-25,Sunday,Dilshad Garden,Red Line,2,1621,1500,3121,0,1,18,Cloudy
2026-01-10,Saturday,Paschim Vihar West,Green Line,1,815,782,1597,0,0,30,Clear
2026-01-10,Saturday,Kirti Nagar,Blue Line,1,1795,1672,3467,1,0,20,Foggy
2026-02-11,Wednesday,Green Park,Yellow Line,2,3419,3279,6698,0,0,19,Foggy
2026-02-11,Wednesday,Chandni Chowk,Yellow Line,2,7725,7547,15272,0,0,27,Smoggy
2026-02-26,Thursday,Netaji Subhash Place,Red Line,1,496,467,963,0,1,18,Foggy
2026-01-31,Saturday,Badkhal Mor,Violet Line,2,1040,1043,2083,0,0,24,Clear
2026-02-15,Sunday,Sarita Vihar,Violet Line,2,605,566,1171,0,1,39,Rainy
2026-01-17,Saturday,Rohini East,Red Line,1,1211,1137,2348,0,0,28,Foggy
2026-01-15,Thursday,New Delhi,Yellow Line,2,11044,10256,21300,0,0,24,Clear
2026-02-17,Tuesday,Patel Chowk,Yellow Line,2,3424,3060,6484,0,0,15,Clear
2026-02-13,Friday,Rajouri Garden,Blue Line,3,6136,5848,11984,0,0,33,Foggy
2026-01-31,Saturday,Janpath,Violet Line,1,1697,1546,3243,0,0,40,Cloudy
2026-01-05,Monday,Green Park,Yellow Line,1,2681,2585,5266,0,0,23,Rainy
2026-02-09,Monday,Kirti Nagar,Blue Line,2,1916,1818,3734,1,0,29,Foggy
2026-02-13,Friday,Keshav Puram,Red Line,2,1933,1871,3804,0,0,30,Foggy
2026-01-20,Tuesday,Inderlok,Red Line,3,1600,1569,3169,0,0,26,Cloudy
2026-01-29,Thursday,INA,Yellow Line,3,3291,3150,6441,0,0,27,Clear
2026-01-28,Wednesday,Welcome,Red Line,2,3470,3233,6703,0,0,22,Clear
2026-01-27,Tuesday,NHPC Chowk,Violet Line,1,2424,2414,4838,0,0,37,Clear
2026-02-04,Wednesday,Inderlok,Red Line,3,2746,2681,5427,0,0,43,Rainy
2026-01-24,Saturday,Keshav Puram,Red Line,2,1660,1510,3170,0,0,28,Cloudy
2026-01-07,Wednesday,Badkhal Mor,Violet Line,1,2637,2510,5147,0,0,22,Clear
2026-01-31,Saturday,Green Park,Yellow Line,4,1354,1230,2584,0,0,33,Clear
2026-01-18,Sunday,Saket,Yellow Line,4,611,566,1177,0,1,16,Smoggy
2026-02-09,Monday,Hauz Khas,Yellow Line,4,9316,8658,17974,0,0,30,Foggy
2026-02-01,Sunday,Vishwavidyalaya,Yellow Line,1,1796,1734,3530,0,1,28,Foggy
2026-01-29,Thursday,Indraprastha,Blue Line,2,2719,2632,5351,0,0,29,Smoggy
2026-01-22,Thursday,Welcome,Red Line,2,2993,2822,5815,0,0,30,Clear
2026-01-07,Wednesday,Kailash Colony,Violet Line,2,3443,3301,6744,0,0,39,Foggy
2026-02-18,Wednesday,Janakpuri West,Blue Line,2,7283,7034,14317,0,0,35,Foggy
2026-01-02,Friday,Badarpur Border,Violet Line,4,1704,1579,3283,0,0,32,Clear
2026-01-31,Saturday,Samaypur Badli,Yellow Line,2,957,871,1828,0,0,32,Clear
2026-01-18,Sunday,Escorts Mujesar,Violet Line,3,821,778,1599,0,1,15,Clear
2026-02-17,Tuesday,Chawri Bazar,Yellow Line,3,2664,2493,5157,0,0,41,Clear
2026-02-06,Friday,Saket,Yellow Line,1,3329,3163,6492,0,0,36,Clear
2026-02-06,Friday,Tughlakabad,Violet Line,2,2744,2538,5282,0,0,29,Clear
2026-02-11,Wednesday,Sarita Vihar,Violet Line,3,3442,3134,6576,0,0,15,Rainy
2026-02-20,Friday,Mundka,Green Line,1,1935,1826,3761,0,0,22,Clear
2026-02-11,Wednesday,MG Road,Yellow Line,2,1916,1712,3628,0,0,34,Rainy
2026-01-23,Friday,Harkesh Nagar Okhla,Violet Line,4,2364,2230,4594,0,0,36,Foggy
2026-02-17,Tuesday,Ramesh Nagar,Blue Line,1,2424,2329,4753,0,0,25,Foggy
2026-01-23,Friday,Badarpur Border,Violet Line,1,2896,2867,5763,0,0,26,Foggy
2026-01-15,Thursday,Sultanpur,Yellow Line,2,3464,3385,6849,0,0,33,Rainy
2026-01-10,Saturday,Jor Bagh,Yellow Line,1,754,769,1523,0,0,32,Clear
2026-01-22,Thursday,MG Road,Yellow Line,1,1930,1883,3813,0,0,19,Foggy
2026-02-13,Friday,HUDA City Centre,Yellow Line,1,4860,4532,9392,0,0,17,Smoggy
2026-02-21,Saturday,Moolchand,Violet Line,3,1144,1123,2267,0,0,26,Clear
2026-01-17,Saturday,Adarsh Nagar,Yellow Line,1,785,714,1499,0,0,39,Foggy
2026-01-03,Saturday,Yamuna Bank,Blue Line,2,3286,3171,6457,0,0,37,Foggy
2026-01-28,Wednesday,NHPC Chowk,Violet Line,1,3137,3085,6222,0,0,21,Rainy
2026-02-19,Thursday,Jama Masjid,Violet Line,4,2220,2138,4358,0,0,41,Clear
2026-02-17,Tuesday,Nangloi Railway Station,Green Line,2,2594,2485,5079,0,0,29,Clear
2026-01-12,Monday,HUDA City Centre,Yellow Line,3,4811,4790,9601,0,0,33,Foggy
2026-01-18,Sunday,Paschim Vihar West,Green Line,3,826,795,1621,0,1,27,Cloudy
2026-02-19,Thursday,Karol Bagh,Blue Line,3,6914,6474,13388,0,0,44,Cloudy
2026-01-25,Sunday,Rohini Sector 18,Yellow Line,1,689,638,1327,0,1,15,Foggy
2026-01-25,Sunday,Patel Chowk,Yellow Line,2,500,446,946,0,1,39,Clear
2026-02-11,Wednesday,Chandni Chowk,Yellow Line,2,8955,8371,17326,0,0,33,Cloudy
2026-01-10,Saturday,Moolchand,Violet Line,1,1383,1309,2692,0,0,16,Foggy
2026-01-09,Friday,Vidhan Sabha,Yellow Line,1,2421,2249,4670,0,0,37,Rainy
2026-01-28,Wednesday,Lajpat Nagar,Violet Line,3,6453,6205,12658,0,0,38,Cloudy
2026-01-01,Thursday,Pratap Nagar,Red Line,3,2588,2486,5074,0,0,21,Rainy
2026-02-26,Thursday,IFFCO Chowk,Yellow Line,4,553,525,1078,0,1,31,Clear
2026-01-27,Tuesday,Lal Quila,Violet Line,2,2877,2686,5563,0,0,22,Clear
2026-02-12,Thursday,Ghitorni,Yellow Line,1,3453,3275,6728,0,0,31,Smoggy
2026-02-27,Friday,Karol Bagh,Blue Line,4,7550,6886,14436,0,0,37,Smoggy
2026-01-01,Thursday,Tughlakabad,Violet Line,1,2951,2782,5733,0,0,40,Clear
2026-01-25,Sunday,Jor Bagh,Yellow Line,1,741,738,1479,0,1,42,Cloudy
2026-02-02,Monday,Sikanderpur,Yellow Line,3,5907,5376,11283,0,0,40,Smoggy
2026-02-25,Wednesday,Kirti Nagar,Blue Line,3,2845,2791,5636,1,0,23,Clear
2026-01-05,Monday,Mewala Maharajpur,Violet Line,2,2831,2780,5611,0,0,29,Foggy
2026-01-21,Wednesday,Barakhamba Road,Blue Line,3,3377,3194,6571,0,0,35,Clear
2026-01-20,Tuesday,Mohan Estate,Violet Line,1,1604,1507,3111,0,0,26,Clear
2026-02-02,Monday,MG Road,Yellow Line,2,3357,3162,6519,0,0,34,Clear
2026-02-21,Saturday,Brigadier Hoshiar Singh,Green Line,3,771,741,1512,0,0,19,Foggy
2026-01-27,Tuesday,Chhattarpur,Yellow Line,4,2676,2569,5245,0,0,28,Cloudy
2026-01-19,Monday,Kanhaiya Nagar,Red Line,2,3288,3221,6509,0,0,37,Cloudy
2026-01-29,Thursday,Peeragarhi,Green Line,1,2426,2327,4753,0,0,28,Cloudy
2026-01-09,Friday,Delhi Gate,Violet Line,1,3109,2958,6067,0,0,29,Foggy
2026-01-14,Wednesday,Pragati Maidan,Blue Line,1,1610,1558,3168,0,0,31,Foggy
2026-01-17,Saturday,Jor Bagh,Yellow Line,1,1269,1311,2580,0,0,34,Smoggy
2026-02-17,Tuesday,Lajpat Nagar,Violet Line,2,6365,6001,12366,0,0,34,Clear
2026-01-05,Monday,Brigadier Hoshiar Singh,Green Line,3,2330,2299,4629,0,0,35,Smoggy
2026-02-02,Monday,Satguru Ram Singh Marg,Green Line,2,3206,2933,6139,0,0,21,Foggy
2026-02-21,Saturday,Vidhan Sabha,Yellow Line,1,1325,1251,2576,0,0,23,Clear
2026-02-26,Thursday,Green Park,Yellow Line,1,744,665,1409,0,1,30,Cloudy
2026-01-22,Thursday,Model Town,Yellow Line,2,2816,2719,5535,0,0,40,Foggy
2026-01-10,Saturday,Chawri Bazar,Yellow Line,2,1494,1438,2932,0,0,33,Clear
2026-02-12,Thursday,Harkesh Nagar Okhla,Violet Line,4,2284,2114,4398,0,0,40,Foggy
2026-02-16,Monday,JLN Stadium,Violet Line,3,1524,1446,2970,0,0,42,Rainy
2026-01-21,Wednesday,Ashok Park Main,Green Line,2,3595,3316,6911,0,0,20,Foggy
2026-02-12,Thursday,Udyog Nagar,Green Line,2,2897,2703,5600,0,0,35,Rainy
2026-02-26,Thursday,Chawri Bazar,Yellow Line,4,541,551,1092,0,1,32,Clear
2026-01-26,Monday,Satguru Ram Singh Marg,Green Line,3,753,737,1490,0,1,16,Clear
2026-02-27,Friday,Neelam Chowk Ajronda,Violet Line,4,2669,2544,5213,0,0,38,Foggy
2026-02-20,Friday,Inderlok,Red Line,1,3480,3293,6773,0,0,35,Smoggy
2026-02-07,Saturday,Satguru Ram Singh Marg,Green Line,1,962,940,1902,0,0,34,Clear
2026-02-25,Wednesday,Civil Lines,Yellow Line,2,1875,1741,3616,0,0,21,Cloudy
2026-02-14,Saturday,Tughlakabad,Violet Line,2,824,784,1608,0,0,44,Cloudy
2026-01-22,Thursday,Rajouri Garden,Blue Line,4,6281,5999,12280,0,0,22,Clear
2026-01-20,Tuesday,Ramesh Nagar,Blue Line,1,2086,2037,4123,0,0,42,Rainy
2026-01-09,Friday,Jasola Apollo,Violet Line,1,2530,2466,4996,0,0,31,Foggy
2026-02-17,Tuesday,Ramesh Nagar,Blue Line,1,1813,1792,3605,0,0,21,Smoggy
2026-01-14,Wednesday,GTB Nagar,Yellow Line,3,3575,3316,6891,0,0,17,Cloudy
2026-01-01,Thursday,Pratap Nagar,Red Line,3,2614,2452,5066,0,0,19,Clear
2026-02-24,Tuesday,Karol Bagh,Blue Line,4,6844,6708,13552,0,0,16,Rainy
2026-01-06,Tuesday,Sarita Vihar,Violet Line,4,2045,1931,3976,0,0,36,Cloudy
2026-01-01,Thursday,Nehru Place,Violet Line,3,5405,5034,10439,0,0,34,Clear
2026-02-02,Monday,Chandni Chowk,Yellow Line,2,11145,10645,21790,0,0,40,Foggy
2026-02-20,Friday,Punjabi Bagh,Green Line,1,2988,2904,5892,0,0,30,Clear
2026-02-24,Tuesday,Lal Quila,Violet Line,3,2609,2550,5159,0,0,28,Foggy
2026-01-18,Sunday,Kailash Colony,Violet Line,4,754,740,1494,0,1,29,Foggy
2026-01-14,Wednesday,Rajendra Place,Blue Line,1,2265,2113,4378,0,0,33,Foggy
2026-01-14,Wednesday,IFFCO Chowk,Yellow Line,2,1530,1463,2993,0,0,24,Smoggy
2026-02-26,Thursday,Kailash Colony,Violet Line,4,528,504,1032,0,1,25,Cloudy
2026-01-13,Tuesday,Shastri Park,Red Line,3,3042,2936,5978,0,0,36,Smoggy
2026-02-07,Saturday,Inderlok,Red Line,3,1027,1014,2041,0,0,25,Rainy
2026-01-07,Wednesday,Kalkaji Mandir,Violet Line,3,1630,1608,3238,0,0,41,Clear
2026-02-14,Saturday,Nehru Place,Violet Line,2,2296,2338,4634,0,0,41,Smoggy
2026-01-18,Sunday,Janakpuri West,Blue Line,1,1609,1551,3160,0,1,32,Smoggy
2026-02-07,Saturday,Qutab Minar,Yellow Line,3,872,840,1712,0,0,23,Cloudy
2026-02-27,Friday,Race Course,Yellow Line,1,2045,1923,3968,0,0,23,Clear
2026-01-18,Sunday,Indraprastha,Blue Line,1,668,666,1334,0,1,38,Clear
2026-02-07,Saturday,Rajouri Garden,Blue Line,3,2400,2324,4724,0,0,18,Clear
2026-01-10,Saturday,Mewala Maharajpur,Violet Line,3,1751,1626,3377,0,0,29,Clear
2026-02-21,Saturday,Kirti Nagar,Blue Line,3,944,887,1831,1,0,43,Clear
2026-01-27,Tuesday,Kohat Enclave,Red Line,1,1957,1813,3770,0,0,38,Clear
2026-01-14,Wednesday,Moti Nagar,Blue Line,2,2531,2451,4982,0,0,21,Smoggy
2026-02-25,Wednesday,Rohini East,Red Line,1,3251,3093,6344,0,0,24,Clear
2026-02-10,Tuesday,Janakpuri West,Blue Line,3,5868,5789,11657,0,0,22,Foggy
2026-02-15,Sunday,Tughlakabad,Violet Line,3,863,808,1671,0,1,27,Clear
2026-01-05,Monday,Mewala Maharajpur,Violet Line,2,2934,2873,5807,0,0,15,Foggy
2026-01-07,Wednesday,Jangpura,Violet Line,1,3283,3155,6438,0,0,34,Clear
2026-01-26,Monday,Kohat Enclave,Red Line,3,512,463,975,0,1,23,Cloudy
2026-02-01,Sunday,Kailash Colony,Violet Line,2,416,412,828,0,1,34,Clear
2026-01-04,Sunday,Sikanderpur,Yellow Line,3,1583,1456,3039,0,1,15,Smoggy
2026-01-13,Tuesday,Delhi Gate,Violet Line,3,2408,2329,4737,0,0,44,Clear
2026-01-27,Tuesday,Guru Dronacharya,Yellow Line,4,2977,2736,5713,0,0,35,Foggy
