date,day,line,total_trips,total_passengers,avg_speed_kmph,distance_km,energy_consumption_kwh,on_time_percent,revenue_inr,operational_cost_inr,is_holiday,weather
2026-02-19,Thursday,Yellow Line,206,81782,38.3,49.3,46590.18,85.9,2235363.42,1510183.67,0,Cloudy
2026-01-06,Tuesday,Blue Line,334,145290,44.9,56.6,72027.43,76.6,3559986.71,2377630.86,0,Clear
2026-02-08,Sunday,Green Line,115,33925,31.4,29.6,32142.26,88.3,878140.31,1150408.81,1,Clear
2026-01-14,Wednesday,Yellow Line,140,39340,36.5,49.3,39143.26,95.6,993387.85,728149.53,0,Clear
2026-01-27,Tuesday,Violet Line,323,127908,30.2,46.6,85072.97,97.9,2606669.64,2922164.83,0,Cloudy
2026-01-07,Wednesday,Red Line,189,41769,43.2,25.1,29965.39,94.7,780086.42,1597360.15,0,Rainy
2026-01-16,Friday,Violet Line,207,43056,38.9,46.6,49700.97,93.3,989814.31,1754077.75,0,Cloudy
2026-01-10,Saturday,Green Line,203,44457,44.0,29.6,42531.95,85.1,1175183.76,1744347.44,0,Cloudy
2026-02-22,Sunday,Violet Line,183,52887,43.0,46.6,40322.48,87.7,955104.58,1673219.1,1,Clear
2026-02-05,Thursday,Red Line,333,83583,35.7,25.1,67680.19,76.4,1740727.92,3756516.07,0,Cloudy
2026-01-02,Friday,Violet Line,316,138408,33.0,46.6,68561.38,83.3,2768956.43,3466579.61,0,Cloudy
2026-02-26,Thursday,Green Line,60,21780,40.4,29.6,10901.8,97.0,549983.86,598656.36,1,Rainy
2026-02-21,Saturday,Violet Line,331,124456,43.6,46.6,78937.93,91.2,3388017.25,1740470.92,0,Clear
2026-01-22,Thursday,Yellow Line,316,135564,43.0,49.3,61949.16,76.9,3695315.95,1808958.26,0,Clear
2026-02-14,Saturday,Violet Line,167,70307,36.5,46.6,31416.52,76.7,1457983.86,1528036.72,0,Cloudy
2026-01-04,Sunday,Violet Line,111,35298,33.8,46.6,27487.3,92.9,653249.58,1251391.33,1,Clear
2026-02-26,Thursday,Violet Line,132,41712,37.2,46.6,33735.13,76.1,1007483.65,759186.37,1,Foggy
2026-01-09,Friday,Yellow Line,149,65709,33.3,49.3,31231.32,87.4,1539937.05,922154.23,0,Clear
2026-01-01,Thursday,Red Line,377,113100,38.3,25.1,70101.65,84.3,2974714.0,2838038.99,0,Rainy
2026-02-02,Monday,Red Line,286,84084,32.2,25.1,53204.95,88.5,2243536.07,1442622.46,0,Clear
2026-02-02,Monday,Yellow Line,343,73402,32.3,49.3,67516.45,77.1,1950204.93,3543271.31,0,Clear
2026-02-19,Thursday,Green Line,173,73871,40.7,29.6,48145.18,96.7,1922354.82,1310935.19,0,Foggy
2026-02-24,Tuesday,Blue Line,286,57772,44.8,56.6,52294.06,90.8,1238828.16,2685724.31,0,Smoggy
2026-02-21,Saturday,Blue Line,203,54404,35.6,56.6,41193.76,97.5,1346975.32,2304800.4,0,Clear
2026-01-11,Sunday,Blue Line,105,33075,40.2,56.6,27534.53,82.2,819535.47,776806.04,1,Clear
2026-02-26,Thursday,Yellow Line,155,63395,37.1,49.3,30355.46,97.2,1292597.08,1309767.92,1,Clear
2026-02-13,Friday,Violet Line,271,105419,32.0,46.6,64602.33,81.5,2043681.46,2650468.24,0,Cloudy
2026-02-08,Sunday,Yellow Line,68,20536,34.9,49.3,11421.59,88.9,514549.57,619700.64,1,Clear
2026-02-24,Tuesday,Green Line,319,133023,31.6,29.6,49872.64,81.9,2720508.61,1619607.32,0,Rainy
2026-02-15,Sunday,Violet Line,69,25599,36.5,46.6,13624.42,95.0,573129.99,543668.05,1,Foggy
2026-01-12,Monday,Blue Line,253,70334,36.0,56.6,49980.47,89.2,1419585.66,1936648.68,0,Clear
2026-02-07,Saturday,Red Line,140,39340,39.9,25.1,38716.72,92.4,873986.98,1016793.18,0,Clear
2026-01-14,Wednesday,Violet Line,135,53595,37.1,46.6,36965.0,75.9,1037263.35,1206482.36,0,Foggy
2026-01-29,Thursday,Violet Line,256,86272,42.1,46.6,67890.5,97.9,2145781.3,2502042.01,0,Foggy
2026-01-17,Saturday,Red Line,194,76242,30.4,25.1,42844.62,84.5,2020776.51,2237645.37,0,Foggy
2026-02-20,Friday,Blue Line,276,85008,37.4,56.6,46499.07,85.5,2379342.24,1388864.92,0,Rainy
2026-02-02,Monday,Violet Line,190,79230,43.1,46.6,42570.04,85.9,1700426.38,2208650.72,0,Clear
2026-01-16,Friday,Red Line,366,90036,37.0,25.1,60876.31,90.3,1652992.06,4249838.39,0,Rainy
2026-02-15,Sunday,Blue Line,113,41132,43.1,56.6,27899.45,90.7,798772.05,1067605.31,1,Clear
2026-01-28,Wednesday,Violet Line,214,86884,36.6,46.6,59909.31,94.5,1669079.06,2291612.4,0,Foggy
2026-01-28,Wednesday,Green Line,202,59590,31.5,29.6,48282.9,87.3,1104646.98,2291620.81,0,Foggy
2026-01-03,Saturday,Red Line,231,60753,31.5,25.1,45892.74,92.9,1115987.48,1226728.43,0,Cloudy
2026-02-10,Tuesday,Yellow Line,137,28907,41.7,49.3,30942.16,87.2,646946.96,1349449.94,0,Foggy
2026-01-14,Wednesday,Green Line,348,85608,43.2,29.6,70094.63,95.7,1765712.87,2678768.31,0,Foggy
2026-01-11,Sunday,Blue Line,78,25428,35.0,56.6,19593.59,80.6,693502.49,836803.99,1,Clear
2026-02-20,Friday,Blue Line,352,133760,37.8,56.6,91712.19,90.9,3468980.54,1823529.23,0,Clear
2026-02-17,Tuesday,Green Line,375,104250,44.6,29.6,96149.53,95.7,1884217.9,3064676.82,0,Foggy
2026-02-23,Monday,Yellow Line,379,151600,44.9,49.3,79048.73,90.6,4027363.22,3008978.73,0,Foggy
2026-01-05,Monday,Violet Line,356,87576,31.0,46.6,97258.81,96.4,2338695.71,4238788.06,0,Clear
2026-01-10,Saturday,Violet Line,178,55002,41.5,46.6,41589.34,93.4,1279488.76,930988.39,0,Cloudy
2026-02-06,Friday,Red Line,205,54120,35.1,25.1,38984.56,85.2,1005004.43,1177065.69,0,Rainy
2026-02-23,Monday,Yellow Line,358,78760,33.4,49.3,81936.86,96.0,1812639.62,2326649.3,0,Clear
2026-02-24,Tuesday,Green Line,228,86868,43.7,29.6,52229.63,92.4,1713129.27,2729585.22,0,Cloudy
2026-02-19,Thursday,Red Line,179,70526,38.2,25.1,32827.69,91.4,1801564.36,1565870.05,0,Clear
2026-01-28,Wednesday,Green Line,142,62338,39.7,29.6,34397.18,97.8,1362228.88,795430.4,0,Clear
2026-02-24,Tuesday,Violet Line,232,82360,37.7,46.6,41047.8,90.9,2090319.61,1672512.19,0,Foggy
2026-02-20,Friday,Yellow Line,292,103660,43.4,49.3,44425.09,97.2,2358042.45,2414614.45,0,Clear
2026-02-17,Tuesday,Yellow Line,267,116412,34.4,49.3,45632.3,82.3,3108651.78,2326075.92,0,Rainy
2026-02-26,Thursday,Red Line,181,76744,34.1,25.1,30873.51,97.3,1926080.65,1291002.27,1,Clear
2026-01-22,Thursday,Red Line,360,138600,33.6,25.1,91069.94,94.8,3574027.64,2549095.56,0,Clear
2026-01-17,Saturday,Red Line,241,77361,32.2,25.1,45009.62,87.5,1838989.23,2849100.74,0,Foggy
2026-02-08,Sunday,Yellow Line,81,26001,34.7,49.3,14165.99,80.1,624255.23,734638.53,1,Clear
2026-02-03,Tuesday,Blue Line,129,34572,40.4,56.6,32316.19,85.1,680515.49,1498189.86,0,Cloudy
2026-02-22,Sunday,Violet Line,164,49364,32.6,46.6,30265.96,92.7,987638.93,1892307.74,1,Clear
2026-02-24,Tuesday,Blue Line,297,78705,33.4,56.6,79109.82,78.7,1513497.26,2629338.6,0,Foggy
2026-01-23,Friday,Yellow Line,187,48059,31.3,49.3,49097.13,78.9,1229001.83,1741820.44,0,Smoggy
2026-02-12,Thursday,Red Line,337,129071,38.9,25.1,69572.13,83.9,2325357.74,2841018.45,0,Clear
2026-02-13,Friday,Green Line,154,65296,45.0,29.6,39481.36,89.2,1733839.62,1277749.96,0,Clear
2026-02-21,Saturday,Green Line,139,42534,31.4,29.6,25941.6,97.2,777969.34,952388.86,0,Foggy
2026-01-03,Saturday,Green Line,212,85436,31.0,29.6,39536.31,93.5,2128817.69,1449385.7,0,Rainy
2026-01-30,Friday,Blue Line,173,60723,38.1,56.6,46211.07,94.3,1510010.42,1592475.96,0,Foggy
2026-02-02,Monday,Violet Line,328,101352,30.4,46.6,68634.25,87.4,2148387.42,2820604.2,0,Foggy
2026-01-01,Thursday,Blue Line,165,39270,34.8,56.6,41726.3,91.8,782632.44,1170199.26,0,Foggy
2026-01-14,Wednesday,Yellow Line,335,112225,40.2,49.3,51452.9,79.3,2116052.44,2208696.88,0,Smoggy
2026-02-17,Tuesday,Green Line,317,64034,41.8,29.6,72311.83,97.7,1773395.28,2199183.71,0,Cloudy
2026-02-18,Wednesday,Violet Line,305,114070,32.3,46.6,48511.77,83.6,2912025.45,3019592.34,0,Clear
2026-02-26,Thursday,Green Line,148,33448,33.8,29.6,28612.7,90.8,708930.48,820709.13,1,Rainy
2026-01-01,Thursday,Blue Line,282,102366,34.5,56.6,73448.59,87.7,2848367.31,2438439.99,0,Foggy
2026-01-30,Friday,Blue Line,183,78690,34.2,56.6,38560.71,88.1,1434313.39,1020890.64,0,Smoggy
2026-02-10,Tuesday,Violet Line,165,47685,35.2,46.6,43682.79,80.5,1062234.84,1271203.19,0,Smoggy
2026-01-21,Wednesday,Green Line,160,46240,34.1,29.6,35309.39,79.7,1273781.86,1870471.73,0,Cloudy
2026-02-18,Wednesday,Red Line,188,59408,34.8,25.1,44451.38,96.8,1512415.03,1190185.24,0,Clear
2026-02-26,Thursday,Violet Line,110,27610,36.1,46.6,28295.1,97.0,519351.49,681367.84,1,Clear
2026-01-11,Sunday,Green Line,181,37105,31.0,29.6,27610.92,96.2,931960.96,1494692.26,1,Foggy
2026-01-23,Friday,Violet Line,239,78392,40.7,46.6,40247.4,94.6,1672570.0,2511947.62,0,Clear
2026-02-27,Friday,Red Line,231,76230,44.6,25.1,58478.39,80.9,1504063.31,1459225.18,0,Smoggy
2026-02-10,Tuesday,Yellow Line,125,31750,43.3,49.3,30812.55,94.7,707414.29,1020804.19,0,Foggy
2026-01-22,Thursday,Yellow Line,357,98175,34.5,49.3,65759.6,97.2,2570175.69,3926703.56,0,Clear
2026-02-15,Sunday,Green Line,177,69207,33.7,29.6,37950.29,78.9,1518408.5,1658356.01,1,Clear
2026-02-16,Monday,Yellow Line,141,32007,36.7,49.3,25838.69,82.4,733301.61,894193.82,0,Clear
2026-02-08,Sunday,Yellow Line,63,12978,36.4,49.3,13645.5,87.8,361791.75,465400.17,1,Rainy
2026-02-08,Sunday,Blue Line,64,24064,38.4,56.6,16101.03,90.6,470249.98,623424.47,1,Foggy
2026-02-23,Monday,Yellow Line,250,106250,35.3,49.3,60333.49,90.8,2736799.52,2260855.17,0,Foggy
2026-01-26,Monday,Blue Line,121,51546,34.1,56.6,23645.65,84.6,1171985.5,756843.38,1,Smoggy
2026-01-06,Tuesday,Blue Line,127,50927,36.8,56.6,25450.89,83.9,1177116.05,979192.05,0,Foggy
2026-01-11,Sunday,Red Line,133,42959,40.0,25.1,36470.29,89.3,986244.37,852852.12,1,Foggy
2026-02-23,Monday,Blue Line,259,80290,32.0,56.6,43741.5,97.7,1496381.44,1511342.08,0,Foggy
2026-01-28,Wednesday,Yellow Line,349,115868,39.0,49.3,73438.41,91.0,2192878.34,2800205.52,0,Clear
2026-01-15,Thursday,Red Line,132,56100,37.8,25.1,35475.55,97.1,1203541.08,1406186.93,0,Clear
2026-02-12,Thursday,Blue Line,137,28359,33.0,56.6,21462.2,84.2,584025.1,1391391.62,0,Clear
2026-01-12,Monday,Blue Line,167,61456,34.0,56.6,28779.09,79.8,1441064.72,1154107.29,0,Clear
2026-02-12,Thursday,Blue Line,222,50616,38.1,56.6,41995.25,83.8,1040096.48,1659090.43,0,Foggy
2026-02-04,Wednesday,Green Line,292,87016,32.4,29.6,46829.34,78.3,1973005.73,3244273.63,0,Foggy
2026-02-25,Wednesday,Blue Line,282,66552,40.1,56.6,44131.91,87.2,1836797.37,1859808.94,0,Clear
2026-01-03,Saturday,Violet Line,289,80920,40.6,46.6,62519.22,84.8,2173269.72,1610960.31,0,Clear
2026-01-28,Wednesday,Yellow Line,320,64640,42.1,49.3,68458.94,88.5,1326782.44,1787575.92,0,Cloudy
2026-01-16,Friday,Yellow Line,265,96725,38.3,49.3,69896.55,92.1,1849517.83,2079589.21,0,Cloudy
2026-02-16,Monday,Red Line,151,37297,35.2,25.1,31039.08,77.6,741834.36,935121.5,0,Cloudy
2026-01-07,Wednesday,Green Line,261,81432,32.4,29.6,72928.95,77.9,1978823.75,2124278.28,0,Cloudy
2026-01-17,Saturday,Violet Line,210,48090,40.3,46.6,35574.79,97.4,948299.71,2177517.35,0,Foggy
2026-01-29,Thursday,Yellow Line,363,103092,36.2,49.3,73632.38,83.4,2475224.4,2111246.62,0,Smoggy
2026-02-05,Thursday,Green Line,327,68670,35.4,29.6,65714.09,97.6,1562293.41,2374596.34,0,Cloudy
2026-01-03,Saturday,Blue Line,270,103140,32.1,56.6,55812.03,94.3,2329615.99,1956211.86,0,Clear
2026-01-21,Wednesday,Violet Line,144,40896,38.1,46.6,30788.47,86.2,922553.3,1601847.87,0,Cloudy
2026-01-15,Thursday,Green Line,211,58025,32.7,29.6,46458.43,89.4,1578100.1,1589938.24,0,Foggy
2026-01-03,Saturday,Violet Line,272,57392,38.7,46.6,58222.83,93.0,1600094.32,1481509.2,0,Cloudy
2026-01-30,Friday,Yellow Line,255,69105,42.0,49.3,43656.27,91.8,1472256.47,2533050.24,0,Clear
2026-02-06,Friday,Green Line,267,74760,40.3,29.6,59434.13,87.7,1793831.11,1484010.84,0,Clear
2026-01-06,Tuesday,Red Line,295,115935,36.4,25.1,76406.8,82.7,2458096.75,2862384.76,0,Smoggy
2026-01-04,Sunday,Blue Line,170,48960,38.0,56.6,45140.95,84.6,1332403.94,1837441.78,1,Clear
2026-02-25,Wednesday,Green Line,274,88228,42.8,29.6,43263.06,89.5,2229581.84,2851467.05,0,Cloudy
2026-01-11,Sunday,Red Line,137,47950,31.3,25.1,37362.93,93.2,1092258.84,1140240.71,1,Smoggy
2026-01-25,Sunday,Violet Line,117,35685,35.5,46.6,19640.08,78.1,972380.18,1077326.98,1,Clear
2026-02-20,Friday,Blue Line,237,97881,38.7,56.6,36537.4,85.0,1879271.0,1951064.02,0,Foggy
2026-01-10,Saturday,Yellow Line,172,52976,36.9,49.3,28611.16,93.4,1048535.77,1784760.99,0,Smoggy
2026-01-11,Sunday,Violet Line,104,32760,36.4,46.6,21688.65,82.1,662782.73,1149182.51,1,Cloudy
2026-02-24,Tuesday,Yellow Line,160,54240,38.6,49.3,31618.99,75.6,1488149.32,1577870.63,0,Smoggy
2026-02-22,Sunday,Green Line,140,44940,35.0,29.6,31876.22,79.8,1139931.68,1376505.51,1,Clear
2026-01-10,Saturday,Green Line,129,37797,38.5,29.6,21254.54,82.3,969409.04,690983.52,0,Foggy
2026-02-13,Friday,Yellow Line,173,49132,32.6,49.3,29911.13,90.6,995794.33,1796543.56,0,Foggy
2026-01-06,Tuesday,Red Line,316,72996,43.0,25.1,59179.14,90.9,1335890.55,2297939.7,0,Clear
2026-01-24,Saturday,Yellow Line,298,82248,30.7,49.3,81369.71,94.9,1796742.75,2701432.02,0,Foggy
2026-01-07,Wednesday,Blue Line,137,47128,44.4,56.6,28196.46,79.3,990812.68,709382.57,0,Clear
2026-02-10,Tuesday,Violet Line,167,43587,30.1,46.6,27701.14,81.2,1088170.69,1798184.1,0,Clear
2026-02-11,Wednesday,Yellow Line,171,36765,32.8,49.3,45481.38,94.7,718865.74,1720243.26,0,Clear
2026-02-02,Monday,Violet Line,122,27694,43.7,46.6,19970.8,94.9,659924.88,1375466.75,0,Cloudy
2026-01-10,Saturday,Blue Line,181,44888,41.3,56.6,41572.91,87.4,1071811.99,1434563.68,0,Foggy
2026-01-23,Friday,Violet Line,187,77231,43.3,46.6,38733.45,75.1,2156690.08,1600971.23,0,Clear
2026-01-20,Tuesday,Green Line,229,61601,37.9,29.6,51564.09,86.1,1624969.83,2747213.45,0,Foggy
2026-01-01,Thursday,Red Line,186,42780,32.5,25.1,48622.33,91.3,1149661.84,1004061.68,0,Foggy
2026-01-03,Saturday,Red Line,130,28860,35.4,25.1,25337.34,96.2,648453.87,1032095.7,0,Cloudy
2026-02-13,Friday,Violet Line,221,44421,31.2,46.6,45684.85,86.7,1203730.43,1119736.68,0,Foggy
2026-02-11,Wednesday,Red Line,258,55986,33.3,25.1,53596.68,84.1,1359996.03,1922991.38,0,Clear
2026-01-25,Sunday,Blue Line,89,24653,37.1,56.6,17876.36,91.3,530812.37,515430.67,1,Clear
2026-02-20,Friday,Green Line,332,148072,39.1,29.6,52475.14,76.3,3599206.67,1769965.73,0,Clear
2026-01-02,Friday,Green Line,201,69948,35.2,29.6,33910.41,82.4,1555933.93,1203625.5,0,Clear
2026-02-16,Monday,Yellow Line,134,47570,44.4,49.3,32448.72,77.6,1204620.56,1479276.31,0,Clear
2026-02-04,Wednesday,Violet Line,154,48048,42.0,46.6,24870.41,76.4,1318449.08,1235423.51,0,Foggy
2026-02-13,Friday,Red Line,207,50922,42.0,25.1,38061.79,92.5,1143722.13,1451482.88,0,Foggy
2026-01-18,Sunday,Blue Line,119,26894,44.8,56.6,25077.97,92.2,714651.6,1241310.38,1,Clear
2026-02-11,Wednesday,Red Line,368,158608,43.4,25.1,98135.12,76.9,2866311.87,3833068.62,0,Cloudy
2026-01-03,Saturday,Blue Line,166,34528,37.2,56.6,27279.54,92.0,920671.32,1593180.88,0,Clear
2026-02-15,Sunday,Blue Line,194,46172,34.3,56.6,29212.19,83.3,1125610.87,1969950.74,1,Cloudy
2026-01-22,Thursday,Yellow Line,339,137295,44.6,49.3,94183.92,83.5,3202164.06,2303862.69,0,Clear
2026-02-12,Thursday,Green Line,190,63840,43.2,29.6,43823.93,77.6,1584022.03,1817722.62,0,Clear
2026-02-20,Friday,Yellow Line,279,110484,36.4,49.3,63571.18,89.9,2112609.5,2745297.25,0,Foggy
2026-01-28,Wednesday,Red Line,184,49128,32.0,25.1,38327.46,93.3,1119756.69,1480275.71,0,Clear
2026-01-08,Thursday,Yellow Line,231,69531,32.7,49.3,56923.61,93.8,1420253.22,2513666.1,0,Rainy
2026-01-09,Friday,Red Line,356,118548,34.2,25.1,89170.68,85.2,2548519.16,2394781.17,0,Clear
2026-01-15,Thursday,Red Line,142,58362,33.8,25.1,27065.58,88.7,1203140.15,1636559.94,0,Rainy
2026-01-24,Saturday,Blue Line,250,80000,44.7,56.6,62985.48,77.8,2214440.73,1846017.59,0,Rainy
2026-01-25,Sunday,Violet Line,162,46008,41.7,46.6,34162.75,75.8,1030964.33,1102331.6,1,Foggy
2026-01-13,Tuesday,Violet Line,304,127072,35.3,46.6,60600.98,97.8,2874106.36,3476763.64,0,Foggy
2026-02-06,Friday,Blue Line,298,107280,45.0,56.6,78168.77,82.1,2158919.98,2820161.92,0,Foggy
2026-01-08,Thursday,Green Line,295,128030,36.5,29.6,70979.44,80.0,3455031.02,2705841.58,0,Clear
2026-02-09,Monday,Yellow Line,151,46659,39.3,49.3,30045.94,93.6,1273869.91,1651768.47,0,Smoggy
2026-02-07,Saturday,Blue Line,224,54656,43.4,56.6,53251.78,88.2,1157678.83,2184308.6,0,Cloudy
2026-02-26,Thursday,Green Line,82,30340,30.0,29.6,15183.0,87.6,576926.88,741353.56,1,Clear
2026-02-05,Thursday,Blue Line,379,114837,30.2,56.6,58626.43,87.4,2458757.38,3102916.13,0,Rainy
2026-02-12,Thursday,Yellow Line,379,76937,33.7,49.3,80713.98,92.9,1524660.1,3637350.09,0,Clear
2026-01-05,Monday,Green Line,301,123109,38.0,29.6,80496.02,92.1,2674804.54,1810565.02,0,Rainy
2026-01-03,Saturday,Yellow Line,219,80592,30.2,49.3,37348.59,92.3,1922540.9,1367363.8,0,Foggy
2026-01-12,Monday,Red Line,283,80938,34.6,25.1,59901.15,81.1,1956077.37,3366760.14,0,Foggy
2026-01-20,Tuesday,Green Line,195,71565,30.6,29.6,37542.71,86.1,1517238.37,1612473.71,0,Clear
2026-01-29,Thursday,Blue Line,228,94620,38.0,56.6,43074.62,76.9,1823420.01,2278137.42,0,Cloudy
2026-01-06,Tuesday,Green Line,296,62160,30.8,29.6,79180.24,96.1,1376824.94,2199957.42,0,Cloudy
2026-02-01,Sunday,Violet Line,78,25818,44.8,46.6,19669.39,86.6,702817.4,529759.9,1,Rainy
2026-01-24,Saturday,Green Line,314,86664,36.9,29.6,51693.32,88.5,2380998.26,1878412.05,0,Cloudy
2026-02-21,Saturday,Violet Line,183,65514,35.5,46.6,50000.38,81.3,1271167.99,1184585.72,0,Cloudy
2026-02-23,Monday,Blue Line,314,140986,30.8,56.6,64700.29,97.8,3448391.64,2487973.92,0,Clear
2026-02-13,Friday,Violet Line,278,118984,31.1,46.6,54862.06,81.0,2335356.95,2602217.75,0,Smoggy
2026-01-21,Wednesday,Blue Line,239,65964,38.5,56.6,41839.08,77.0,1757731.48,2409717.17,0,Cloudy
2026-02-07,Saturday,Blue Line,359,81493,31.4,56.6,92859.22,86.2,1496181.82,3495757.93,0,Clear
2026-02-19,Thursday,Green Line,172,46956,34.1,29.6,34479.84,91.0,1094741.47,1225284.09,0,Foggy
2026-01-12,Monday,Violet Line,179,62292,31.2,46.6,36207.94,79.7,1415897.21,1140077.63,0,Cloudy
2026-02-25,Wednesday,Red Line,131,28951,43.0,25.1,32553.66,97.4,579236.46,1083071.5,0,Clear
2026-01-01,Thursday,Green Line,340,106420,37.4,29.6,80501.32,83.7,2770883.18,1948434.09,0,Foggy
2026-02-17,Tuesday,Green Line,145,53360,30.4,29.6,33214.67,88.4,986285.61,1576544.47,0,Cloudy
2026-02-25,Wednesday,Green Line,310,128650,38.2,29.6,47801.58,84.6,2539880.01,3394762.21,0,Foggy
2026-01-02,Friday,Red Line,342,119358,30.1,25.1,58454.06,78.0,2518894.08,2107887.02,0,Rainy
2026-02-01,Sunday,Violet Line,163,37001,41.6,46.6,33281.83,87.6,815235.46,900472.41,1,Foggy
2026-02-17,Tuesday,Yellow Line,360,150480,33.8,49.3,75310.94,77.1,4113249.58,2691436.38,0,Clear
2026-01-07,Wednesday,Yellow Line,345,81765,36.7,49.3,79377.12,85.1,1980301.36,2664462.1,0,Smoggy
2026-02-25,Wednesday,Red Line,162,70308,41.1,25.1,34974.22,85.8,1360055.46,1351213.05,0,Clear
2026-02-27,Friday,Violet Line,176,79024,32.7,46.6,42499.87,89.3,1906232.1,1318730.13,0,Foggy
2026-02-21,Saturday,Red Line,142,31808,41.6,25.1,39246.82,88.9,781841.97,924671.56,0,Cloudy
2026-01-09,Friday,Violet Line,164,60024,36.9,46.6,38658.94,87.7,1537865.61,976732.05,0,Clear
2026-02-06,Friday,Blue Line,152,37544,41.5,56.6,40430.92,78.9,707715.16,1633159.63,0,Clear
2026-01-27,Tuesday,Blue Line,137,27400,34.0,56.6,35382.17,88.4,613342.57,1405671.99,0,Clear
2026-02-18,Wednesday,Violet Line,140,29820,35.1,46.6,33790.63,78.2,656739.38,1182832.46,0,Rainy
2026-02-01,Sunday,Blue Line,138,29532,31.7,56.6,31342.24,84.3,700228.9,900635.39,1,Cloudy
2026-02-10,Tuesday,Red Line,297,77814,36.9,25.1,72412.43,78.3,2069528.6,3118080.6,0,Foggy
2026-02-18,Wednesday,Violet Line,122,42578,30.8,46.6,25584.49,77.0,1153769.52,1419349.92,0,Cloudy
2026-02-12,Thursday,Red Line,332,109892,39.2,25.1,69032.52,76.0,2123439.91,2870461.62,0,Foggy
2026-01-23,Friday,Yellow Line,363,87846,39.1,49.3,93819.22,79.2,1851362.52,2826474.8,0,Foggy
2026-01-17,Saturday,Yellow Line,192,47808,33.9,49.3,50542.86,96.5,1243659.95,1400403.97,0,Cloudy
2026-01-08,Thursday,Green Line,328,138088,37.3,29.6,71869.41,83.3,3008382.41,2829358.66,0,Foggy
2026-02-14,Saturday,Green Line,315,135450,43.2,29.6,48598.56,78.2,2963734.18,2425142.22,0,Clear
2026-01-08,Thursday,Blue Line,228,77748,44.5,56.6,39698.08,90.7,1986384.69,1366843.14,0,Foggy
2026-01-24,Saturday,Violet Line,201,85626,38.4,46.6,42431.99,88.0,2021480.19,1212288.07,0,Smoggy
2026-02-03,Tuesday,Blue Line,202,72922,34.3,56.6,41146.15,88.0,1686351.94,2177093.87,0,Foggy
2026-01-04,Sunday,Red Line,167,38410,32.1,25.1,44245.32,78.0,748558.97,1535623.69,1,Clear
2026-01-12,Monday,Yellow Line,256,96256,31.4,49.3,44123.17,84.2,2288144.19,1956360.26,0,Clear
2026-01-18,Sunday,Green Line,160,37280,40.2,29.6,43558.99,84.0,688985.45,1090475.44,1,Smoggy
2026-02-13,Friday,Blue Line,330,123090,32.4,56.6,52192.54,89.4,3275451.32,3822723.25,0,Clear
2026-01-13,Tuesday,Green Line,148,64676,41.8,29.6,30147.65,94.0,1411919.7,1159617.77,0,Foggy
2026-02-05,Thursday,Yellow Line,146,51538,41.1,49.3,31287.01,85.7,1398052.98,1153713.58,0,Foggy
2026-01-05,Monday,Blue Line,249,73206,35.1,56.6,52300.87,90.0,1609349.89,1537230.07,0,Cloudy
2026-01-08,Thursday,Yellow Line,256,89344,33.3,49.3,48914.48,83.9,2479166.85,1557429.08,0,Clear
2026-02-25,Wednesday,Blue Line,213,63474,34.6,56.6,46154.46,75.2,1415093.79,1957527.84,0,Rainy
2026-02-16,Monday,Green Line,342,83790,42.3,29.6,83740.48,84.8,2270794.83,2094578.05,0,Clear
2026-01-02,Friday,Blue Line,178,72446,39.6,56.6,30454.49,95.8,1931288.83,1909535.44,0,Clear
2026-02-20,Friday,Violet Line,304,64752,32.3,46.6,72941.78,83.1,1432517.08,3323630.15,0,Cloudy
2026-02-28,Saturday,Green Line,331,68848,43.5,29.6,71014.75,87.6,1730954.55,2408270.77,0,Clear
2026-01-30,Friday,Blue Line,227,74229,40.6,56.6,48109.08,86.5,1811069.97,2046908.97,0,Rainy
2026-01-11,Sunday,Green Line,105,28980,44.6,29.6,25065.23,79.3,555524.67,531675.89,1,Foggy
2026-01-03,Saturday,Blue Line,323,126293,32.3,56.6,49095.97,84.4,3433277.94,3466384.28,0,Foggy
2026-02-02,Monday,Blue Line,379,138335,41.8,56.6,63762.58,84.1,3358085.0,4216287.94,0,Foggy
2026-01-18,Sunday,Yellow Line,180,67140,44.4,49.3,32693.3,91.4,1417598.49,1967059.89,1,Smoggy
2026-02-17,Tuesday,Violet Line,159,37365,31.1,46.6,35406.04,86.9,781806.19,1839722.43,0,Clear
2026-02-02,Monday,Violet Line,288,76608,41.6,46.6,53861.14,77.2,1405342.94,2296212.6,0,Cloudy
2026-01-22,Thursday,Violet Line,241,107004,40.1,46.6,38030.54,96.2,1979588.25,1557522.22,0,Foggy
2026-01-03,Saturday,Violet Line,131,52269,33.1,46.6,24360.9,97.9,993944.92,1365142.72,0,Foggy
2026-02-13,Friday,Blue Line,136,37128,41.9,56.6,22566.79,86.7,725869.01,1393882.0,0,Rainy
2026-01-08,Thursday,Green Line,305,130235,39.3,29.6,59908.87,85.1,3173313.79,2617929.96,0,Rainy
2026-01-05,Monday,Yellow Line,189,56889,32.5,49.3,49773.96,86.1,1259653.94,1250475.96,0,Cloudy
2026-01-12,Monday,Yellow Line,377,101790,36.4,49.3,85475.73,89.5,2090580.75,3046429.56,0,Rainy
2026-01-26,Monday,Violet Line,144,50976,43.6,46.6,34631.12,79.5,1217588.95,818586.75,1,Foggy
