date,day,line,ridership_count,avg_trip_duration_min,revenue_inr,transport_type,total_trips,operational_hours,is_holiday,weather
2026-01-29,Thursday,Blue Line,67906,32.3,1389807.12,Metro Rail,357,18.917599025000058,0,Foggy
2026-01-30,Friday,Green Line,31570,41.6,842159.81,Metro Rail,317,17.650955875597287,0,Foggy
2026-01-28,Wednesday,Violet Line,53892,37.8,1421141.87,Metro Rail,298,17.522747567068674,0,Rainy
2026-02-06,Friday,Red Line,45111,51.3,995534.23,Metro Rail,162,17.599728183996454,0,Cloudy
2026-01-29,Thursday,Violet Line,54481,21.0,1553657.85,Metro Rail,183,17.54800643637667,0,Clear
2026-01-16,Friday,Yellow Line,80865,30.5,2081388.66,Metro Rail,170,18.37470111897002,0,Clear
2026-01-17,Saturday,Violet Line,30178,17.8,751262.1,Metro Rail,213,17.949792392942104,0,Foggy
2026-02-18,Wednesday,Green Line,31447,24.5,943623.8,Metro Rail,218,18.455629824243513,0,Clear
2026-01-16,Friday,Green Line,31454,44.8,719604.61,Metro Rail,182,17.76596854376902,0,Cloudy
2026-02-18,Wednesday,Yellow Line,81532,46.7,1875007.2,Metro Rail,340,18.82973985628296,0,Smoggy
2026-01-08,Thursday,Violet Line,54006,15.1,1161675.25,Metro Rail,320,18.05044525645682,0,Foggy
2026-02-20,Friday,Red Line,45308,39.3,828667.25,Metro Rail,283,18.91161315882303,0,Cloudy
2026-01-15,Thursday,Blue Line,67714,51.9,2112687.61,Metro Rail,305,18.453567703062554,0,Cloudy
2026-01-22,Thursday,Blue Line,67536,35.1,1865906.08,Metro Rail,271,18.78903166844328,0,Clear
2026-02-12,Thursday,Blue Line,67543,32.9,2028917.19,Metro Rail,367,18.811483660915826,0,Clear
2026-01-19,Monday,Blue Line,67504,35.8,1813911.55,Metro Rail,368,18.079902175143474,0,Smoggy
2026-01-02,Friday,Red Line,44979,51.6,871896.95,Metro Rail,262,18.513248615200038,0,Clear
2026-01-17,Saturday,Blue Line,37047,51.0,798577.55,Metro Rail,360,18.666997999599353,0,Foggy
2026-01-02,Friday,Red Line,44966,28.5,1090231.18,Metro Rail,391,17.648669799333707,0,Clear
2026-02-11,Wednesday,Violet Line,53863,36.9,1139605.17,Metro Rail,249,17.626734103865633,0,Foggy
2026-02-23,Monday,Green Line,31595,39.7,725786.8,Metro Rail,223,18.077424239625234,0,Clear
2026-02-03,Tuesday,Violet Line,53866,48.7,1244289.6,Metro Rail,278,18.218032270994975,0,Foggy
2026-02-23,Monday,Yellow Line,81363,50.0,1814985.53,Metro Rail,331,18.707153676004147,0,Foggy
2026-01-26,Monday,Violet Line,17776,26.5,424785.3,Metro Rail,375,18.71494455868466,1,Clear
2026-02-27,Friday,Red Line,45103,46.8,914007.54,Metro Rail,213,18.303817332090073,0,Smoggy
2026-01-20,Tuesday,Green Line,31579,24.6,661325.51,Metro Rail,266,18.62420662231392,0,Clear
2026-02-02,Monday,Red Line,45067,20.9,1028036.23,Metro Rail,310,18.898247849512995,0,Rainy
2026-01-10,Saturday,Red Line,25080,40.5,589126.11,Metro Rail,218,18.939130321339693,0,Clear
2026-01-20,Tuesday,Yellow Line,81036,22.0,2056643.02,Metro Rail,192,18.38980348167723,0,Clear
2026-01-02,Friday,Red Line,44994,18.0,1053234.18,Metro Rail,350,18.454357332787694,0,Smoggy
2026-02-13,Friday,Blue Line,67678,19.5,1695109.98,Metro Rail,157,17.9565848346131,0,Smoggy
2026-01-23,Friday,Green Line,31293,15.9,711883.76,Metro Rail,226,18.665334885987882,0,Clear
2026-02-03,Tuesday,Blue Line,67266,43.2,1485172.3,Metro Rail,318,18.12326763503605,0,Clear
2026-02-20,Friday,Violet Line,53964,38.7,1033193.75,Metro Rail,356,17.711477537074032,0,Smoggy
2026-01-31,Saturday,Violet Line,30069,43.7,774395.73,Metro Rail,201,17.53573637142556,0,Clear
2026-01-19,Monday,Violet Line,53475,18.2,1150839.11,Metro Rail,306,18.289457329103623,0,Rainy
2026-01-27,Tuesday,Blue Line,67342,27.9,1723956.29,Metro Rail,234,17.597679064030597,0,Cloudy
2026-02-11,Wednesday,Violet Line,54112,20.6,1062962.55,Metro Rail,239,17.941753095641698,0,Foggy
2026-01-29,Thursday,Green Line,31739,42.4,789248.54,Metro Rail,241,18.260284540566428,0,Smoggy
2026-01-22,Thursday,Violet Line,53696,51.1,1621099.06,Metro Rail,178,18.938695194960687,0,Rainy
2026-01-15,Thursday,Violet Line,54093,25.2,1383575.41,Metro Rail,286,17.570874486408563,0,Cloudy
2026-01-03,Saturday,Green Line,17645,45.5,464482.93,Metro Rail,366,17.748542235882905,0,Smoggy
2026-01-08,Thursday,Red Line,44968,32.6,1104038.11,Metro Rail,323,17.728392515351953,0,Clear
2026-01-17,Saturday,Violet Line,29865,46.9,567570.7,Metro Rail,229,18.524733549549776,0,Clear
2026-02-16,Monday,Yellow Line,80352,21.3,2375520.38,Metro Rail,387,17.6714406752856,0,Foggy
2026-02-04,Wednesday,Violet Line,53929,51.2,1141298.83,Metro Rail,179,17.667325508325366,0,Foggy
2026-02-17,Tuesday,Green Line,31449,54.1,960447.35,Metro Rail,195,17.760566603004246,0,Smoggy
2026-01-06,Tuesday,Green Line,31499,41.9,696938.01,Metro Rail,276,17.710984958782497,0,Rainy
2026-01-20,Tuesday,Violet Line,54229,27.0,1499871.41,Metro Rail,233,18.436541389468097,0,Clear
2026-02-07,Saturday,Red Line,24859,28.8,758058.27,Metro Rail,160,18.164055648970013,0,Rainy
2026-02-18,Wednesday,Red Line,44973,33.4,1233987.21,Metro Rail,186,18.032263165697298,0,Foggy
2026-02-13,Friday,Green Line,31548,24.4,911443.48,Metro Rail,182,18.63810345339192,0,Smoggy
2026-02-20,Friday,Blue Line,67497,53.7,1349960.93,Metro Rail,300,18.75654086186718,0,Foggy
2026-01-28,Wednesday,Violet Line,54164,24.1,1401351.31,Metro Rail,350,18.75025482360723,0,Foggy
2026-01-20,Tuesday,Violet Line,53942,23.6,1331015.91,Metro Rail,376,18.192075360057984,0,Clear
2026-01-21,Wednesday,Blue Line,66573,25.4,1511825.48,Metro Rail,223,18.18707399341735,0,Smoggy
2026-02-08,Sunday,Yellow Line,26949,29.0,680897.91,Metro Rail,328,18.218400886491985,1,Foggy
2026-02-01,Sunday,Green Line,10457,49.1,205286.57,Metro Rail,165,18.127174680451567,1,Rainy
2026-02-26,Thursday,Violet Line,17984,54.4,487791.08,Metro Rail,262,17.870461396968608,1,Clear
2026-01-01,Thursday,Red Line,44853,41.1,1035333.21,Metro Rail,185,17.932090895160997,0,Foggy
2026-01-01,Thursday,Violet Line,54110,30.5,1000889.4,Metro Rail,202,18.23731710910308,0,Cloudy
2026-01-06,Tuesday,Yellow Line,81244,45.8,1771841.4,Metro Rail,319,17.842111072465052,0,Rainy
2026-01-01,Thursday,Red Line,44805,50.1,1227090.25,Metro Rail,298,18.16240043195227,0,Smoggy
2026-01-31,Saturday,Blue Line,37828,25.3,926307.4,Metro Rail,154,18.91354105554448,0,Clear
2026-02-28,Saturday,Yellow Line,45045,40.9,909224.98,Metro Rail,257,17.777269472185928,0,Rainy
2026-02-08,Sunday,Violet Line,17776,48.2,449477.28,Metro Rail,250,18.973512451752097,1,Smoggy
2026-02-12,Thursday,Blue Line,67588,41.5,1477118.41,Metro Rail,178,17.887352573413803,0,Clear
2026-01-03,Saturday,Green Line,17472,43.7,423053.15,Metro Rail,306,18.09942839167685,0,Cloudy
2026-01-08,Thursday,Red Line,44772,22.8,926303.99,Metro Rail,397,17.83816977137392,0,Clear
2026-01-25,Sunday,Blue Line,22554,15.8,650990.87,Metro Rail,197,17.64208841070063,1,Foggy
2026-01-18,Sunday,Red Line,15109,16.5,361395.95,Metro Rail,170,18.012413480338076,1,Cloudy
2026-02-07,Saturday,Yellow Line,45196,39.5,1396788.16,Metro Rail,212,18.342001776361933,0,Foggy
2026-01-23,Friday,Violet Line,53589,24.8,1530530.11,Metro Rail,265,17.56523772062824,0,Clear
2026-02-02,Monday,Blue Line,67896,48.8,1473068.5,Metro Rail,388,17.576590189058464,0,Cloudy
2026-02-23,Monday,Red Line,44813,25.6,1305278.98,Metro Rail,207,17.759624601853137,0,Clear
2026-01-20,Tuesday,Red Line,44959,53.3,841051.14,Metro Rail,313,18.968307390844057,0,Clear
2026-02-20,Friday,Green Line,31441,54.5,852779.47,Metro Rail,228,18.97859402190715,0,Foggy
2026-02-24,Tuesday,Yellow Line,80452,37.5,2160798.69,Metro Rail,272,17.66965411475387,0,Smoggy
2026-02-07,Saturday,Blue Line,37198,50.3,797775.11,Metro Rail,179,17.736796467469155,0,Clear
2026-01-03,Saturday,Red Line,24977,35.8,588604.3,Metro Rail,284,17.613221780791196,0,Cloudy
2026-02-03,Tuesday,Blue Line,67438,21.6,1965717.4,Metro Rail,170,17.90297080890178,0,Clear
2026-02-26,Thursday,Yellow Line,27000,23.4,701894.09,Metro Rail,394,18.476730812701973,1,Smoggy
2026-02-28,Saturday,Violet Line,29990,39.8,903844.6,Metro Rail,212,17.53122682105352,0,Clear
2026-02-04,Wednesday,Violet Line,53784,29.7,1331776.7,Metro Rail,155,18.200348838378492,0,Cloudy
2026-01-12,Monday,Violet Line,54046,34.4,1301149.37,Metro Rail,312,18.035497301607844,0,Foggy
2026-02-24,Tuesday,Violet Line,53187,20.8,1456486.9,Metro Rail,284,18.159349935512097,0,Smoggy
2026-01-29,Thursday,Violet Line,54027,28.5,1448967.13,Metro Rail,355,17.516760277253507,0,Clear
2026-01-03,Saturday,Green Line,17488,42.8,408357.95,Metro Rail,178,18.780060131017144,0,Rainy
2026-02-14,Saturday,Green Line,17398,37.4,448569.88,Metro Rail,344,18.709373732467654,0,Cloudy
2026-02-06,Friday,Violet Line,54518,38.5,1024965.35,Metro Rail,194,18.347048650279763,0,Clear
2026-01-31,Saturday,Yellow Line,44688,49.4,1255423.23,Metro Rail,157,18.848261352198033,0,Foggy
2026-01-05,Monday,Violet Line,54039,48.3,1132301.94,Metro Rail,246,17.949989166320748,0,Foggy
2026-02-28,Saturday,Violet Line,30218,49.5,956652.14,Metro Rail,317,17.87438633183689,0,Foggy
2026-02-21,Saturday,Yellow Line,45198,54.6,1031470.97,Metro Rail,183,17.703815001136558,0,Cloudy
2026-01-21,Wednesday,Yellow Line,80928,38.0,1914948.07,Metro Rail,184,18.001463005084993,0,Smoggy
2026-01-28,Wednesday,Blue Line,67432,46.3,1647715.93,Metro Rail,291,18.12506675978309,0,Cloudy
2026-02-11,Wednesday,Violet Line,53989,42.9,1070208.61,Metro Rail,327,18.62816857222789,0,Clear
2026-01-11,Sunday,Yellow Line,27014,33.4,490496.73,Metro Rail,359,17.77908692084284,1,Foggy
2026-02-04,Wednesday,Blue Line,67453,38.8,2138556.71,Metro Rail,351,18.627607281560216,0,Clear
2026-01-10,Saturday,Blue Line,37333,38.2,848602.98,Metro Rail,236,18.990818833347475,0,Smoggy
2026-01-16,Friday,Green Line,31383,40.0,855941.35,Metro Rail,197,18.607118960718434,0,Foggy
2026-01-16,Friday,Blue Line,67224,51.9,1668428.08,Metro Rail,273,18.104780984080982,0,Foggy
2026-02-24,Tuesday,Red Line,44843,18.0,1378321.88,Metro Rail,241,17.848091343517908,0,Rainy
2026-02-17,Tuesday,Green Line,31390,47.8,1000970.59,Metro Rail,183,18.918961411035344,0,Foggy
2026-02-07,Saturday,Red Line,25015,33.8,521824.48,Metro Rail,354,18.389264506316067,0,Clear
2026-01-22,Thursday,Yellow Line,81030,20.5,2490750.67,Metro Rail,211,17.76589351386724,0,Smoggy
2026-02-11,Wednesday,Green Line,31478,25.3,691804.44,Metro Rail,210,18.011366201510093,0,Cloudy
2026-02-28,Saturday,Green Line,17475,21.3,410676.36,Metro Rail,193,18.125284299268674,0,Clear
2026-01-24,Saturday,Green Line,17326,30.4,344482.5,Metro Rail,241,17.854521419860877,0,Foggy
2026-01-12,Monday,Red Line,44912,51.6,877906.62,Metro Rail,305,17.615155133370127,0,Foggy
2026-02-02,Monday,Yellow Line,81054,30.5,1998211.72,Metro Rail,355,17.787627693586316,0,Cloudy
2026-02-14,Saturday,Violet Line,30238,47.9,637951.83,Metro Rail,321,18.900399546829977,0,Clear
2026-01-17,Saturday,Red Line,25061,24.5,619147.23,Metro Rail,382,17.70385938606288,0,Clear
2026-01-19,Monday,Yellow Line,80685,22.7,1537032.95,Metro Rail,156,17.860876974708685,0,Foggy
2026-01-14,Wednesday,Blue Line,67878,51.3,1723186.93,Metro Rail,271,17.991377124309782,0,Cloudy
2026-02-03,Tuesday,Violet Line,54458,23.5,1316442.08,Metro Rail,378,18.460737201080864,0,Cloudy
2026-01-18,Sunday,Yellow Line,26929,36.6,485174.55,Metro Rail,184,18.713275058180212,1,Smoggy
2026-01-09,Friday,Violet Line,53936,39.8,1589687.7,Metro Rail,337,18.554459839589953,0,Rainy
2026-02-02,Monday,Red Line,44862,23.3,1009078.53,Metro Rail,195,17.92214029510518,0,Foggy
2026-01-16,Friday,Blue Line,67027,27.7,1325883.98,Metro Rail,372,17.92414509596622,0,Cloudy
2026-02-14,Saturday,Red Line,24869,18.8,751146.88,Metro Rail,184,17.95754713496933,0,Clear
2026-02-27,Friday,Green Line,31667,22.1,736704.73,Metro Rail,326,18.05202812490081,0,Cloudy
2026-01-27,Tuesday,Green Line,31287,43.2,565551.96,Metro Rail,203,17.614529539165165,0,Rainy
2026-01-19,Monday,Blue Line,67332,24.4,2021966.46,Metro Rail,290,18.405112899954588,0,Clear
2026-01-14,Wednesday,Yellow Line,81171,53.0,2491997.75,Metro Rail,304,18.161859601534964,0,Foggy
2026-01-09,Friday,Green Line,31555,44.3,587551.6,Metro Rail,322,17.87068349325181,0,Cloudy
2026-01-07,Wednesday,Red Line,44881,50.3,871746.24,Metro Rail,389,18.044646659686055,0,Foggy
2026-01-16,Friday,Green Line,31577,49.8,821156.29,Metro Rail,301,17.719092756144338,0,Foggy
2026-01-17,Saturday,Red Line,24868,24.0,457335.55,Metro Rail,225,17.86568927883329,0,Rainy
2026-02-26,Thursday,Yellow Line,27081,31.8,813594.32,Metro Rail,181,18.272957718113485,1,Clear
2026-02-28,Saturday,Violet Line,30050,42.9,862942.14,Metro Rail,299,18.552587687334373,0,Smoggy
2026-02-02,Monday,Blue Line,67852,47.4,2062380.9,Metro Rail,281,17.622280077072443,0,Foggy
2026-01-17,Saturday,Green Line,17574,53.4,319881.11,Metro Rail,317,17.887231215174662,0,Foggy
2026-01-25,Sunday,Blue Line,22554,33.3,699960.11,Metro Rail,349,18.90899580957035,1,Smoggy
2026-02-01,Sunday,Violet Line,18206,29.2,396450.92,Metro Rail,167,18.715766279214286,1,Foggy
2026-02-06,Friday,Yellow Line,80683,24.2,1560174.71,Metro Rail,172,18.394956573948427,0,Foggy
2026-01-12,Monday,Blue Line,67669,19.8,1898677.98,Metro Rail,234,17.950302461157875,0,Foggy
2026-02-28,Saturday,Red Line,24876,40.8,791743.17,Metro Rail,249,18.298479047505378,0,Smoggy
2026-01-04,Sunday,Red Line,14855,39.4,444983.81,Metro Rail,391,18.91688801292057,1,Cloudy
2026-02-08,Sunday,Green Line,10355,38.3,203401.21,Metro Rail,246,18.537383763365856,1,Clear
2026-01-14,Wednesday,Blue Line,67608,18.7,1335790.61,Metro Rail,381,18.298640610931336,0,Foggy
2026-02-04,Wednesday,Blue Line,67461,30.8,1250620.99,Metro Rail,296,17.785651333565664,0,Clear
2026-02-26,Thursday,Yellow Line,26955,24.1,777250.37,Metro Rail,225,17.728347172712898,1,Foggy
2026-02-01,Sunday,Green Line,10611,28.4,312861.04,Metro Rail,284,18.267187393713574,1,Foggy
2026-01-20,Tuesday,Yellow Line,80686,32.1,1666301.14,Metro Rail,256,18.05309224403222,0,Foggy
2026-02-22,Sunday,Red Line,15025,48.9,457562.7,Metro Rail,383,18.387554644262067,1,Cloudy
2026-02-12,Thursday,Green Line,31395,32.5,711487.82,Metro Rail,226,17.85172179562292,0,Foggy
2026-01-01,Thursday,Yellow Line,81176,32.9,2428485.08,Metro Rail,358,18.84235490422994,0,Rainy
2026-02-11,Wednesday,Green Line,31376,39.8,586424.22,Metro Rail,313,18.17457565532614,0,Cloudy
2026-01-30,Friday,Yellow Line,81336,50.9,2103273.14,Metro Rail,302,17.7240598659828,0,Clear
2026-01-08,Thursday,Yellow Line,81426,29.0,1632789.86,Metro Rail,159,18.972115693703483,0,Foggy
2026-02-05,Thursday,Blue Line,67494,31.5,1943987.62,Metro Rail,325,17.852024277059883,0,Smoggy
2026-01-17,Saturday,Green Line,17534,52.2,548382.15,Metro Rail,199,18.673766759366238,0,Clear
2026-02-22,Sunday,Violet Line,17880,23.8,391181.08,Metro Rail,245,18.692071992776086,1,Clear
2026-02-11,Wednesday,Green Line,31164,53.2,840244.06,Metro Rail,161,17.545932444363284,0,Rainy
2026-02-18,Wednesday,Yellow Line,81237,16.9,2245818.06,Metro Rail,181,17.702900939814725,0,Foggy
2026-02-24,Tuesday,Green Line,31453,35.4,586018.75,Metro Rail,288,17.849350927599993,0,Foggy
2026-02-11,Wednesday,Yellow Line,80553,45.3,2429824.7,Metro Rail,274,18.324153711403863,0,Cloudy
2026-01-01,Thursday,Red Line,45083,36.9,1369303.13,Metro Rail,275,18.87932129112725,0,Foggy
2026-01-14,Wednesday,Blue Line,67387,25.7,1575900.98,Metro Rail,395,17.77513047322034,0,Cloudy
2026-01-06,Tuesday,Red Line,45264,44.6,1177706.41,Metro Rail,321,18.58280099936078,0,Clear
2026-02-13,Friday,Blue Line,67647,27.7,2044871.09,Metro Rail,329,18.397417066332878,0,Foggy
2026-01-22,Thursday,Red Line,45012,32.6,896239.61,Metro Rail,161,18.845356100646452,0,Smoggy
2026-02-18,Wednesday,Green Line,31452,24.7,621125.43,Metro Rail,271,18.7533871283777,0,Smoggy
2026-01-20,Tuesday,Blue Line,67462,45.1,1511267.11,Metro Rail,216,18.352463246021255,0,Cloudy
2026-02-19,Thursday,Blue Line,67468,53.1,1852238.9,Metro Rail,289,18.659246049406068,0,Rainy
2026-01-27,Tuesday,Blue Line,67296,37.0,1738524.01,Metro Rail,353,18.814090522290442,0,Foggy
2026-02-08,Sunday,Green Line,10598,24.6,264673.19,Metro Rail,195,17.786662678414416,1,Clear
2026-01-25,Sunday,Green Line,10441,25.4,195442.7,Metro Rail,175,18.254849863966747,1,Foggy
2026-02-21,Saturday,Blue Line,37516,34.6,821072.44,Metro Rail,269,18.155342350503492,0,Smoggy
2026-02-09,Monday,Blue Line,67224,39.2,1603332.36,Metro Rail,247,18.76409567252025,0,Clear
2026-02-22,Sunday,Blue Line,22461,47.0,489753.13,Metro Rail,156,18.519490806108067,1,Foggy
2026-02-06,Friday,Violet Line,53754,36.5,1480281.23,Metro Rail,314,18.533124281935148,0,Foggy
2026-01-22,Thursday,Yellow Line,80937,47.8,1540596.17,Metro Rail,271,18.275281450185297,0,Foggy
2026-02-16,Monday,Red Line,44986,54.4,1322904.91,Metro Rail,327,18.118498550256056,0,Foggy
2026-01-13,Tuesday,Violet Line,54398,54.7,1618209.25,Metro Rail,225,18.865453447628937,0,Clear
2026-02-09,Monday,Red Line,45096,23.9,1318712.99,Metro Rail,164,18.990219820378506,0,Clear
2026-01-09,Friday,Blue Line,67141,48.7,1766670.71,Metro Rail,256,17.579285304057812,0,Rainy
2026-01-28,Wednesday,Green Line,31533,19.6,767074.48,Metro Rail,179,18.016788258899986,0,Cloudy
2026-01-28,Wednesday,Blue Line,67354,38.8,1516325.97,Metro Rail,371,17.691174550338136,0,Rainy
2026-01-05,Monday,Green Line,31511,17.4,870998.58,Metro Rail,179,17.93287196080465,0,Clear
2026-02-14,Saturday,Violet Line,30268,32.7,555240.58,Metro Rail,153,17.596623066781277,0,Smoggy
2026-01-14,Wednesday,Blue Line,67401,16.5,1725763.64,Metro Rail,219,18.373576261211117,0,Clear
2026-02-05,Thursday,Yellow Line,81171,32.3,2443663.38,Metro Rail,333,17.81765891526151,0,Cloudy
2026-01-18,Sunday,Yellow Line,27118,20.0,595035.66,Metro Rail,239,18.86171072807583,1,Foggy
2026-01-31,Saturday,Violet Line,30051,54.7,685121.49,Metro Rail,334,17.78306646804637,0,Clear
2026-01-23,Friday,Yellow Line,81081,15.4,1737496.18,Metro Rail,167,17.52010451345903,0,Foggy
2026-02-04,Wednesday,Green Line,31338,17.5,726576.96,Metro Rail,153,18.40176803203236,0,Clear
2026-01-13,Tuesday,Green Line,31666,39.3,965942.87,Metro Rail,249,17.63904896995013,0,Cloudy
2026-02-19,Thursday,Green Line,31601,44.3,621538.25,Metro Rail,185,18.22669571889313,0,Foggy
2026-01-01,Thursday,Red Line,44825,26.8,1022982.06,Metro Rail,212,17.82111003948467,0,Rainy
2026-02-02,Monday,Yellow Line,80805,26.4,2498780.89,Metro Rail,399,18.50607574938825,0,Foggy
2026-01-30,Friday,Violet Line,54102,52.0,1183003.43,Metro Rail,206,18.881613042383865,0,Clear
2026-02-15,Sunday,Red Line,14823,39.7,303629.37,Metro Rail,169,18.581759686956318,1,Smoggy
2026-02-11,Wednesday,Blue Line,67650,29.9,1718939.01,Metro Rail,221,18.88830770524629,0,Rainy
2026-02-27,Friday,Blue Line,67929,46.8,1874147.96,Metro Rail,261,18.39083714108845,0,Foggy
2026-02-04,Wednesday,Green Line,31544,16.5,725362.48,Metro Rail,340,18.16766095399611,0,Foggy
2026-02-23,Monday,Green Line,31586,38.3,961716.87,Metro Rail,381,18.99786715569056,0,Smoggy
2026-02-22,Sunday,Blue Line,22821,48.7,465210.16,Metro Rail,301,17.937023006822926,1,Foggy
2026-02-07,Saturday,Red Line,25051,17.5,692625.6,Metro Rail,158,18.312724520684288,0,Clear
2026-02-24,Tuesday,Red Line,44934,33.0,1005043.19,Metro Rail,258,17.848084260334094,0,Foggy
2026-01-11,Sunday,Yellow Line,26587,55.0,653033.65,Metro Rail,227,18.113149902123006,1,Cloudy
2026-02-27,Friday,Red Line,44985,26.1,874237.12,Metro Rail,336,18.573235269843686,0,Clear
2026-01-20,Tuesday,Green Line,31359,21.0,601392.91,Metro Rail,278,18.712170530148327,0,Cloudy
2026-02-24,Tuesday,Blue Line,67846,39.5,2123575.94,Metro Rail,157,18.898398717475196,0,Foggy
2026-01-07,Wednesday,Red Line,45197,54.6,1008304.98,Metro Rail,340,18.954991271557574,0,Foggy
2026-02-09,Monday,Red Line,45141,17.5,1436722.09,Metro Rail,391,17.594857042227268,0,Cloudy
2026-01-09,Friday,Violet Line,53982,41.4,1474820.33,Metro Rail,220,18.854988779103422,0,Clear
2026-02-09,Monday,Red Line,45303,30.8,1381346.28,Metro Rail,352,18.412773734790875,0,Foggy
2026-01-16,Friday,Green Line,31636,49.9,937642.4,Metro Rail,354,17.693611777727284,0,Rainy
2026-02-23,Monday,Yellow Line,80719,50.2,2357663.98,Metro Rail,289,17.9568704555217,0,Foggy
2026-01-10,Saturday,Yellow Line,44856,16.6,1386114.87,Metro Rail,165,17.786576914446737,0,Foggy
2026-02-18,Wednesday,Blue Line,67303,15.5,1543996.67,Metro Rail,354,18.23886301899955,0,Foggy
2026-01-21,Wednesday,Violet Line,53977,53.4,1011583.24,Metro Rail,161,17.82223421313458,0,Rainy
2026-01-19,Monday,Violet Line,53995,23.5,1046511.56,Metro Rail,235,17.977718146996782,0,Clear
2026-02-01,Sunday,Yellow Line,26760,52.6,576871.9,Metro Rail,180,18.939936458086255,1,Cloudy
2026-02-11,Wednesday,Violet Line,53848,18.2,1433049.98,Metro Rail,168,18.514070061888795,0,Foggy
2026-01-30,Friday,Blue Line,67482,39.8,1323986.46,Metro Rail,369,17.917920426318332,0,Smoggy
2026-02-17,Tuesday,Blue Line,67846,42.2,1593209.37,Metro Rail,320,18.027771615424918,0,Foggy
2026-02-11,Wednesday,Red Line,45309,50.6,1015827.23,Metro Rail,191,18.551587636616947,0,Foggy
2026-02-08,Sunday,Blue Line,22270,25.0,440325.78,Metro Rail,311,18.9819281795104,1,Foggy
